uid,street,house,current_zone,snap_m,true_shortest_unconstrained_km,best_entry_id,best_entry_road,best_via_entry_km,via_entry_minus_free_km,entries_evaluated,all_entry_km_json,owner_review_required,osrm_current_route_km,current_minus_true_shortest_km,overstated_gt_10pct
w284637176,улица 50 лет Победы,7,4,74.3,6.0707,Про-033,Санаторная улица,6.0707,0.0,21,"{""Про-028"": 6.2813, ""Про-029"": 6.2197, ""Про-030"": 6.124, ""Про-031"": 6.2813, ""Про-032"": 8.732, ""Про-033"": 6.0707, ""Про-034"": 6.1476, ""Про-035"": 6.1476, ""Про-036"": 6.1476, ""Про-037"": 7.1723, ""Про-038"": 6.191, ""Про-039"": 6.8098, ""Про-040"": 6.3295, ""Про-041"": 7.1365, ""Про-042"": 8.4384, ""Про-043"": 7.4487, ""Про-044"": 7.229, ""Про-045"": 7.05, ""Про-046"": 7.3345, ""Про-047"": 13.3089, ""Про-048"": 10.1294}",True,6.3956,0.3249,False
w284637203,улица 50 лет Победы,8,4,58.5,5.9174,Про-033,Санаторная улица,5.9174,0.0,21,"{""Про-028"": 6.1505, ""Про-029"": 6.373, ""Про-030"": 5.9706, ""Про-031"": 6.1505, ""Про-032"": 8.8853, ""Про-033"": 5.9174, ""Про-034"": 5.9942, ""Про-035"": 5.9942, ""Про-036"": 5.9942, ""Про-037"": 7.3256, ""Про-038"": 6.3444, ""Про-039"": 6.9632, ""Про-040"": 6.4829, ""Про-041"": 7.2898, ""Про-042"": 8.5918, ""Про-043"": 7.6021, ""Про-044"": 7.3823, ""Про-045"": 7.2033, ""Про-046"": 7.4878, ""Про-047"": 13.2315, ""Про-048"": 10.2827}",True,6.3587,0.4413,False
w284637185,улица 50 лет Победы,14,4,57.4,5.9174,Про-033,Санаторная улица,5.9174,0.0,21,"{""Про-028"": 6.1505, ""Про-029"": 6.373, ""Про-030"": 5.9706, ""Про-031"": 6.1505, ""Про-032"": 8.8853, ""Про-033"": 5.9174, ""Про-034"": 5.9942, ""Про-035"": 5.9942, ""Про-036"": 5.9942, ""Про-037"": 7.3256, ""Про-038"": 6.3444, ""Про-039"": 6.9632, ""Про-040"": 6.4829, ""Про-041"": 7.2898, ""Про-042"": 8.5918, ""Про-043"": 7.6021, ""Про-044"": 7.3823, ""Про-045"": 7.2033, ""Про-046"": 7.4878, ""Про-047"": 13.2315, ""Про-048"": 10.2827}",True,6.3028,0.3854,False
n2337863649,улица 50 лет Победы,16,4,58.0,5.7785,Про-033,Санаторная улица,5.7785,0.0,21,"{""Про-028"": 6.092, ""Про-029"": 6.461, ""Про-030"": 5.8317, ""Про-031"": 6.092, ""Про-032"": 8.8445, ""Про-033"": 5.7785, ""Про-034"": 5.8553, ""Про-035"": 5.8553, ""Про-036"": 5.8553, ""Про-037"": 7.4136, ""Про-038"": 6.2121, ""Про-039"": 7.0512, ""Про-040"": 6.5709, ""Про-041"": 7.3778, ""Про-042"": 8.5509, ""Про-043"": 7.6901, ""Про-044"": 7.4703, ""Про-045"": 7.2913, ""Про-046"": 7.5758, ""Про-047"": 13.3704, ""Про-048"": 10.3707}",True,6.2656,0.4871,False
w284637252,улица 50 лет Победы,18,4,32.9,5.7785,Про-033,Санаторная улица,5.7785,0.0,21,"{""Про-028"": 6.092, ""Про-029"": 6.461, ""Про-030"": 5.8317, ""Про-031"": 6.092, ""Про-032"": 8.8445, ""Про-033"": 5.7785, ""Про-034"": 5.8553, ""Про-035"": 5.8553, ""Про-036"": 5.8553, ""Про-037"": 7.4136, ""Про-038"": 6.2121, ""Про-039"": 7.0512, ""Про-040"": 6.5709, ""Про-041"": 7.3778, ""Про-042"": 8.5509, ""Про-043"": 7.6901, ""Про-044"": 7.4703, ""Про-045"": 7.2913, ""Про-046"": 7.5758, ""Про-047"": 13.3704, ""Про-048"": 10.3707}",True,6.2356,0.4571,False
w284637253,улица 50 лет Победы,20,4,17.8,5.7785,Про-033,Санаторная улица,5.7785,0.0,21,"{""Про-028"": 6.092, ""Про-029"": 6.461, ""Про-030"": 5.8317, ""Про-031"": 6.092, ""Про-032"": 8.8445, ""Про-033"": 5.7785, ""Про-034"": 5.8553, ""Про-035"": 5.8553, ""Про-036"": 5.8553, ""Про-037"": 7.4136, ""Про-038"": 6.2121, ""Про-039"": 7.0512, ""Про-040"": 6.5709, ""Про-041"": 7.3778, ""Про-042"": 8.5509, ""Про-043"": 7.6901, ""Про-044"": 7.4703, ""Про-045"": 7.2913, ""Про-046"": 7.5758, ""Про-047"": 13.3704, ""Про-048"": 10.3707}",True,6.2144,0.4359,False
w284637189,улица 50 лет Победы,21,4,48.7,5.7785,Про-033,Санаторная улица,5.7785,0.0,21,"{""Про-028"": 6.092, ""Про-029"": 6.461, ""Про-030"": 5.8317, ""Про-031"": 6.092, ""Про-032"": 8.8445, ""Про-033"": 5.7785, ""Про-034"": 5.8553, ""Про-035"": 5.8553, ""Про-036"": 5.8553, ""Про-037"": 7.4136, ""Про-038"": 6.2121, ""Про-039"": 7.0512, ""Про-040"": 6.5709, ""Про-041"": 7.3778, ""Про-042"": 8.5509, ""Про-043"": 7.6901, ""Про-044"": 7.4703, ""Про-045"": 7.2913, ""Про-046"": 7.5758, ""Про-047"": 13.3704, ""Про-048"": 10.3707}",True,6.2533,0.4748,False
w284637190,улица 50 лет Победы,23,4,30.7,5.7785,Про-033,Санаторная улица,5.7785,0.0,21,"{""Про-028"": 6.092, ""Про-029"": 6.461, ""Про-030"": 5.8317, ""Про-031"": 6.092, ""Про-032"": 8.8445, ""Про-033"": 5.7785, ""Про-034"": 5.8553, ""Про-035"": 5.8553, ""Про-036"": 5.8553, ""Про-037"": 7.4136, ""Про-038"": 6.2121, ""Про-039"": 7.0512, ""Про-040"": 6.5709, ""Про-041"": 7.3778, ""Про-042"": 8.5509, ""Про-043"": 7.6901, ""Про-044"": 7.4703, ""Про-045"": 7.2913, ""Про-046"": 7.5758, ""Про-047"": 13.3704, ""Про-048"": 10.3707}",True,6.2335,0.455,False
w352285814,улица 50 лет Победы,29,4,44.4,5.7671,Про-033,Санаторная улица,5.7671,0.0,21,"{""Про-028"": 6.1033, ""Про-029"": 6.4724, ""Про-030"": 5.8204, ""Про-031"": 6.1033, ""Про-032"": 8.8331, ""Про-033"": 5.7671, ""Про-034"": 5.844, ""Про-035"": 5.844, ""Про-036"": 5.844, ""Про-037"": 7.425, ""Про-038"": 6.2008, ""Про-039"": 7.0626, ""Про-040"": 6.5822, ""Про-041"": 7.3892, ""Про-042"": 8.5396, ""Про-043"": 7.7014, ""Про-044"": 7.4817, ""Про-045"": 7.3027, ""Про-046"": 7.5872, ""Про-047"": 13.3817, ""Про-048"": 10.3821}",True,6.21,0.4429,False
w339209786,улица 50 лет Победы,33,4,59.7,5.6382,Про-033,Санаторная улица,5.6382,0.0,21,"{""Про-028"": 5.9893, ""Про-029"": 6.5084, ""Про-030"": 5.6915, ""Про-031"": 5.9893, ""Про-032"": 8.7042, ""Про-033"": 5.6382, ""Про-034"": 5.7151, ""Про-035"": 5.7151, ""Про-036"": 5.7151, ""Про-037"": 7.461, ""Про-038"": 6.0718, ""Про-039"": 7.0986, ""Про-040"": 6.6183, ""Про-041"": 7.4252, ""Про-042"": 8.4107, ""Про-043"": 7.7375, ""Про-044"": 7.5177, ""Про-045"": 7.3387, ""Про-046"": 7.6232, ""Про-047"": 13.5106, ""Про-048"": 10.4181}",True,6.1614,0.5232,False
w352326955,улица 50 лет Победы,36,4,29.7,5.6224,Про-033,Санаторная улица,5.6224,0.0,21,"{""Про-028"": 5.8811, ""Про-029"": 6.6718, ""Про-030"": 5.6757, ""Про-031"": 5.8811, ""Про-032"": 8.6884, ""Про-033"": 5.6224, ""Про-034"": 5.6993, ""Про-035"": 5.6993, ""Про-036"": 5.6993, ""Про-037"": 7.6244, ""Про-038"": 6.2433, ""Про-039"": 7.262, ""Про-040"": 6.7817, ""Про-041"": 7.5886, ""Про-042"": 8.3949, ""Про-043"": 7.9009, ""Про-044"": 7.6812, ""Про-045"": 7.5021, ""Про-046"": 7.7866, ""Про-047"": 13.5812, ""Про-048"": 10.5815}",True,6.0771,0.4547,False
w352326122,улица 50 лет Победы,45,4,38.9,5.6224,Про-033,Санаторная улица,5.6224,0.0,21,"{""Про-028"": 5.8811, ""Про-029"": 6.6718, ""Про-030"": 5.6757, ""Про-031"": 5.8811, ""Про-032"": 8.6884, ""Про-033"": 5.6224, ""Про-034"": 5.6993, ""Про-035"": 5.6993, ""Про-036"": 5.6993, ""Про-037"": 7.6244, ""Про-038"": 6.2433, ""Про-039"": 7.262, ""Про-040"": 6.7817, ""Про-041"": 7.5886, ""Про-042"": 8.3949, ""Про-043"": 7.9009, ""Про-044"": 7.6812, ""Про-045"": 7.5021, ""Про-046"": 7.7866, ""Про-047"": 13.5812, ""Про-048"": 10.5815}",True,6.0859,0.4635,False
w352326121,улица 50 лет Победы,47,4,75.7,5.6224,Про-033,Санаторная улица,5.6224,0.0,21,"{""Про-028"": 5.8811, ""Про-029"": 6.6718, ""Про-030"": 5.6757, ""Про-031"": 5.8811, ""Про-032"": 8.6884, ""Про-033"": 5.6224, ""Про-034"": 5.6993, ""Про-035"": 5.6993, ""Про-036"": 5.6993, ""Про-037"": 7.6244, ""Про-038"": 6.2433, ""Про-039"": 7.262, ""Про-040"": 6.7817, ""Про-041"": 7.5886, ""Про-042"": 8.3949, ""Про-043"": 7.9009, ""Про-044"": 7.6812, ""Про-045"": 7.5021, ""Про-046"": 7.7866, ""Про-047"": 13.5812, ""Про-048"": 10.5815}",True,6.1258,0.5034,False
w352326119,улица 50 лет Победы,49,4,86.0,5.6736,Про-030,улица Кошевого,5.6736,0.0,21,"{""Про-028"": 6.0247, ""Про-029"": 6.731, ""Про-030"": 5.6736, ""Про-031"": 6.0247, ""Про-032"": 8.6863, ""Про-033"": 5.6736, ""Про-034"": 5.7505, ""Про-035"": 5.7505, ""Про-036"": 5.7505, ""Про-037"": 7.6608, ""Про-038"": 6.2447, ""Про-039"": 7.2984, ""Про-040"": 6.8181, ""Про-041"": 7.625, ""Про-042"": 8.3928, ""Про-043"": 7.9373, ""Про-044"": 7.7175, ""Про-045"": 7.5385, ""Про-046"": 7.823, ""Про-047"": 13.7333, ""Про-048"": 10.6179}",True,6.1438,0.4702,False
w352326118,улица 50 лет Победы,51,4,82.8,5.3761,Про-033,Санаторная улица,5.3761,0.0,21,"{""Про-028"": 5.7273, ""Про-029"": 6.7704, ""Про-030"": 5.7663, ""Про-031"": 5.7273, ""Про-032"": 8.779, ""Про-033"": 5.3761, ""Про-034"": 5.453, ""Про-035"": 5.453, ""Про-036"": 5.453, ""Про-037"": 7.723, ""Про-038"": 6.3339, ""Про-039"": 7.3606, ""Про-040"": 6.8803, ""Про-041"": 7.6872, ""Про-042"": 8.4855, ""Про-043"": 7.9995, ""Про-044"": 7.7798, ""Про-045"": 7.6008, ""Про-046"": 7.8852, ""Про-047"": 13.7727, ""Про-048"": 10.6801}",True,6.1645,0.7884,True
w352326114,улица 50 лет Победы,52,4,95.4,5.72,Про-028,Главная улица,5.72,0.0,21,"{""Про-028"": 5.72, ""Про-029"": 6.781, ""Про-030"": 5.8368, ""Про-031"": 5.72, ""Про-032"": 8.8496, ""Про-033"": 5.7835, ""Про-034"": 5.7798, ""Про-035"": 5.7798, ""Про-036"": 5.7798, ""Про-037"": 7.7336, ""Про-038"": 6.4044, ""Про-039"": 7.3712, ""Про-040"": 6.8909, ""Про-041"": 7.6978, ""Про-042"": 8.556, ""Про-043"": 8.0101, ""Про-044"": 7.7904, ""Про-045"": 7.6113, ""Про-046"": 7.8958, ""Про-047"": 13.5998, ""Про-048"": 10.6907}",True,6.2015,0.4815,False
w352326117,улица 50 лет Победы,53,4,71.2,5.3761,Про-033,Санаторная улица,5.3761,0.0,21,"{""Про-028"": 5.7273, ""Про-029"": 6.7704, ""Про-030"": 5.7663, ""Про-031"": 5.7273, ""Про-032"": 8.779, ""Про-033"": 5.3761, ""Про-034"": 5.453, ""Про-035"": 5.453, ""Про-036"": 5.453, ""Про-037"": 7.723, ""Про-038"": 6.3339, ""Про-039"": 7.3606, ""Про-040"": 6.8803, ""Про-041"": 7.6872, ""Про-042"": 8.4855, ""Про-043"": 7.9995, ""Про-044"": 7.7798, ""Про-045"": 7.6008, ""Про-046"": 7.8852, ""Про-047"": 13.7727, ""Про-048"": 10.6801}",True,6.1843,0.8082,True
w352326113,улица 50 лет Победы,57,4,63.7,5.3761,Про-033,Санаторная улица,5.3761,0.0,21,"{""Про-028"": 5.7273, ""Про-029"": 6.7704, ""Про-030"": 5.7663, ""Про-031"": 5.7273, ""Про-032"": 8.779, ""Про-033"": 5.3761, ""Про-034"": 5.453, ""Про-035"": 5.453, ""Про-036"": 5.453, ""Про-037"": 7.723, ""Про-038"": 6.3339, ""Про-039"": 7.3606, ""Про-040"": 6.8803, ""Про-041"": 7.6872, ""Про-042"": 8.4855, ""Про-043"": 7.9995, ""Про-044"": 7.7798, ""Про-045"": 7.6008, ""Про-046"": 7.8852, ""Про-047"": 13.7727, ""Про-048"": 10.6801}",True,6.2439,0.8678,True
w352326115,улица 50 лет Победы,58,4,70.6,5.5462,Про-028,Главная улица,5.5462,0.0,21,"{""Про-028"": 5.5462, ""Про-029"": 6.9548, ""Про-030"": 6.0106, ""Про-031"": 5.5462, ""Про-032"": 9.0233, ""Про-033"": 5.9573, ""Про-034"": 5.606, ""Про-035"": 5.606, ""Про-036"": 5.606, ""Про-037"": 7.9074, ""Про-038"": 6.5782, ""Про-039"": 7.545, ""Про-040"": 7.0647, ""Про-041"": 7.8716, ""Про-042"": 8.7298, ""Про-043"": 8.1839, ""Про-044"": 7.9641, ""Про-045"": 7.7851, ""Про-046"": 8.0696, ""Про-047"": 13.426, ""Про-048"": 10.8645}",True,6.2635,0.7173,True
w352326112,улица 50 лет Победы,59,4,71.9,5.3761,Про-033,Санаторная улица,5.3761,0.0,21,"{""Про-028"": 5.7273, ""Про-029"": 6.7704, ""Про-030"": 5.7663, ""Про-031"": 5.7273, ""Про-032"": 8.779, ""Про-033"": 5.3761, ""Про-034"": 5.453, ""Про-035"": 5.453, ""Про-036"": 5.453, ""Про-037"": 7.723, ""Про-038"": 6.3339, ""Про-039"": 7.3606, ""Про-040"": 6.8803, ""Про-041"": 7.6872, ""Про-042"": 8.4855, ""Про-043"": 7.9995, ""Про-044"": 7.7798, ""Про-045"": 7.6008, ""Про-046"": 7.8852, ""Про-047"": 13.7727, ""Про-048"": 10.6801}",True,6.2632,0.8871,True
w352326116,улица 50 лет Победы,60,4,55.3,5.5462,Про-028,Главная улица,5.5462,0.0,21,"{""Про-028"": 5.5462, ""Про-029"": 6.9548, ""Про-030"": 6.0106, ""Про-031"": 5.5462, ""Про-032"": 9.0233, ""Про-033"": 5.9573, ""Про-034"": 5.606, ""Про-035"": 5.606, ""Про-036"": 5.606, ""Про-037"": 7.9074, ""Про-038"": 6.5782, ""Про-039"": 7.545, ""Про-040"": 7.0647, ""Про-041"": 7.8716, ""Про-042"": 8.7298, ""Про-043"": 8.1839, ""Про-044"": 7.9641, ""Про-045"": 7.7851, ""Про-046"": 8.0696, ""Про-047"": 13.426, ""Про-048"": 10.8645}",True,6.2851,0.7389,True
w352265836,улица 50 лет Победы,61,4,64.6,5.9148,Про-033,Санаторная улица,5.9148,0.0,21,"{""Про-028"": 6.1735, ""Про-029"": 6.9642, ""Про-030"": 5.9681, ""Про-031"": 6.1735, ""Про-032"": 8.9808, ""Про-033"": 5.9148, ""Про-034"": 5.9917, ""Про-035"": 5.9917, ""Про-036"": 5.9917, ""Про-037"": 7.9168, ""Про-038"": 6.5357, ""Про-039"": 7.5544, ""Про-040"": 7.0741, ""Про-041"": 7.881, ""Про-042"": 8.6873, ""Про-043"": 8.1933, ""Про-044"": 7.9735, ""Про-045"": 7.7945, ""Про-046"": 8.079, ""Про-047"": 13.8736, ""Про-048"": 10.8739}",True,6.2828,0.368,False
w352163175,улица 50 лет Победы,62,4,61.4,5.9148,Про-033,Санаторная улица,5.9148,0.0,21,"{""Про-028"": 6.1735, ""Про-029"": 6.9642, ""Про-030"": 5.9681, ""Про-031"": 6.1735, ""Про-032"": 8.9808, ""Про-033"": 5.9148, ""Про-034"": 5.9917, ""Про-035"": 5.9917, ""Про-036"": 5.9917, ""Про-037"": 7.9168, ""Про-038"": 6.5357, ""Про-039"": 7.5544, ""Про-040"": 7.0741, ""Про-041"": 7.881, ""Про-042"": 8.6873, ""Про-043"": 8.1933, ""Про-044"": 7.9735, ""Про-045"": 7.7945, ""Про-046"": 8.079, ""Про-047"": 13.8736, ""Про-048"": 10.8739}",True,5.9067,-0.0081,False
w352163174,улица 50 лет Победы,64,4,46.9,5.5405,Про-033,Санаторная улица,5.5405,0.0,21,"{""Про-028"": 5.8917, ""Про-029"": 6.9348, ""Про-030"": 5.9307, ""Про-031"": 5.8917, ""Про-032"": 8.9434, ""Про-033"": 5.5405, ""Про-034"": 5.6174, ""Про-035"": 5.6174, ""Про-036"": 5.6174, ""Про-037"": 7.8874, ""Про-038"": 6.4983, ""Про-039"": 7.525, ""Про-040"": 7.0447, ""Про-041"": 7.8516, ""Про-042"": 8.6499, ""Про-043"": 8.1639, ""Про-044"": 7.9442, ""Про-045"": 7.7651, ""Про-046"": 8.0496, ""Про-047"": 13.9371, ""Про-048"": 10.8445}",True,5.9268,0.3863,False
w352163176,улица 50 лет Победы,66,4,19.5,5.9148,Про-033,Санаторная улица,5.9148,0.0,21,"{""Про-028"": 6.1735, ""Про-029"": 6.9642, ""Про-030"": 5.9681, ""Про-031"": 6.1735, ""Про-032"": 8.9808, ""Про-033"": 5.9148, ""Про-034"": 5.9917, ""Про-035"": 5.9917, ""Про-036"": 5.9917, ""Про-037"": 7.9168, ""Про-038"": 6.5357, ""Про-039"": 7.5544, ""Про-040"": 7.0741, ""Про-041"": 7.881, ""Про-042"": 8.6873, ""Про-043"": 8.1933, ""Про-044"": 7.9735, ""Про-045"": 7.7945, ""Про-046"": 8.079, ""Про-047"": 13.8736, ""Про-048"": 10.8739}",True,6.3448,0.43,False
w352163170,улица 50 лет Победы,68,4,24.1,5.5405,Про-033,Санаторная улица,5.5405,0.0,21,"{""Про-028"": 5.8917, ""Про-029"": 6.9348, ""Про-030"": 5.9307, ""Про-031"": 5.8917, ""Про-032"": 8.9434, ""Про-033"": 5.5405, ""Про-034"": 5.6174, ""Про-035"": 5.6174, ""Про-036"": 5.6174, ""Про-037"": 7.8874, ""Про-038"": 6.4983, ""Про-039"": 7.525, ""Про-040"": 7.0447, ""Про-041"": 7.8516, ""Про-042"": 8.6499, ""Про-043"": 8.1639, ""Про-044"": 7.9442, ""Про-045"": 7.7651, ""Про-046"": 8.0496, ""Про-047"": 13.9371, ""Про-048"": 10.8445}",True,5.9505,0.41,False
n4988629683,улица Академика Берга,8,4,85.8,7.5997,Про-032,Кишинёв-Тирасполь,7.5997,0.0,21,"{""Про-028"": 8.7342, ""Про-029"": 8.3885, ""Про-030"": 8.419, ""Про-031"": 8.7342, ""Про-032"": 7.5997, ""Про-033"": 8.3885, ""Про-034"": 8.4654, ""Про-035"": 8.4654, ""Про-036"": 8.4654, ""Про-037"": 8.728, ""Про-038"": 8.442, ""Про-039"": 8.3885, ""Про-040"": 8.3885, ""Про-041"": 8.467, ""Про-042"": 9.6239, ""Про-043"": 8.7793, ""Про-044"": 8.5596, ""Про-045"": 8.5049, ""Про-046"": 8.665, ""Про-047"": 13.4032, ""Про-048"": 7.7662}",True,8.0032,0.4035,False
n4988630197,улица Академика Берга,9,4,110.0,7.5997,Про-032,Кишинёв-Тирасполь,7.5997,0.0,21,"{""Про-028"": 8.7342, ""Про-029"": 8.3885, ""Про-030"": 8.419, ""Про-031"": 8.7342, ""Про-032"": 7.5997, ""Про-033"": 8.3885, ""Про-034"": 8.4654, ""Про-035"": 8.4654, ""Про-036"": 8.4654, ""Про-037"": 8.728, ""Про-038"": 8.442, ""Про-039"": 8.3885, ""Про-040"": 8.3885, ""Про-041"": 8.467, ""Про-042"": 9.6239, ""Про-043"": 8.7793, ""Про-044"": 8.5596, ""Про-045"": 8.5049, ""Про-046"": 8.665, ""Про-047"": 13.4032, ""Про-048"": 7.7662}",True,8.029,0.4293,False
n4988629868,улица Академика Берга,10,4,104.3,7.8358,Про-032,Кишинёв-Тирасполь,7.8358,0.0,21,"{""Про-028"": 8.4981, ""Про-029"": 8.1525, ""Про-030"": 8.1829, ""Про-031"": 8.4981, ""Про-032"": 7.8358, ""Про-033"": 8.1525, ""Про-034"": 8.2293, ""Про-035"": 8.2293, ""Про-036"": 8.2293, ""Про-037"": 8.4919, ""Про-038"": 8.206, ""Про-039"": 8.1525, ""Про-040"": 8.1525, ""Про-041"": 8.231, ""Про-042"": 9.86, ""Про-043"": 8.5432, ""Про-044"": 8.3235, ""Про-045"": 8.2688, ""Про-046"": 8.429, ""Про-047"": 13.6392, ""Про-048"": 8.0023}",True,8.0559,0.2201,False
n4988629869,улица Академика Берга,11,4,82.6,7.8358,Про-032,Кишинёв-Тирасполь,7.8358,0.0,21,"{""Про-028"": 8.4981, ""Про-029"": 8.1525, ""Про-030"": 8.1829, ""Про-031"": 8.4981, ""Про-032"": 7.8358, ""Про-033"": 8.1525, ""Про-034"": 8.2293, ""Про-035"": 8.2293, ""Про-036"": 8.2293, ""Про-037"": 8.4919, ""Про-038"": 8.206, ""Про-039"": 8.1525, ""Про-040"": 8.1525, ""Про-041"": 8.231, ""Про-042"": 9.86, ""Про-043"": 8.5432, ""Про-044"": 8.3235, ""Про-045"": 8.2688, ""Про-046"": 8.429, ""Про-047"": 13.6392, ""Про-048"": 8.0023}",True,8.0789,0.2431,False
n4988629682,улица Академика Берга,13,4,34.4,7.8358,Про-032,Кишинёв-Тирасполь,7.8358,0.0,21,"{""Про-028"": 8.4981, ""Про-029"": 8.1525, ""Про-030"": 8.1829, ""Про-031"": 8.4981, ""Про-032"": 7.8358, ""Про-033"": 8.1525, ""Про-034"": 8.2293, ""Про-035"": 8.2293, ""Про-036"": 8.2293, ""Про-037"": 8.4919, ""Про-038"": 8.206, ""Про-039"": 8.1525, ""Про-040"": 8.1525, ""Про-041"": 8.231, ""Про-042"": 9.86, ""Про-043"": 8.5432, ""Про-044"": 8.3235, ""Про-045"": 8.2688, ""Про-046"": 8.429, ""Про-047"": 13.6392, ""Про-048"": 8.0023}",True,8.1327,0.2969,False
n4988630196,улица Академика Берга,14,4,26.7,7.8358,Про-032,Кишинёв-Тирасполь,7.8358,0.0,21,"{""Про-028"": 8.4981, ""Про-029"": 8.1525, ""Про-030"": 8.1829, ""Про-031"": 8.4981, ""Про-032"": 7.8358, ""Про-033"": 8.1525, ""Про-034"": 8.2293, ""Про-035"": 8.2293, ""Про-036"": 8.2293, ""Про-037"": 8.4919, ""Про-038"": 8.206, ""Про-039"": 8.1525, ""Про-040"": 8.1525, ""Про-041"": 8.231, ""Про-042"": 9.86, ""Про-043"": 8.5432, ""Про-044"": 8.3235, ""Про-045"": 8.2688, ""Про-046"": 8.429, ""Про-047"": 13.6392, ""Про-048"": 8.0023}",True,8.1531,0.3173,False
