uid,osm_type,osm_id,settlement_ru,district_ru,street_ru,housenumber,full_address_ru,canonical_address_key,zone_id,expected_km,central_km,bam_km,service_status,address_status,assignment_basis,source_dataset_version,owner_review_required,direct_export_eligible
w295460363,w,295460363,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.099,5.063,5.7944,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w297014100,w,297014100,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.105,5.069,5.8009,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w297014103,w,297014103,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.112,5.077,5.8083,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w297014102,w,297014102,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.115,5.079,5.8106,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w297014107,w,297014107,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.122,5.087,5.8182,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w297014104,w,297014104,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.129,5.094,5.8253,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w297014108,w,297014108,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.136,5.1,5.8316,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w297014112,w,297014112,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.144,5.108,5.8397,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w297014109,w,297014109,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.146,5.111,5.8423,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w297014110,w,297014110,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.154,5.119,5.8503,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w297014115,w,297014115,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.161,5.125,5.8568,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w297014113,w,297014113,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.171,5.135,5.8666,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w297103566,w,297103566,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.173,5.137,5.8689,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w297014116,w,297014116,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.185,5.15,5.8814,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w297103565,w,297103565,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.186,5.15,5.8816,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w297103564,w,297103564,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.195,5.159,5.8907,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w297014118,w,297014118,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.208,5.172,5.9038,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w301552624,w,301552624,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.21,5.174,5.9058,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w301553512,w,301553512,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.224,5.189,5.9201,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w297103562,w,297103562,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.226,5.19,5.9216,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w301553513,w,301553513,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.234,5.199,5.9302,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w301553514,w,301553514,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.24,5.205,5.9362,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w297103563,w,297103563,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.243,5.207,5.939,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w301553515,w,301553515,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.254,5.219,5.95,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w301552623,w,301552623,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.259,5.223,5.9547,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w301553517,w,301553517,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.265,5.23,5.9612,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w301553516,w,301553516,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.269,5.234,5.9653,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w301552799,w,301552799,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.274,5.238,5.9696,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w301553731,w,301553731,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.286,5.251,5.9821,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303141079,w,303141079,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.29,5.255,5.9862,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303141080,w,303141080,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.3,5.265,5.996,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303141082,w,303141082,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.31,5.274,6.006,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303141091,w,303141091,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.315,5.28,6.0113,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303141083,w,303141083,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.325,5.29,6.0213,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303141092,w,303141092,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.325,5.29,6.0211,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303141084,w,303141084,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.336,5.301,6.0324,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303141093,w,303141093,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.337,5.301,6.0329,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303141085,w,303141085,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.344,5.309,6.0401,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303141094,w,303141094,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.347,5.311,6.0429,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303141095,w,303141095,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.358,5.322,6.0535,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303141097,w,303141097,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.368,5.332,6.0637,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303141096,w,303141096,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.371,5.336,6.0673,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303141086,w,303141086,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.372,5.337,6.0681,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303141098,w,303141098,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.384,5.349,6.0801,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303141087,w,303141087,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.394,5.358,6.0895,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303141099,w,303141099,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.398,5.362,6.0937,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303141088,w,303141088,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.405,5.37,6.1014,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303141101,w,303141101,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.408,5.372,6.1036,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303141089,w,303141089,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.419,5.383,6.1145,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303141223,w,303141223,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.423,5.387,6.1186,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
w303141226,w,303141226,Парканы,,улица Котовского,,"Парканы, улица Котовского",,3,5.434,5.399,6.1303,standard,unaddressed_delivery_unit,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,False
n2323343711,n,2323343711,Парканы,,улица Ленина,1,"Парканы, улица Ленина, дом 1",парканы||улица ленина|1,2,3.202,3.167,3.8981,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2323343686,n,2323343686,Парканы,,улица Ленина,2,"Парканы, улица Ленина, дом 2",парканы||улица ленина|2,,4.575,4.539,,disputed,disputed,quarantined: coordinate conflict > tolerance,moldova-pbf:09ba0c058e89,True,False
n2457586634,n,2457586634,Парканы,,улица Ленина,3,"Парканы, улица Ленина, дом 3",парканы||улица ленина|3,2,3.217,3.181,3.9125,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586661,n,2457586661,Парканы,,улица Ленина,4,"Парканы, улица Ленина, дом 4",парканы||улица ленина|4,2,3.266,3.23,3.9617,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586635,n,2457586635,Парканы,,улица Ленина,5,"Парканы, улица Ленина, дом 5",парканы||улица ленина|5,2,3.235,3.199,3.9306,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586662,n,2457586662,Парканы,,улица Ленина,6,"Парканы, улица Ленина, дом 6",парканы||улица ленина|6,2,3.309,3.274,4.0051,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586636,n,2457586636,Парканы,,улица Ленина,7,"Парканы, улица Ленина, дом 7",парканы||улица ленина|7,2,3.249,3.214,3.9454,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586663,n,2457586663,Парканы,,улица Ленина,8,"Парканы, улица Ленина, дом 8",парканы||улица ленина|8,2,3.327,3.292,4.0234,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586637,n,2457586637,Парканы,,улица Ленина,9,"Парканы, улица Ленина, дом 9",парканы||улица ленина|9,2,3.266,3.23,3.9618,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586638,n,2457586638,Парканы,,улица Ленина,10,"Парканы, улица Ленина, дом 10",парканы||улица ленина|10,2,3.283,3.247,3.9788,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586664,n,2457586664,Парканы,,улица Ленина,10,"Парканы, улица Ленина, дом 10",парканы||улица ленина|10,2,3.283,3.314,4.046,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586639,n,2457586639,Парканы,,улица Ленина,11,"Парканы, улица Ленина, дом 11",парканы||улица ленина|11,2,3.302,3.267,3.998,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586665,n,2457586665,Парканы,,улица Ленина,12,"Парканы, улица Ленина, дом 12",парканы||улица ленина|12,2,3.37,3.335,4.0661,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586640,n,2457586640,Парканы,,улица Ленина,13,"Парканы, улица Ленина, дом 13",парканы||улица ленина|13,2,3.317,3.281,4.0127,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586666,n,2457586666,Парканы,,улица Ленина,14,"Парканы, улица Ленина, дом 14",парканы||улица ленина|14,2,3.39,3.354,4.086,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586641,n,2457586641,Парканы,,улица Ленина,15,"Парканы, улица Ленина, дом 15",парканы||улица ленина|15,2,3.33,3.294,4.0258,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586667,n,2457586667,Парканы,,улица Ленина,16,"Парканы, улица Ленина, дом 16",парканы||улица ленина|16,2,3.41,3.374,4.1058,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586642,n,2457586642,Парканы,,улица Ленина,17,"Парканы, улица Ленина, дом 17",парканы||улица ленина|17,2,3.343,3.307,4.0388,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457589703,n,2457589703,Парканы,,улица Ленина,18,"Парканы, улица Ленина, дом 18",парканы||улица ленина|18,2,3.43,3.394,4.1258,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586643,n,2457586643,Парканы,,улица Ленина,19,"Парканы, улица Ленина, дом 19",парканы||улица ленина|19,2,3.357,3.321,4.053,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586669,n,2457586669,Парканы,,улица Ленина,20,"Парканы, улица Ленина, дом 20",парканы||улица ленина|20,2,3.456,3.421,4.152,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586644,n,2457586644,Парканы,,улица Ленина,21,"Парканы, улица Ленина, дом 21",парканы||улица ленина|21,2,3.369,3.333,4.0648,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586670,n,2457586670,Парканы,,улица Ленина,22,"Парканы, улица Ленина, дом 22",парканы||улица ленина|22,2,3.476,3.441,4.1723,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586645,n,2457586645,Парканы,,улица Ленина,23,"Парканы, улица Ленина, дом 23",парканы||улица ленина|23,2,3.386,3.35,4.0816,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586671,n,2457586671,Парканы,,улица Ленина,24,"Парканы, улица Ленина, дом 24",парканы||улица ленина|24,2,3.503,3.468,4.1991,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586646,n,2457586646,Парканы,,улица Ленина,25,"Парканы, улица Ленина, дом 25",парканы||улица ленина|25,2,3.401,3.365,4.0968,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586878,n,2457586878,Парканы,,улица Ленина,26,"Парканы, улица Ленина, дом 26",парканы||улица ленина|26,2,3.523,3.487,4.2189,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586879,n,2457586879,Парканы,,улица Ленина,28,"Парканы, улица Ленина, дом 28",парканы||улица ленина|28,2,3.546,3.51,4.2419,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586648,n,2457586648,Парканы,,улица Ленина,29,"Парканы, улица Ленина, дом 29",парканы||улица ленина|29,2,3.429,3.394,4.1253,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586880,n,2457586880,Парканы,,улица Ленина,30,"Парканы, улица Ленина, дом 30",парканы||улица ленина|30,2,3.569,3.533,4.2648,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586649,n,2457586649,Парканы,,улица Ленина,31,"Парканы, улица Ленина, дом 31",парканы||улица ленина|31,2,3.446,3.411,4.1423,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586881,n,2457586881,Парканы,,улица Ленина,32,"Парканы, улица Ленина, дом 32",парканы||улица ленина|32,2,3.592,3.557,4.2882,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586650,n,2457586650,Парканы,,улица Ленина,33,"Парканы, улица Ленина, дом 33",парканы||улица ленина|33,2,3.462,3.426,4.158,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586651,n,2457586651,Парканы,,улица Ленина,33,"Парканы, улица Ленина, дом 33",парканы||улица ленина|33,2,3.462,3.439,4.1703,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586652,n,2457586652,Парканы,,улица Ленина,35,"Парканы, улица Ленина, дом 35",парканы||улица ленина|35,2,3.486,3.451,4.1821,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586882,n,2457586882,Парканы,,улица Ленина,36,"Парканы, улица Ленина, дом 36",парканы||улица ленина|36,2,3.615,3.579,4.3107,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586660,n,2457586660,Парканы,,улица Ленина,38,"Парканы, улица Ленина, дом 38",парканы||улица ленина|38,2,3.64,3.604,4.3356,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586653,n,2457586653,Парканы,,улица Ленина,39,"Парканы, улица Ленина, дом 39",парканы||улица ленина|39,2,3.501,3.466,4.1973,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457589696,n,2457589696,Парканы,,улица Ленина,40,"Парканы, улица Ленина, дом 40",парканы||улица ленина|40,2,3.661,3.625,4.3567,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586654,n,2457586654,Парканы,,улица Ленина,41,"Парканы, улица Ленина, дом 41",парканы||улица ленина|41,,3.515,3.479,,disputed,disputed,quarantined: coordinate conflict > tolerance,moldova-pbf:09ba0c058e89,True,False
n2457589695,n,2457589695,Парканы,,улица Ленина,42,"Парканы, улица Ленина, дом 42",парканы||улица ленина|42,2,3.68,3.644,4.3759,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586655,n,2457586655,Парканы,,улица Ленина,43,"Парканы, улица Ленина, дом 43",парканы||улица ленина|43,,3.53,3.494,,disputed,disputed,quarantined: coordinate conflict > tolerance,moldova-pbf:09ba0c058e89,True,False
n2457589697,n,2457589697,Парканы,,улица Ленина,44,"Парканы, улица Ленина, дом 44",парканы||улица ленина|44,2,3.698,3.662,4.3938,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586656,n,2457586656,Парканы,,улица Ленина,45,"Парканы, улица Ленина, дом 45",парканы||улица ленина|45,2,3.542,3.507,4.2383,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457589700,n,2457589700,Парканы,,улица Ленина,46,"Парканы, улица Ленина, дом 46",парканы||улица ленина|46,2,3.741,3.705,4.4366,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586657,n,2457586657,Парканы,,улица Ленина,47,"Парканы, улица Ленина, дом 47",парканы||улица ленина|47,2,3.555,3.52,4.2512,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457589704,n,2457589704,Парканы,,улица Ленина,48,"Парканы, улица Ленина, дом 48",парканы||улица ленина|48,2,3.758,3.723,4.4544,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586658,n,2457586658,Парканы,,улица Ленина,49,"Парканы, улица Ленина, дом 49",парканы||улица ленина|49,2,3.573,3.538,4.2691,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457589701,n,2457589701,Парканы,,улица Ленина,50,"Парканы, улица Ленина, дом 50",парканы||улица ленина|50,2,3.779,3.743,4.4748,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586659,n,2457586659,Парканы,,улица Ленина,51,"Парканы, улица Ленина, дом 51",парканы||улица ленина|51,2,3.587,3.551,4.2828,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457589702,n,2457589702,Парканы,,улица Ленина,52,"Парканы, улица Ленина, дом 52",парканы||улица ленина|52,2,3.801,3.765,4.4968,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2323343713,n,2323343713,Парканы,,улица Ленина,53,"Парканы, улица Ленина, дом 53",парканы||улица ленина|53,2,3.611,3.576,4.3072,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
n2457586668,n,2457586668,Парканы,,улица Ленина,54,"Парканы, улица Ленина, дом 54",парканы||улица ленина|54,2,3.82,3.784,4.5157,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w286876155,w,286876155,Парканы,,улица Ленина,55,"Парканы, улица Ленина, дом 55",парканы||улица ленина|55,2,3.753,3.718,4.4492,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w223437258,w,223437258,Парканы,,улица Ленина,55А,"Парканы, улица Ленина, дом 55А",парканы||улица ленина|55а,2,3.713,3.678,4.4091,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
