current_zone,directed_states,district,house,km_10c,km_10d,off_road_m,owner_review_required,status,street,uid
4,2,Парканы,188,6.7714,6.5941,16.95,True,OK,улица Мичурина,n2323589133
4,2,Парканы,189,6.5075,6.5183,15.68,True,OK,улица Мичурина,n2458170179
4,2,Парканы,191,6.5269,6.5377,16.79,True,OK,улица Мичурина,n2458170182
4,2,Парканы,193,6.804,6.5614,17.26,True,OK,улица Мичурина,n2458170212
4,2,Парканы,195,6.7861,6.5793,17.01,True,OK,улица Мичурина,n2458170209
4,2,Парканы,197,6.7639,6.6015,16.12,True,OK,улица Мичурина,n2458170206
4,2,Парканы,199,6.6097,6.6205,15.71,True,OK,улица Мичурина,n2458170203
4,2,Парканы,201,6.7071,6.6584,13.37,True,OK,улица Мичурина,n2323589130
3,2,Парканы,1,5.0885,4.1768,13.84,True,OK,улица Петра Николаева,n2323407290
3,2,Парканы,2,4.1546,4.1653,7.57,True,OK,улица Петра Николаева,n2323407291
3,2,Парканы,3,4.1859,4.1967,11.65,True,OK,улица Петра Николаева,n2459682666
3,2,Парканы,4,4.1719,4.1827,5.55,True,OK,улица Петра Николаева,n2459682646
3,2,Парканы,5,4.2084,4.2192,10.72,True,OK,улица Петра Николаева,n2459682667
3,2,Парканы,6,4.1879,4.1987,4.84,True,OK,улица Петра Николаева,n2459682647
3,2,Парканы,7,4.2314,4.2422,11.4,True,OK,улица Петра Николаева,n2459682668
3,2,Парканы,8,4.2018,4.2126,4.73,True,OK,улица Петра Николаева,n2459682648
3,2,Парканы,9,4.9958,4.2695,11.35,True,OK,улица Петра Николаева,n2459682669
3,2,Парканы,10,5.0361,4.2293,3.37,True,OK,улица Петра Николаева,n2459682649
3,2,Парканы,11,4.2802,4.291,11.76,True,OK,улица Петра Николаева,n2459682670
3,2,Парканы,12,4.2342,4.245,4.92,True,OK,улица Петра Николаева,n2459682650
3,2,Парканы,13,4.9549,4.3104,11.26,True,OK,улица Петра Николаева,n2459682671
3,2,Парканы,14,5.0036,4.2617,5.82,True,OK,улица Петра Николаева,n2459682651
3,2,Парканы,15,4.3236,4.3344,10.08,True,OK,улица Петра Николаева,n2459682672
3,2,Парканы,16,4.2638,4.2745,5.31,True,OK,улица Петра Николаева,n2459682652
3,2,Парканы,17,4.349,4.3598,12.34,True,OK,улица Петра Николаева,n2459682673
3,2,Парканы,18,4.2838,4.2946,5.09,True,OK,улица Петра Николаева,n2459682653
3,2,Парканы,19,4.3687,4.3795,10.58,True,OK,улица Петра Николаева,n2459682674
3,2,Парканы,20,4.3003,4.3111,4.73,True,OK,улица Петра Николаева,n2459682654
3,2,Парканы,21,4.8612,4.4042,13.37,True,OK,улица Петра Николаева,n2459682675
3,2,Парканы,22,4.3228,4.3336,6.1,True,OK,улица Петра Николаева,n2459682655
3,2,Парканы,23,4.4161,4.4269,10.74,True,OK,улица Петра Николаева,n2459682676
3,2,Парканы,24,4.3509,4.3617,6.69,True,OK,улица Петра Николаева,n2459682656
3,2,Парканы,25,4.8222,4.4481,11.89,True,OK,улица Петра Николаева,n2459682677
3,2,Парканы,26,4.3732,4.384,6.8,True,OK,улица Петра Николаева,n2459682657
3,2,Парканы,27,4.7942,4.4712,11.88,True,OK,улица Петра Николаева,n2459682678
3,2,Парканы,28,4.3961,4.4068,6.19,True,OK,улица Петра Николаева,n2459682658
3,2,Парканы,29,4.482,4.4928,11.59,True,OK,улица Петра Николаева,n2459682679
3,2,Парканы,30,4.8382,4.4271,7.23,True,OK,улица Петра Николаева,n2459682659
3,2,Парканы,31,4.5109,4.5217,11.46,True,OK,улица Петра Николаева,n2459682680
3,2,Парканы,32,4.8158,4.4495,7.51,True,OK,улица Петра Николаева,n2459682660
3,2,Парканы,33,4.5417,4.5524,10.39,True,OK,улица Петра Николаева,n2459682681
3,2,Парканы,34,4.4634,4.4742,5.3,True,OK,улица Петра Николаева,n2459682661
3,2,Парканы,35,4.6913,4.574,10.11,True,OK,улица Петра Николаева,n2459682682
3,2,Парканы,36,4.4919,4.5027,9.33,True,OK,улица Петра Николаева,n2459682662
3,2,Парканы,37,4.6536,4.6121,6.91,True,OK,улица Петра Николаева,n2323589031
3,2,Парканы,38,4.738,4.5274,7.13,True,OK,улица Петра Николаева,n2459682663
3,2,Парканы,39,6.0944,4.6256,14.71,True,OK,улица Петра Николаева,n2459721898
3,2,Парканы,40,4.7164,4.549,7.41,True,OK,улица Петра Николаева,n2459682664
3,2,Парканы,41,6.0782,4.6419,13.49,True,OK,улица Петра Николаева,n2459721901
3,2,Парканы,42,4.5617,4.5725,6.68,True,OK,улица Петра Николаева,n2459682665
3,2,Парканы,43,4.6474,4.6582,15.47,True,OK,улица Петра Николаева,n2459721904
3,2,Парканы,44,4.5964,4.6072,8.75,True,OK,улица Петра Николаева,n2323589027
3,2,Парканы,45,4.662,4.6728,15.26,True,OK,улица Петра Николаева,n2459721907
3,2,Парканы,46,4.6087,4.6195,15.05,True,OK,улица Петра Николаева,n2459682683
3,2,Парканы,47,6.0327,4.6874,15.06,True,OK,улица Петра Николаева,n2459721910
3,2,Парканы,48,6.064,4.656,12.37,True,OK,улица Петра Николаева,n2459682684
3,2,Парканы,49,4.6932,4.704,15.8,True,OK,улица Петра Николаева,n2459721913
3,2,Парканы,50,6.0317,4.6883,10.37,True,OK,улица Петра Николаева,n2459682685
3,2,Парканы,51,4.714,4.7248,17.23,True,OK,улица Петра Николаева,n2459721915
3,2,Парканы,52,4.7115,4.7223,9.37,True,OK,улица Петра Николаева,n2459682686
3,2,Парканы,53,5.9818,4.7383,18.77,True,OK,улица Петра Николаева,n2459721918
3,2,Парканы,54,4.7379,4.7487,10.24,True,OK,улица Петра Николаева,n2459682687
3,2,Парканы,55,4.744,4.7548,16.31,True,OK,улица Петра Николаева,n2459721921
3,2,Парканы,56,4.7578,4.7686,11.51,True,OK,улица Петра Николаева,n2459682688
3,2,Парканы,57,5.9489,4.7711,18.3,True,OK,улица Петра Николаева,n2459721924
3,2,Парканы,58,4.7828,4.7936,9.4,True,OK,улица Петра Николаева,n2459682689
3,2,Парканы,59,5.9329,4.7871,18.32,True,OK,улица Петра Николаева,n2459721927
3,2,Парканы,60,5.9029,4.8172,10.73,True,OK,улица Петра Николаева,n2459682690
3,2,Парканы,61,4.7923,4.8031,18.33,True,OK,улица Петра Николаева,n2459721930
3,2,Парканы,62,4.8299,4.8407,12.05,True,OK,улица Петра Николаева,n2459682691
3,2,Парканы,63,4.8072,4.818,20.09,True,OK,улица Петра Николаева,n2459721932
3,2,Парканы,64,4.8572,4.868,10.22,True,OK,улица Петра Николаева,n2459682692
3,2,Парканы,65,5.8869,4.8332,20.62,True,OK,улица Петра Николаева,n2459721934
3,2,Парканы,66,5.8262,4.8938,8.62,True,OK,улица Петра Николаева,n2459682693
3,2,Парканы,67,5.8723,4.8478,20.41,True,OK,улица Петра Николаева,n2459721935
3,2,Парканы,68,5.8035,4.9166,9.44,True,OK,улица Петра Николаева,n2459682694
3,2,Парканы,69,5.8563,4.8637,17.22,True,OK,улица Петра Николаева,n2459721936
3,2,Парканы,70,4.9271,4.9379,10.48,True,OK,улица Петра Николаева,n2459682695
3,2,Парканы,71,4.8687,4.8795,18.47,True,OK,улица Петра Николаева,n2459721939
3,2,Парканы,72,5.7577,4.9624,10.37,True,OK,улица Петра Николаева,n2459682696
3,2,Парканы,73,4.8867,4.8974,19.45,True,OK,улица Петра Николаева,n2459721943
4,2,Парканы,74,4.9735,4.9843,9.74,True,OK,улица Петра Николаева,n2459682697
3,2,Парканы,75,5.8089,4.9112,19.75,True,OK,улица Петра Николаева,n2459721946
4,2,Парканы,76,5.7159,5.0042,8.63,True,OK,улица Петра Николаева,n2459682698
3,2,Парканы,77,5.7923,4.9278,20.5,True,OK,улица Петра Николаева,n2459721949
4,2,Парканы,78,5.6946,5.0254,9.53,True,OK,улица Петра Николаева,n2459682699
3,2,Парканы,79,5.7735,4.9466,20.97,True,OK,улица Петра Николаева,n2459721952
4,2,Парканы,80,5.0369,5.0477,8.14,True,OK,улица Петра Николаева,n2459682700
3,2,Парканы,81,5.7691,4.9577,17.72,True,OK,улица Петра Николаева,n2459721955
4,2,Парканы,82,5.6511,5.0689,9.05,True,OK,улица Петра Николаева,n2459682701
3,2,Парканы,83,5.7436,4.9765,19.09,True,OK,улица Петра Николаева,n2459721962
4,2,Парканы,84,5.6302,5.0898,10.71,True,OK,улица Петра Николаева,n2459682702
4,2,Парканы,85,4.9849,4.9957,18.68,True,OK,улица Петра Николаева,n2459721964
4,2,Парканы,86,5.609,5.1111,11.61,True,OK,улица Петра Николаева,n2459682703
4,2,Парканы,87,5.7038,5.0163,18.79,True,OK,улица Петра Николаева,n2459721967
4,2,Парканы,87,5.6439,5.0762,20.37,True,OK,улица Петра Николаева,n4466336283
4,2,Парканы,88,5.1239,5.1347,9.71,True,OK,улица Петра Николаева,n2459682704
4,2,Парканы,89,5.6863,5.0337,19.64,True,OK,улица Петра Николаева,n2459721970
4,2,Парканы,90,5.1493,5.1601,11.6,True,OK,улица Петра Николаева,n2459682705
4,2,Парканы,91,5.6665,5.0536,18.23,True,OK,улица Петра Николаева,n2459721973
4,2,Парканы,92,5.5401,5.1799,10.49,True,OK,улица Петра Николаева,n2459682706
4,2,Парканы,93,5.0589,5.0697,18.56,True,OK,улица Петра Николаева,n2459721976
4,2,Парканы,94,5.5141,5.206,10.86,True,OK,улица Петра Николаева,n2459682707
4,2,Парканы,96,5.4963,5.2559,16.1,True,OK,улица Петра Николаева,n2323589034
4,2,Парканы,98,5.2447,5.2529,15.82,True,OK,улица Петра Николаева,n2323589038
4,2,Парканы,98,5.4451,5.275,24.58,True,OK,улица Петра Николаева,n4818943288
4,2,Парканы,100,5.276,5.2868,13.82,True,OK,улица Петра Николаева,n2459682708
4,2,Парканы,102,5.3134,5.3242,11.55,True,OK,улица Петра Николаева,n2459682709
4,2,Парканы,102,6.2025,5.3147,33.64,True,OK,улица Петра Николаева,n4818943351
3,2,Парканы,103а,5.7174,5.0027,17.87,True,OK,улица Петра Николаева,n2457994852
4,2,Парканы,104,6.1588,5.3585,11.09,True,OK,улица Петра Николаева,n2459682710
4,2,Парканы,106,5.3868,5.3976,12.58,True,OK,улица Петра Николаева,n2459682711
4,2,Парканы,108,5.4259,5.4367,11.55,True,OK,улица Петра Николаева,n2459682712
4,2,Парканы,110,6.0421,5.4752,11.39,True,OK,улица Петра Николаева,n2459682713
4,2,Парканы,110,6.0684,5.4489,31.08,True,OK,улица Петра Николаева,n4818943345
4,2,Парканы,112,6.0116,5.5056,9.66,True,OK,улица Петра Николаева,n2459682714
4,2,Парканы,112,5.4691,5.4799,26.12,True,OK,улица Петра Николаева,n4818943275
4,2,Парканы,114,5.5277,5.5385,10.22,True,OK,улица Петра Николаева,n2459682715
4,2,Парканы,114,6.0089,5.5083,23.89,True,OK,улица Петра Николаева,n4818943342
4,2,Парканы,116,5.56,5.5668,10.52,True,OK,улица Петра Николаева,n2459682716
4,2,Парканы,116,5.9747,5.5426,13.79,True,OK,улица Петра Николаева,n4466336276
4,2,Парканы,118,5.592,5.6028,8.87,True,OK,улица Петра Николаева,n2459682717
4,2,Парканы,118,5.9432,5.5741,23.09,True,OK,улица Петра Николаева,n4818943270
4,2,Парканы,120,5.8813,5.636,6.38,True,OK,улица Петра Николаева,n2459682718
4,2,Парканы,120,5.8385,5.6788,16.53,True,OK,улица Петра Николаева,n4466336495
4,2,Парканы,122,6.8515,5.6707,7.1,True,OK,улица Петра Николаева,n2323589045
4,2,Парканы,124,5.6782,5.689,5.55,True,OK,улица Петра Николаева,n2459682719
3,2,Парканы,125а,5.2402,5.251,17.26,True,OK,улица Петра Николаева,n2457994932
4,2,Парканы,126,5.6977,5.7085,4.15,True,OK,улица Петра Николаева,n2459682720
4,2,Парканы,126,5.7026,5.7134,23.7,True,OK,улица Петра Николаева,n4818943333
4,2,Парканы,128,6.794,5.7282,5.94,True,OK,улица Петра Николаева,n2459682721
4,2,Парканы,128,5.7289,5.7397,18.88,True,OK,улица Петра Николаева,n4818943332
4,2,Парканы,130,6.7743,5.7479,6.59,True,OK,улица Петра Николаева,n2459682722
4,2,Парканы,130,5.7601,5.7709,19.69,True,OK,улица Петра Николаева,n4818943263
4,2,Парканы,132,6.7545,5.7677,8.04,True,OK,улица Петра Николаева,n2459682723
4,2,Парканы,132,6.7263,5.7959,18.76,True,OK,улица Петра Николаева,n4818943330
4,2,Парканы,133а,5.3344,5.3452,15.51,True,OK,улица Петра Николаева,n2457994912
4,2,Парканы,134,6.7355,5.7867,8.56,True,OK,улица Петра Николаева,n2459682724
4,2,Парканы,134,5.8082,5.8189,20.7,True,OK,улица Петра Николаева,n4818943261
4,2,Парканы,135а,6.0929,5.4244,15.55,True,OK,улица Петра Николаева,n2459722048
4,2,Парканы,136,5.7966,5.8074,6.96,True,OK,улица Петра Николаева,n2459682725
4,2,Парканы,136,6.6778,5.8444,18.24,True,OK,улица Петра Николаева,n4818938936
4,2,Парканы,137 А,5.4973,5.5081,23.6,True,OK,улица Петра Николаева,n4818943343
4,2,Парканы,138,5.815,5.8257,5.79,True,OK,улица Петра Николаева,n2459682726
4,2,Парканы,138,5.8611,5.8659,21.54,True,OK,улица Петра Николаева,n4818943326
4,2,Парканы,140,6.6734,5.8488,7.74,True,OK,улица Петра Николаева,n2459682727
4,2,Парканы,140,5.885,5.8958,26.91,True,OK,улица Петра Николаева,n4818943237
4,2,Парканы,142,5.8565,5.8672,9.78,True,OK,улица Петра Николаева,n2459682728
4,2,Парканы,142,5.9315,5.9423,25.28,True,OK,улица Петра Николаева,n4818943323
4,2,Парканы,144,5.8774,5.8882,7.41,True,OK,улица Петра Николаева,n2459682729
4,2,Парканы,144,6.5481,5.9741,31.75,True,OK,улица Петра Николаева,n4818943322
4,2,Парканы,146,6.6129,5.9093,8.26,True,OK,улица Петра Николаева,n2459682730
4,2,Парканы,146,5.9929,5.9926,33.79,True,OK,улица Петра Николаева,n4818943321
4,2,Парканы,147,5.4669,5.4777,15.37,True,OK,улица Петра Николаева,n2458002332
4,2,Парканы,147,5.9921,5.5252,15.96,True,OK,улица Петра Николаева,n2459722061
4,2,Парканы,148,5.9175,5.9283,8.77,True,OK,улица Петра Николаева,n2459682731
4,2,Парканы,149,5.4919,5.5027,15.55,True,OK,улица Петра Николаева,n2458002333
4,2,Парканы,149,5.5298,5.5406,17.2,True,OK,улица Петра Николаева,n2459722063
4,2,Парканы,149,5.936,5.5813,22.61,True,OK,улица Петра Николаева,n4466336275
4,2,Парканы,150,6.57,5.9522,7.66,True,OK,улица Петра Николаева,n2459682732
4,2,Парканы,150,6.4842,6.0381,27.91,True,OK,улица Петра Николаева,n4818938932
