uid,settlement_ru,district_ru,street_ru,housenumber,current_zone,why,fastest_distance_km,fastest_duration_s,min_alt_distance_km,n_alternatives,straight_line_km,detour_ratio,in_city_km,outside_city_km,snap_distance_m,nearest_road_highway,flags,verdict
n2337889960,Бендеры,Хомутяновка,улица Калашникова,44,4,in_city_zone4;district_Хомутяновка,6.1033,465.7,6.1033,0,2.494,2.448,5.8467,0.2516,32.9,residential,leaves_and_reenters_city;detour_gt_1.5,INSUFFICIENT_EVIDENCE
w320438935,Бендеры,Хомутяновка,улица Калашникова,45,3,district_Хомутяновка,5.026,391.9,5.026,0,2.28,2.204,5.0221,0.0,14.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352285811,Бендеры,Хомутяновка,улица Калашникова,46,4,in_city_zone4;district_Хомутяновка,6.0401,460.6,6.0401,0,2.575,2.346,5.7835,0.2516,14.9,residential,leaves_and_reenters_city;detour_gt_1.5,INSUFFICIENT_EVIDENCE
w320438940,Бендеры,Хомутяновка,улица Калашникова,47,3,district_Хомутяновка,5.046,394.7,5.046,0,2.292,2.202,5.042,0.0,16.3,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352285810,Бендеры,Хомутяновка,улица Калашникова,48,4,in_city_zone4;district_Хомутяновка,6.0548,462.7,6.0548,0,2.577,2.35,5.7981,0.2516,20.1,residential,leaves_and_reenters_city;detour_gt_1.5,INSUFFICIENT_EVIDENCE
w320438942,Бендеры,Хомутяновка,улица Калашникова,49,3,district_Хомутяновка,5.5935,393.5,5.5478,1,2.295,2.437,5.5887,0.0,13.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352285809,Бендеры,Хомутяновка,улица Калашникова,50,4,in_city_zone4;district_Хомутяновка,6.0786,466.1,6.0786,0,2.591,2.346,5.8219,0.2516,16.6,residential,leaves_and_reenters_city;detour_gt_1.5,INSUFFICIENT_EVIDENCE
w320438943,Бендеры,Хомутяновка,улица Калашникова,53,3,district_Хомутяновка,5.5674,389.8,5.5674,1,2.317,2.403,5.5625,0.0,22.7,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352285807,Бендеры,Хомутяновка,улица Калашникова,54,4,in_city_zone4;district_Хомутяновка,6.0963,468.7,6.0963,0,2.597,2.348,5.8396,0.2516,19.7,residential,leaves_and_reenters_city;detour_gt_1.5,INSUFFICIENT_EVIDENCE
w484497586,Бендеры,Хомутяновка,улица Калашникова,55,3,district_Хомутяновка,5.5567,388.2,5.5567,0,2.315,2.4,5.5519,0.0,12.9,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352285806,Бендеры,Хомутяновка,улица Калашникова,56,4,in_city_zone4;district_Хомутяновка,6.1101,470.7,6.1101,0,2.605,2.345,5.8535,0.2516,17.4,residential,leaves_and_reenters_city;detour_gt_1.5,INSUFFICIENT_EVIDENCE
w320438948,Бендеры,Хомутяновка,улица Калашникова,57,3,district_Хомутяновка,5.5363,385.3,5.5363,0,2.328,2.378,5.5315,0.0,15.0,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352285804,Бендеры,Хомутяновка,улица Калашникова,58,4,in_city_zone4;district_Хомутяновка,6.1239,472.7,6.1239,0,2.611,2.345,5.8673,0.2516,18.4,residential,leaves_and_reenters_city;detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352285589,Бендеры,Хомутяновка,улица Калашникова,60,4,in_city_zone4;district_Хомутяновка,6.1373,474.6,6.1373,0,2.619,2.344,5.8806,0.2516,17.5,residential,leaves_and_reenters_city;detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352285588,Бендеры,Хомутяновка,улица Калашникова,62,4,in_city_zone4;district_Хомутяновка,6.1535,477,6.1535,0,2.626,2.344,5.8968,0.2516,18.4,residential,leaves_and_reenters_city;detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352285587,Бендеры,Хомутяновка,улица Калашникова,64,4,in_city_zone4;district_Хомутяновка,6.1678,479,6.1678,0,2.633,2.342,5.9111,0.2516,18.0,residential,leaves_and_reenters_city;detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352285586,Бендеры,Хомутяновка,улица Калашникова,66,4,in_city_zone4;district_Хомутяновка,6.1791,480.6,6.1791,0,2.635,2.345,5.9225,0.2516,22.8,residential,leaves_and_reenters_city;detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352285585,Бендеры,Хомутяновка,улица Калашникова,68,4,in_city_zone4;district_Хомутяновка,6.3229,481.8,6.2837,1,2.642,2.393,6.3179,0.0,23.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352285583,Бендеры,Хомутяновка,улица Калашникова,70,4,in_city_zone4;district_Хомутяновка,6.3064,479.4,6.3064,0,2.652,2.378,6.3014,0.0,20.7,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352285582,Бендеры,Хомутяновка,улица Калашникова,72,4,in_city_zone4;district_Хомутяновка,6.29,477.1,6.29,0,2.66,2.365,6.285,0.0,19.0,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318071326,Бендеры,Борисовка,улица Клары Цеткин,3,2,district_Борисовка,4.1248,379.3,4.1248,1,1.775,2.324,4.1202,0.0,20.0,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w223691986,Бендеры,Борисовка,улица Клары Цеткин,4,2,district_Борисовка;neighbour_jump_2v4,4.3331,409.3,4.3331,1,1.649,2.628,4.3284,0.0,12.9,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318071327,Бендеры,Борисовка,улица Клары Цеткин,5,2,district_Борисовка,4.0998,375.7,4.0998,1,1.785,2.297,4.0952,0.0,16.9,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318071331,Бендеры,Борисовка,улица Клары Цеткин,5,2,district_Борисовка,4.0747,372.1,4.0747,1,1.796,2.269,4.0701,0.0,13.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w223681291,Бендеры,Борисовка,улица Клары Цеткин,6,2,district_Борисовка;neighbour_jump_2v4,4.2604,398.8,4.2604,1,1.675,2.544,4.2557,0.0,19.7,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w223681143,Бендеры,Борисовка,улица Клары Цеткин,8,2,district_Борисовка,4.3467,427.4,4.3467,1,1.7,2.557,4.3419,0.0,18.7,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w223681290,Бендеры,Борисовка,улица Клары Цеткин,8а,2,district_Борисовка;neighbour_jump_2v4,4.2602,406.6,4.2602,1,1.694,2.515,4.2556,0.0,16.1,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w223681142,Бендеры,Борисовка,улица Клары Цеткин,10,2,district_Борисовка,4.1401,381.5,4.1401,1,1.737,2.383,4.1356,0.0,14.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w306219472,Бендеры,Борисовка,улица Клары Цеткин,10/5,2,district_Борисовка,4.2409,389.1,4.2409,1,1.809,2.345,4.2359,0.0,16.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w336800599,Бендеры,Борисовка,улица Клары Цеткин,10/6,2,district_Борисовка,4.2277,387.2,4.2277,1,1.818,2.326,4.2227,0.0,13.2,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w223680912,Бендеры,Борисовка,улица Клары Цеткин,12,2,district_Борисовка,4.1158,378,4.1158,1,1.746,2.357,4.1112,0.0,18.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w306219464,Бендеры,Борисовка,улица Клары Цеткин,30,2,district_Борисовка,4.193,382.2,4.193,1,1.86,2.255,4.1881,0.0,11.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w224340921,Бендеры,Борисовка,улица Клары Цеткин,32,2,district_Борисовка,4.2277,387.2,4.2277,1,1.802,2.347,4.2227,0.0,77.9,tertiary,snap_gt_40m;detour_gt_1.5,WRONG_ADDRESS_SNAP
n2334331724,Бендеры,Борисовка,улица Клары Цеткин,56,2,district_Борисовка;neighbour_jump_2v4,4.4341,423.8,4.4341,1,1.601,2.77,4.4294,0.0,18.6,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w326811190,Бендеры,Хомутяновка,улица Кошевого,1,4,in_city_zone4;district_Хомутяновка,6.0415,444.8,6.0415,0,2.442,2.474,6.037,0.0,20.2,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352064501,Бендеры,Хомутяновка,улица Кошевого,1а,4,in_city_zone4;district_Хомутяновка,6.0135,440.8,6.0135,0,2.428,2.477,6.0091,0.0,11.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352265841,Бендеры,Хомутяновка,улица Кошевого,3,4,in_city_zone4;district_Хомутяновка,6.1056,454,6.1056,0,2.5,2.442,6.101,0.0,11.9,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352111443,Бендеры,Хомутяновка,улица Кошевого,4,4,in_city_zone4;district_Хомутяновка,5.9412,430.4,5.9412,0,2.403,2.472,5.9369,0.0,19.1,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352265843,Бендеры,Хомутяновка,улица Кошевого,5,4,in_city_zone4;district_Хомутяновка,6.1209,456.2,6.1209,0,2.513,2.436,6.1163,0.0,15.7,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352111440,Бендеры,Хомутяновка,улица Кошевого,6,4,in_city_zone4;district_Хомутяновка,5.9684,434.3,5.9684,0,2.417,2.469,5.964,0.0,17.1,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352265844,Бендеры,Хомутяновка,улица Кошевого,7,4,in_city_zone4;district_Хомутяновка,6.0385,454.7,6.0385,0,2.53,2.387,5.7818,0.2516,11.1,residential,leaves_and_reenters_city;detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352111439,Бендеры,Хомутяновка,улица Кошевого,8,4,in_city_zone4;district_Хомутяновка,5.9848,436.7,5.9848,0,2.428,2.465,5.9804,0.0,15.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352265846,Бендеры,Хомутяновка,улица Кошевого,9,4,in_city_zone4;district_Хомутяновка,6.0259,452.9,6.0259,0,2.54,2.373,5.7691,0.2516,16.7,residential,leaves_and_reenters_city;detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352111438,Бендеры,Хомутяновка,улица Кошевого,10,4,in_city_zone4;district_Хомутяновка,6.0065,439.8,6.0065,0,2.449,2.452,6.0021,0.0,24.6,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352111436,Бендеры,Хомутяновка,улица Кошевого,10а,4,in_city_zone4;district_Хомутяновка,6.0357,444,6.0357,0,2.465,2.448,6.0312,0.0,18.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w326811191,Бендеры,Хомутяновка,улица Кошевого,14,4,in_city_zone4;district_Хомутяновка,6.0778,450.1,6.0778,0,2.472,2.458,6.0732,0.0,14.1,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352265852,Бендеры,Хомутяновка,улица Кошевого,14,4,in_city_zone4;district_Хомутяновка,6.0511,456.5,6.0511,0,2.529,2.392,5.7943,0.2516,16.6,residential,leaves_and_reenters_city;detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352265853,Бендеры,Хомутяновка,улица Кошевого,16,4,in_city_zone4;district_Хомутяновка,6.0317,453.7,6.0317,0,2.548,2.367,5.775,0.2516,18.6,residential,leaves_and_reenters_city;detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352326939,Бендеры,Хомутяновка,улица Кошевого,38,4,in_city_zone4;district_Хомутяновка,6.0665,461.2,6.0665,0,2.673,2.27,5.7443,0.317,13.1,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
n2337889966,Бендеры,Хомутяновка,улица Кошевого,42,4,in_city_zone4;district_Хомутяновка,5.9944,450.8,5.9944,0,2.606,2.3,5.7443,0.2451,14.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w644316162,Бендеры,Хомутяновка,улица Крянгэ,1,3,district_Хомутяновка,5.3403,357.5,5.3403,1,2.145,2.49,5.3363,0.0,16.5,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318083428,Бендеры,Хомутяновка,улица Крянгэ,6,3,district_Хомутяновка,5.3158,355.3,5.3158,1,2.103,2.528,5.3117,0.0,20.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318084710,Бендеры,Хомутяновка,улица Крянгэ,7,3,district_Хомутяновка,5.4947,371.4,5.4947,1,2.185,2.514,5.4906,0.0,17.7,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318083432,Бендеры,Хомутяновка,улица Крянгэ,8,3,district_Хомутяновка,5.3312,356.7,5.3312,1,2.109,2.528,5.3271,0.0,18.1,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318083433,Бендеры,Хомутяновка,улица Крянгэ,10,3,district_Хомутяновка,5.3482,358.2,5.3482,1,2.112,2.532,5.3441,0.0,18.9,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318083442,Бендеры,Хомутяновка,улица Крянгэ,12,3,district_Хомутяновка,5.3655,359.7,5.3655,1,2.112,2.54,5.3615,0.0,22.9,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209273571,Бендеры,Хомутяновка,улица Крянгэ,13,3,district_Хомутяновка,5.6992,408.2,5.6992,1,2.225,2.561,5.6951,0.0,19.0,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318083440,Бендеры,Хомутяновка,улица Крянгэ,14,3,district_Хомутяновка,5.38,361,5.38,1,2.119,2.539,5.376,0.0,19.2,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w91850334,Бендеры,Хомутяновка,улица Крянгэ,15,3,district_Хомутяновка,5.704,404.3,5.704,0,2.27,2.513,5.6998,0.0,12.6,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w91850362,Бендеры,Хомутяновка,улица Крянгэ,17,3,district_Хомутяновка,5.7469,416.5,5.7469,1,2.267,2.535,5.7427,0.0,16.3,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319132158,Бендеры,Хомутяновка,улица Крянгэ,20,3,district_Хомутяновка,5.4443,366.9,5.4443,1,2.137,2.547,5.4403,0.0,17.6,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319133046,Бендеры,Хомутяновка,улица Крянгэ,22,3,district_Хомутяновка,5.4611,368.4,5.4611,1,2.141,2.551,5.4571,0.0,19.0,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319133048,Бендеры,Хомутяновка,улица Крянгэ,24,3,district_Хомутяновка,5.4795,370.1,5.4795,1,2.146,2.553,5.4755,0.0,18.6,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319133053,Бендеры,Хомутяновка,улица Крянгэ,34,3,district_Хомутяновка,5.5671,377.9,5.5671,1,2.172,2.563,5.5631,0.0,19.3,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319133052,Бендеры,Хомутяновка,улица Крянгэ,36,3,district_Хомутяновка,5.5824,379.3,5.5824,1,2.17,2.572,5.5784,0.0,26.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209273634,Бендеры,Хомутяновка,улица Крянгэ,40,3,district_Хомутяновка,5.75,406.7,5.75,1,2.191,2.624,5.7458,0.0,11.1,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209273591,Бендеры,Хомутяновка,улица Крянгэ,42,3,district_Хомутяновка,5.7069,396.3,5.7069,1,2.214,2.577,5.7029,0.0,21.9,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209273619,Бендеры,Хомутяновка,улица Крянгэ,44,4,in_city_zone4;district_Хомутяновка,5.9673,429.1,5.9673,0,2.227,2.68,5.963,0.0,16.7,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w320344001,Бендеры,Хомутяновка,улица Куйбышева,1,3,district_Хомутяновка,4.6871,349.8,4.6871,1,2.21,2.121,4.6832,0.0,18.0,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w320343106,Бендеры,Хомутяновка,улица Куйбышева,2,3,district_Хомутяновка,4.6771,348.3,4.6771,1,2.172,2.153,4.6733,0.0,18.1,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w320343105,Бендеры,Хомутяновка,улица Куйбышева,4,3,district_Хомутяновка,4.6947,350.9,4.6947,1,2.173,2.16,4.6908,0.0,21.3,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352284839,Бендеры,Хомутяновка,улица Куйбышева,5,3,district_Хомутяновка,4.7525,359.3,4.7525,1,2.226,2.135,4.7486,0.0,13.3,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w320342800,Бендеры,Хомутяновка,улица Куйбышева,6,3,district_Хомутяновка,4.7121,353.3,4.7121,1,2.181,2.16,4.7082,0.0,16.1,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352285308,Бендеры,Хомутяновка,улица Куйбышева,7,3,district_Хомутяновка,4.7717,362,4.7717,1,2.236,2.134,4.7677,0.0,14.1,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w320342799,Бендеры,Хомутяновка,улица Куйбышева,8,3,district_Хомутяновка,4.7255,355.4,4.7255,1,2.182,2.165,4.7216,0.0,21.9,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w352285307,Бендеры,Хомутяновка,улица Куйбышева,9,3,district_Хомутяновка,4.7908,364.8,4.7908,1,2.246,2.133,4.7868,0.0,14.9,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w320342797,Бендеры,Хомутяновка,улица Куйбышева,10,3,district_Хомутяновка,4.752,359.2,4.752,1,2.2,2.16,4.7481,0.0,16.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w339300190,Бендеры,Хомутяновка,улица Куйбышева,11,3,district_Хомутяновка,4.8128,368,4.8128,1,2.259,2.131,4.8088,0.0,17.2,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w320342789,Бендеры,Хомутяновка,улица Куйбышева,12,3,district_Хомутяновка,4.7746,362.4,4.7746,1,2.21,2.16,4.7706,0.0,16.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w320437658,Бендеры,Хомутяновка,улица Куйбышева,13,3,district_Хомутяновка,4.8353,371.2,4.8353,1,2.277,2.124,4.8313,0.0,23.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w320342793,Бендеры,Хомутяновка,улица Куйбышева,14,3,district_Хомутяновка,4.7991,366,4.7991,1,2.223,2.159,4.7951,0.0,16.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
n2330550601,Бендеры,Хомутяновка,улица Куйбышева,15,3,district_Хомутяновка,4.9953,394.3,4.9953,0,2.335,2.14,4.9912,0.0,13.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w320438938,Бендеры,Хомутяновка,улица Куйбышева,15,3,district_Хомутяновка,4.8526,373.7,4.8526,1,2.28,2.129,4.8486,0.0,18.7,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
