uid,street,house,current_zone,snap_m,true_shortest_unconstrained_km,best_entry_id,best_entry_road,best_via_entry_km,via_entry_minus_free_km,entries_evaluated,all_entry_km_json,owner_review_required
w284637189,улица 50 лет Победы,21,4,48.7,5.7785,Про-033,Санаторная улица,5.7785,0.0,21,"{""Про-028"": 6.092, ""Про-029"": 6.461, ""Про-030"": 5.8317, ""Про-031"": 6.092, ""Про-032"": 8.8445, ""Про-033"": 5.7785, ""Про-034"": 5.8553, ""Про-035"": 5.8553, ""Про-036"": 5.8553, ""Про-037"": 7.4136, ""Про-038"": 6.2121, ""Про-039"": 7.0512, ""Про-040"": 6.5709, ""Про-041"": 7.3778, ""Про-042"": 8.5509, ""Про-043"": 7.6901, ""Про-044"": 7.4703, ""Про-045"": 7.2913, ""Про-046"": 7.5758, ""Про-047"": 13.3704, ""Про-048"": 10.3707}",True
w284637190,улица 50 лет Победы,23,4,30.7,5.7785,Про-033,Санаторная улица,5.7785,0.0,21,"{""Про-028"": 6.092, ""Про-029"": 6.461, ""Про-030"": 5.8317, ""Про-031"": 6.092, ""Про-032"": 8.8445, ""Про-033"": 5.7785, ""Про-034"": 5.8553, ""Про-035"": 5.8553, ""Про-036"": 5.8553, ""Про-037"": 7.4136, ""Про-038"": 6.2121, ""Про-039"": 7.0512, ""Про-040"": 6.5709, ""Про-041"": 7.3778, ""Про-042"": 8.5509, ""Про-043"": 7.6901, ""Про-044"": 7.4703, ""Про-045"": 7.2913, ""Про-046"": 7.5758, ""Про-047"": 13.3704, ""Про-048"": 10.3707}",True
w352285814,улица 50 лет Победы,29,4,44.4,5.7671,Про-033,Санаторная улица,5.7671,0.0,21,"{""Про-028"": 6.1033, ""Про-029"": 6.4724, ""Про-030"": 5.8204, ""Про-031"": 6.1033, ""Про-032"": 8.8331, ""Про-033"": 5.7671, ""Про-034"": 5.844, ""Про-035"": 5.844, ""Про-036"": 5.844, ""Про-037"": 7.425, ""Про-038"": 6.2008, ""Про-039"": 7.0626, ""Про-040"": 6.5822, ""Про-041"": 7.3892, ""Про-042"": 8.5396, ""Про-043"": 7.7014, ""Про-044"": 7.4817, ""Про-045"": 7.3027, ""Про-046"": 7.5872, ""Про-047"": 13.3817, ""Про-048"": 10.3821}",True
w339209786,улица 50 лет Победы,33,4,59.7,5.6382,Про-033,Санаторная улица,5.6382,0.0,21,"{""Про-028"": 5.9893, ""Про-029"": 6.5084, ""Про-030"": 5.6915, ""Про-031"": 5.9893, ""Про-032"": 8.7042, ""Про-033"": 5.6382, ""Про-034"": 5.7151, ""Про-035"": 5.7151, ""Про-036"": 5.7151, ""Про-037"": 7.461, ""Про-038"": 6.0718, ""Про-039"": 7.0986, ""Про-040"": 6.6183, ""Про-041"": 7.4252, ""Про-042"": 8.4107, ""Про-043"": 7.7375, ""Про-044"": 7.5177, ""Про-045"": 7.3387, ""Про-046"": 7.6232, ""Про-047"": 13.5106, ""Про-048"": 10.4181}",True
w352326955,улица 50 лет Победы,36,4,29.7,5.6224,Про-033,Санаторная улица,5.6224,0.0,21,"{""Про-028"": 5.8811, ""Про-029"": 6.6718, ""Про-030"": 5.6757, ""Про-031"": 5.8811, ""Про-032"": 8.6884, ""Про-033"": 5.6224, ""Про-034"": 5.6993, ""Про-035"": 5.6993, ""Про-036"": 5.6993, ""Про-037"": 7.6244, ""Про-038"": 6.2433, ""Про-039"": 7.262, ""Про-040"": 6.7817, ""Про-041"": 7.5886, ""Про-042"": 8.3949, ""Про-043"": 7.9009, ""Про-044"": 7.6812, ""Про-045"": 7.5021, ""Про-046"": 7.7866, ""Про-047"": 13.5812, ""Про-048"": 10.5815}",True
w352326122,улица 50 лет Победы,45,4,38.9,5.6224,Про-033,Санаторная улица,5.6224,0.0,21,"{""Про-028"": 5.8811, ""Про-029"": 6.6718, ""Про-030"": 5.6757, ""Про-031"": 5.8811, ""Про-032"": 8.6884, ""Про-033"": 5.6224, ""Про-034"": 5.6993, ""Про-035"": 5.6993, ""Про-036"": 5.6993, ""Про-037"": 7.6244, ""Про-038"": 6.2433, ""Про-039"": 7.262, ""Про-040"": 6.7817, ""Про-041"": 7.5886, ""Про-042"": 8.3949, ""Про-043"": 7.9009, ""Про-044"": 7.6812, ""Про-045"": 7.5021, ""Про-046"": 7.7866, ""Про-047"": 13.5812, ""Про-048"": 10.5815}",True
w352326121,улица 50 лет Победы,47,4,75.7,5.6224,Про-033,Санаторная улица,5.6224,0.0,21,"{""Про-028"": 5.8811, ""Про-029"": 6.6718, ""Про-030"": 5.6757, ""Про-031"": 5.8811, ""Про-032"": 8.6884, ""Про-033"": 5.6224, ""Про-034"": 5.6993, ""Про-035"": 5.6993, ""Про-036"": 5.6993, ""Про-037"": 7.6244, ""Про-038"": 6.2433, ""Про-039"": 7.262, ""Про-040"": 6.7817, ""Про-041"": 7.5886, ""Про-042"": 8.3949, ""Про-043"": 7.9009, ""Про-044"": 7.6812, ""Про-045"": 7.5021, ""Про-046"": 7.7866, ""Про-047"": 13.5812, ""Про-048"": 10.5815}",True
w352326119,улица 50 лет Победы,49,4,86.0,5.6736,Про-030,улица Кошевого,5.6736,0.0,21,"{""Про-028"": 6.0247, ""Про-029"": 6.731, ""Про-030"": 5.6736, ""Про-031"": 6.0247, ""Про-032"": 8.6863, ""Про-033"": 5.6736, ""Про-034"": 5.7505, ""Про-035"": 5.7505, ""Про-036"": 5.7505, ""Про-037"": 7.6608, ""Про-038"": 6.2447, ""Про-039"": 7.2984, ""Про-040"": 6.8181, ""Про-041"": 7.625, ""Про-042"": 8.3928, ""Про-043"": 7.9373, ""Про-044"": 7.7175, ""Про-045"": 7.5385, ""Про-046"": 7.823, ""Про-047"": 13.7333, ""Про-048"": 10.6179}",True
w352326118,улица 50 лет Победы,51,4,82.8,5.3761,Про-033,Санаторная улица,5.3761,0.0,21,"{""Про-028"": 5.7273, ""Про-029"": 6.7704, ""Про-030"": 5.7663, ""Про-031"": 5.7273, ""Про-032"": 8.779, ""Про-033"": 5.3761, ""Про-034"": 5.453, ""Про-035"": 5.453, ""Про-036"": 5.453, ""Про-037"": 7.723, ""Про-038"": 6.3339, ""Про-039"": 7.3606, ""Про-040"": 6.8803, ""Про-041"": 7.6872, ""Про-042"": 8.4855, ""Про-043"": 7.9995, ""Про-044"": 7.7798, ""Про-045"": 7.6008, ""Про-046"": 7.8852, ""Про-047"": 13.7727, ""Про-048"": 10.6801}",True
w352326114,улица 50 лет Победы,52,4,95.4,5.72,Про-028,Главная улица,5.72,0.0,21,"{""Про-028"": 5.72, ""Про-029"": 6.781, ""Про-030"": 5.8368, ""Про-031"": 5.72, ""Про-032"": 8.8496, ""Про-033"": 5.7835, ""Про-034"": 5.7798, ""Про-035"": 5.7798, ""Про-036"": 5.7798, ""Про-037"": 7.7336, ""Про-038"": 6.4044, ""Про-039"": 7.3712, ""Про-040"": 6.8909, ""Про-041"": 7.6978, ""Про-042"": 8.556, ""Про-043"": 8.0101, ""Про-044"": 7.7904, ""Про-045"": 7.6113, ""Про-046"": 7.8958, ""Про-047"": 13.5998, ""Про-048"": 10.6907}",True
w352326117,улица 50 лет Победы,53,4,71.2,5.3761,Про-033,Санаторная улица,5.3761,0.0,21,"{""Про-028"": 5.7273, ""Про-029"": 6.7704, ""Про-030"": 5.7663, ""Про-031"": 5.7273, ""Про-032"": 8.779, ""Про-033"": 5.3761, ""Про-034"": 5.453, ""Про-035"": 5.453, ""Про-036"": 5.453, ""Про-037"": 7.723, ""Про-038"": 6.3339, ""Про-039"": 7.3606, ""Про-040"": 6.8803, ""Про-041"": 7.6872, ""Про-042"": 8.4855, ""Про-043"": 7.9995, ""Про-044"": 7.7798, ""Про-045"": 7.6008, ""Про-046"": 7.8852, ""Про-047"": 13.7727, ""Про-048"": 10.6801}",True
w352326113,улица 50 лет Победы,57,4,63.7,5.3761,Про-033,Санаторная улица,5.3761,0.0,21,"{""Про-028"": 5.7273, ""Про-029"": 6.7704, ""Про-030"": 5.7663, ""Про-031"": 5.7273, ""Про-032"": 8.779, ""Про-033"": 5.3761, ""Про-034"": 5.453, ""Про-035"": 5.453, ""Про-036"": 5.453, ""Про-037"": 7.723, ""Про-038"": 6.3339, ""Про-039"": 7.3606, ""Про-040"": 6.8803, ""Про-041"": 7.6872, ""Про-042"": 8.4855, ""Про-043"": 7.9995, ""Про-044"": 7.7798, ""Про-045"": 7.6008, ""Про-046"": 7.8852, ""Про-047"": 13.7727, ""Про-048"": 10.6801}",True
w352326115,улица 50 лет Победы,58,4,70.6,5.5462,Про-028,Главная улица,5.5462,0.0,21,"{""Про-028"": 5.5462, ""Про-029"": 6.9548, ""Про-030"": 6.0106, ""Про-031"": 5.5462, ""Про-032"": 9.0233, ""Про-033"": 5.9573, ""Про-034"": 5.606, ""Про-035"": 5.606, ""Про-036"": 5.606, ""Про-037"": 7.9074, ""Про-038"": 6.5782, ""Про-039"": 7.545, ""Про-040"": 7.0647, ""Про-041"": 7.8716, ""Про-042"": 8.7298, ""Про-043"": 8.1839, ""Про-044"": 7.9641, ""Про-045"": 7.7851, ""Про-046"": 8.0696, ""Про-047"": 13.426, ""Про-048"": 10.8645}",True
w352326112,улица 50 лет Победы,59,4,71.9,5.3761,Про-033,Санаторная улица,5.3761,0.0,21,"{""Про-028"": 5.7273, ""Про-029"": 6.7704, ""Про-030"": 5.7663, ""Про-031"": 5.7273, ""Про-032"": 8.779, ""Про-033"": 5.3761, ""Про-034"": 5.453, ""Про-035"": 5.453, ""Про-036"": 5.453, ""Про-037"": 7.723, ""Про-038"": 6.3339, ""Про-039"": 7.3606, ""Про-040"": 6.8803, ""Про-041"": 7.6872, ""Про-042"": 8.4855, ""Про-043"": 7.9995, ""Про-044"": 7.7798, ""Про-045"": 7.6008, ""Про-046"": 7.8852, ""Про-047"": 13.7727, ""Про-048"": 10.6801}",True
w352326116,улица 50 лет Победы,60,4,55.3,5.5462,Про-028,Главная улица,5.5462,0.0,21,"{""Про-028"": 5.5462, ""Про-029"": 6.9548, ""Про-030"": 6.0106, ""Про-031"": 5.5462, ""Про-032"": 9.0233, ""Про-033"": 5.9573, ""Про-034"": 5.606, ""Про-035"": 5.606, ""Про-036"": 5.606, ""Про-037"": 7.9074, ""Про-038"": 6.5782, ""Про-039"": 7.545, ""Про-040"": 7.0647, ""Про-041"": 7.8716, ""Про-042"": 8.7298, ""Про-043"": 8.1839, ""Про-044"": 7.9641, ""Про-045"": 7.7851, ""Про-046"": 8.0696, ""Про-047"": 13.426, ""Про-048"": 10.8645}",True
w352265836,улица 50 лет Победы,61,4,64.6,5.9148,Про-033,Санаторная улица,5.9148,0.0,21,"{""Про-028"": 6.1735, ""Про-029"": 6.9642, ""Про-030"": 5.9681, ""Про-031"": 6.1735, ""Про-032"": 8.9808, ""Про-033"": 5.9148, ""Про-034"": 5.9917, ""Про-035"": 5.9917, ""Про-036"": 5.9917, ""Про-037"": 7.9168, ""Про-038"": 6.5357, ""Про-039"": 7.5544, ""Про-040"": 7.0741, ""Про-041"": 7.881, ""Про-042"": 8.6873, ""Про-043"": 8.1933, ""Про-044"": 7.9735, ""Про-045"": 7.7945, ""Про-046"": 8.079, ""Про-047"": 13.8736, ""Про-048"": 10.8739}",True
w352163175,улица 50 лет Победы,62,4,61.4,5.9148,Про-033,Санаторная улица,5.9148,0.0,21,"{""Про-028"": 6.1735, ""Про-029"": 6.9642, ""Про-030"": 5.9681, ""Про-031"": 6.1735, ""Про-032"": 8.9808, ""Про-033"": 5.9148, ""Про-034"": 5.9917, ""Про-035"": 5.9917, ""Про-036"": 5.9917, ""Про-037"": 7.9168, ""Про-038"": 6.5357, ""Про-039"": 7.5544, ""Про-040"": 7.0741, ""Про-041"": 7.881, ""Про-042"": 8.6873, ""Про-043"": 8.1933, ""Про-044"": 7.9735, ""Про-045"": 7.7945, ""Про-046"": 8.079, ""Про-047"": 13.8736, ""Про-048"": 10.8739}",True
w352163174,улица 50 лет Победы,64,4,46.9,5.5405,Про-033,Санаторная улица,5.5405,0.0,21,"{""Про-028"": 5.8917, ""Про-029"": 6.9348, ""Про-030"": 5.9307, ""Про-031"": 5.8917, ""Про-032"": 8.9434, ""Про-033"": 5.5405, ""Про-034"": 5.6174, ""Про-035"": 5.6174, ""Про-036"": 5.6174, ""Про-037"": 7.8874, ""Про-038"": 6.4983, ""Про-039"": 7.525, ""Про-040"": 7.0447, ""Про-041"": 7.8516, ""Про-042"": 8.6499, ""Про-043"": 8.1639, ""Про-044"": 7.9442, ""Про-045"": 7.7651, ""Про-046"": 8.0496, ""Про-047"": 13.9371, ""Про-048"": 10.8445}",True
w352163176,улица 50 лет Победы,66,4,19.5,5.9148,Про-033,Санаторная улица,5.9148,0.0,21,"{""Про-028"": 6.1735, ""Про-029"": 6.9642, ""Про-030"": 5.9681, ""Про-031"": 6.1735, ""Про-032"": 8.9808, ""Про-033"": 5.9148, ""Про-034"": 5.9917, ""Про-035"": 5.9917, ""Про-036"": 5.9917, ""Про-037"": 7.9168, ""Про-038"": 6.5357, ""Про-039"": 7.5544, ""Про-040"": 7.0741, ""Про-041"": 7.881, ""Про-042"": 8.6873, ""Про-043"": 8.1933, ""Про-044"": 7.9735, ""Про-045"": 7.7945, ""Про-046"": 8.079, ""Про-047"": 13.8736, ""Про-048"": 10.8739}",True
w352163170,улица 50 лет Победы,68,4,24.1,5.5405,Про-033,Санаторная улица,5.5405,0.0,21,"{""Про-028"": 5.8917, ""Про-029"": 6.9348, ""Про-030"": 5.9307, ""Про-031"": 5.8917, ""Про-032"": 8.9434, ""Про-033"": 5.5405, ""Про-034"": 5.6174, ""Про-035"": 5.6174, ""Про-036"": 5.6174, ""Про-037"": 7.8874, ""Про-038"": 6.4983, ""Про-039"": 7.525, ""Про-040"": 7.0447, ""Про-041"": 7.8516, ""Про-042"": 8.6499, ""Про-043"": 8.1639, ""Про-044"": 7.9442, ""Про-045"": 7.7651, ""Про-046"": 8.0496, ""Про-047"": 13.9371, ""Про-048"": 10.8445}",True
n4988629683,улица Академика Берга,8,4,85.8,7.5997,Про-032,Кишинёв-Тирасполь,7.5997,0.0,21,"{""Про-028"": 8.7342, ""Про-029"": 8.3885, ""Про-030"": 8.419, ""Про-031"": 8.7342, ""Про-032"": 7.5997, ""Про-033"": 8.3885, ""Про-034"": 8.4654, ""Про-035"": 8.4654, ""Про-036"": 8.4654, ""Про-037"": 8.728, ""Про-038"": 8.442, ""Про-039"": 8.3885, ""Про-040"": 8.3885, ""Про-041"": 8.467, ""Про-042"": 9.6239, ""Про-043"": 8.7793, ""Про-044"": 8.5596, ""Про-045"": 8.5049, ""Про-046"": 8.665, ""Про-047"": 13.4032, ""Про-048"": 7.7662}",True
n4988630197,улица Академика Берга,9,4,110.0,7.5997,Про-032,Кишинёв-Тирасполь,7.5997,0.0,21,"{""Про-028"": 8.7342, ""Про-029"": 8.3885, ""Про-030"": 8.419, ""Про-031"": 8.7342, ""Про-032"": 7.5997, ""Про-033"": 8.3885, ""Про-034"": 8.4654, ""Про-035"": 8.4654, ""Про-036"": 8.4654, ""Про-037"": 8.728, ""Про-038"": 8.442, ""Про-039"": 8.3885, ""Про-040"": 8.3885, ""Про-041"": 8.467, ""Про-042"": 9.6239, ""Про-043"": 8.7793, ""Про-044"": 8.5596, ""Про-045"": 8.5049, ""Про-046"": 8.665, ""Про-047"": 13.4032, ""Про-048"": 7.7662}",True
n4988629868,улица Академика Берга,10,4,104.3,7.8358,Про-032,Кишинёв-Тирасполь,7.8358,0.0,21,"{""Про-028"": 8.4981, ""Про-029"": 8.1525, ""Про-030"": 8.1829, ""Про-031"": 8.4981, ""Про-032"": 7.8358, ""Про-033"": 8.1525, ""Про-034"": 8.2293, ""Про-035"": 8.2293, ""Про-036"": 8.2293, ""Про-037"": 8.4919, ""Про-038"": 8.206, ""Про-039"": 8.1525, ""Про-040"": 8.1525, ""Про-041"": 8.231, ""Про-042"": 9.86, ""Про-043"": 8.5432, ""Про-044"": 8.3235, ""Про-045"": 8.2688, ""Про-046"": 8.429, ""Про-047"": 13.6392, ""Про-048"": 8.0023}",True
n4988629869,улица Академика Берга,11,4,82.6,7.8358,Про-032,Кишинёв-Тирасполь,7.8358,0.0,21,"{""Про-028"": 8.4981, ""Про-029"": 8.1525, ""Про-030"": 8.1829, ""Про-031"": 8.4981, ""Про-032"": 7.8358, ""Про-033"": 8.1525, ""Про-034"": 8.2293, ""Про-035"": 8.2293, ""Про-036"": 8.2293, ""Про-037"": 8.4919, ""Про-038"": 8.206, ""Про-039"": 8.1525, ""Про-040"": 8.1525, ""Про-041"": 8.231, ""Про-042"": 9.86, ""Про-043"": 8.5432, ""Про-044"": 8.3235, ""Про-045"": 8.2688, ""Про-046"": 8.429, ""Про-047"": 13.6392, ""Про-048"": 8.0023}",True
n4988629682,улица Академика Берга,13,4,34.4,7.8358,Про-032,Кишинёв-Тирасполь,7.8358,0.0,21,"{""Про-028"": 8.4981, ""Про-029"": 8.1525, ""Про-030"": 8.1829, ""Про-031"": 8.4981, ""Про-032"": 7.8358, ""Про-033"": 8.1525, ""Про-034"": 8.2293, ""Про-035"": 8.2293, ""Про-036"": 8.2293, ""Про-037"": 8.4919, ""Про-038"": 8.206, ""Про-039"": 8.1525, ""Про-040"": 8.1525, ""Про-041"": 8.231, ""Про-042"": 9.86, ""Про-043"": 8.5432, ""Про-044"": 8.3235, ""Про-045"": 8.2688, ""Про-046"": 8.429, ""Про-047"": 13.6392, ""Про-048"": 8.0023}",True
n4988630196,улица Академика Берга,14,4,26.7,7.8358,Про-032,Кишинёв-Тирасполь,7.8358,0.0,21,"{""Про-028"": 8.4981, ""Про-029"": 8.1525, ""Про-030"": 8.1829, ""Про-031"": 8.4981, ""Про-032"": 7.8358, ""Про-033"": 8.1525, ""Про-034"": 8.2293, ""Про-035"": 8.2293, ""Про-036"": 8.2293, ""Про-037"": 8.4919, ""Про-038"": 8.206, ""Про-039"": 8.1525, ""Про-040"": 8.1525, ""Про-041"": 8.231, ""Про-042"": 9.86, ""Про-043"": 8.5432, ""Про-044"": 8.3235, ""Про-045"": 8.2688, ""Про-046"": 8.429, ""Про-047"": 13.6392, ""Про-048"": 8.0023}",True
n4988629681,улица Академика Берга,16,4,51.5,7.8358,Про-032,Кишинёв-Тирасполь,7.8358,0.0,21,"{""Про-028"": 8.4981, ""Про-029"": 8.1525, ""Про-030"": 8.1829, ""Про-031"": 8.4981, ""Про-032"": 7.8358, ""Про-033"": 8.1525, ""Про-034"": 8.2293, ""Про-035"": 8.2293, ""Про-036"": 8.2293, ""Про-037"": 8.4919, ""Про-038"": 8.206, ""Про-039"": 8.1525, ""Про-040"": 8.1525, ""Про-041"": 8.231, ""Про-042"": 9.86, ""Про-043"": 8.5432, ""Про-044"": 8.3235, ""Про-045"": 8.2688, ""Про-046"": 8.429, ""Про-047"": 13.6392, ""Про-048"": 8.0023}",True
n4988630195,улица Академика Берга,17,4,78.2,7.8358,Про-032,Кишинёв-Тирасполь,7.8358,0.0,21,"{""Про-028"": 8.4981, ""Про-029"": 8.1525, ""Про-030"": 8.1829, ""Про-031"": 8.4981, ""Про-032"": 7.8358, ""Про-033"": 8.1525, ""Про-034"": 8.2293, ""Про-035"": 8.2293, ""Про-036"": 8.2293, ""Про-037"": 8.4919, ""Про-038"": 8.206, ""Про-039"": 8.1525, ""Про-040"": 8.1525, ""Про-041"": 8.231, ""Про-042"": 9.86, ""Про-043"": 8.5432, ""Про-044"": 8.3235, ""Про-045"": 8.2688, ""Про-046"": 8.429, ""Про-047"": 13.6392, ""Про-048"": 8.0023}",True
n4988630004,улица Академика Берга,18,4,97.9,8.0756,Про-029,улица Интернационалистов,8.0756,0.0,21,"{""Про-028"": 8.2552, ""Про-029"": 8.0756, ""Про-030"": 8.1061, ""Про-031"": 8.2552, ""Про-032"": 8.078, ""Про-033"": 8.0756, ""Про-034"": 8.1525, ""Про-035"": 8.1525, ""Про-036"": 8.1525, ""Про-037"": 8.4151, ""Про-038"": 8.1291, ""Про-039"": 8.0756, ""Про-040"": 8.0756, ""Про-041"": 8.1541, ""Про-042"": 10.1022, ""Про-043"": 8.4664, ""Про-044"": 8.2467, ""Про-045"": 8.192, ""Про-046"": 8.3521, ""Про-047"": 13.7192, ""Про-048"": 8.2445}",True
n4988629680,улица Академика Берга,19,4,84.0,7.95,Про-029,улица Интернационалистов,7.95,0.0,21,"{""Про-028"": 8.2956, ""Про-029"": 7.95, ""Про-030"": 7.9804, ""Про-031"": 8.2956, ""Про-032"": 8.0382, ""Про-033"": 7.95, ""Про-034"": 8.0269, ""Про-035"": 8.0269, ""Про-036"": 8.0269, ""Про-037"": 8.2894, ""Про-038"": 8.0035, ""Про-039"": 7.95, ""Про-040"": 7.95, ""Про-041"": 8.0285, ""Про-042"": 10.0573, ""Про-043"": 8.3408, ""Про-044"": 8.121, ""Про-045"": 8.0663, ""Про-046"": 8.2265, ""Про-047"": 13.828, ""Про-048"": 8.2047}",True
n4988630194,улица Академика Берга,21,4,35.1,7.95,Про-029,улица Интернационалистов,7.95,0.0,21,"{""Про-028"": 8.2956, ""Про-029"": 7.95, ""Про-030"": 7.9804, ""Про-031"": 8.2956, ""Про-032"": 8.0382, ""Про-033"": 7.95, ""Про-034"": 8.0269, ""Про-035"": 8.0269, ""Про-036"": 8.0269, ""Про-037"": 8.2894, ""Про-038"": 8.0035, ""Про-039"": 7.95, ""Про-040"": 7.95, ""Про-041"": 8.0285, ""Про-042"": 10.0573, ""Про-043"": 8.3408, ""Про-044"": 8.121, ""Про-045"": 8.0663, ""Про-046"": 8.2265, ""Про-047"": 13.828, ""Про-048"": 8.2047}",True
n4988629867,улица Академика Берга,25,4,45.4,7.8358,Про-032,Кишинёв-Тирасполь,7.8358,0.0,21,"{""Про-028"": 8.4981, ""Про-029"": 8.1525, ""Про-030"": 8.1829, ""Про-031"": 8.4981, ""Про-032"": 7.8358, ""Про-033"": 8.1525, ""Про-034"": 8.2293, ""Про-035"": 8.2293, ""Про-036"": 8.2293, ""Про-037"": 8.4919, ""Про-038"": 8.206, ""Про-039"": 8.1525, ""Про-040"": 8.1525, ""Про-041"": 8.231, ""Про-042"": 9.86, ""Про-043"": 8.5432, ""Про-044"": 8.3235, ""Про-045"": 8.2688, ""Про-046"": 8.429, ""Про-047"": 13.6392, ""Про-048"": 8.0023}",True
