uid,district,street,house,current_zone,snap_m,true_shortest_km,current_osrm_km,current_minus_true_km,overstated_gt_10pct,owner_review_required
n2322107942,Борисовка,улица Ивана Шимкова,22,4,32.1,4.5126,6.3255,1.8129,True,True
w318071348,Борисовка,улица Ивана Шимкова,23,4,32.1,4.5126,6.2752,1.7626,True,True
w318071349,Борисовка,улица Ивана Шимкова,25,4,24.7,4.5696,6.2637,1.6941,True,True
w318072382,Борисовка,улица Ивана Шимкова,26,4,30.5,4.5126,6.2755,1.7629,True,True
w317055545,Борисовка,улица Ивана Шимкова,27,4,19.4,4.5696,6.229,1.6594,True,True
n6428859910,Борисовка,улица Ивана Шимкова,27А,4,28.3,4.5696,6.2193,1.6497,True,True
w318072377,Борисовка,улица Ивана Шимкова,28,4,20.7,4.5696,6.2617,1.6921,True,True
w317055544,Борисовка,улица Ивана Шимкова,29,4,32.9,4.5696,6.2726,1.703,True,True
w318072372,Борисовка,улица Ивана Шимкова,30,4,15.7,4.5696,6.2567,1.6871,True,True
w317055542,Борисовка,улица Ивана Шимкова,31,4,45.1,4.5696,6.2018,1.6322,True,True
w318072374,Борисовка,улица Ивана Шимкова,32,4,28.8,4.5696,6.2715,1.7019,True,True
w317055540,Борисовка,улица Ивана Шимкова,33,4,59.3,4.5696,6.1871,1.6175,True,True
w209267129,Борисовка,улица Ивана Шимкова,34,3,20.7,4.4986,6.1141,1.6155,True,True
w318090588,Борисовка,улица Ивана Шимкова,34,3,42.0,4.5696,6.2031,1.6335,True,True
w317055538,Борисовка,улица Ивана Шимкова,35,4,72.7,4.5696,6.173,1.6034,True,True
w209267147,Борисовка,улица Ивана Шимкова,36,3,24.5,4.4986,6.099,1.6004,True,True
w318090593,Борисовка,улица Ивана Шимкова,36,3,68.3,4.7334,6.1773,1.4439,True,True
w317055533,Борисовка,улица Ивана Шимкова,37,4,78.0,4.7322,6.1569,1.4247,True,True
w209267171,Борисовка,улица Ивана Шимкова,38,3,34.9,4.4986,6.0841,1.5855,True,True
w318090587,Борисовка,улица Ивана Шимкова,38,3,72.2,4.5696,6.1722,1.6026,True,True
w317055528,Борисовка,улица Ивана Шимкова,39,4,65.8,4.7322,6.1444,1.4122,True,True
w209267138,Борисовка,улица Ивана Шимкова,40,3,24.7,4.5559,6.069,1.5131,True,True
w318090586,Борисовка,улица Ивана Шимкова,40,3,77.9,4.7322,6.1581,1.4259,True,True
w317055532,Борисовка,улица Ивана Шимкова,41,4,46.4,4.7322,6.1237,1.3915,True,True
w318090584,Борисовка,улица Ивана Шимкова,42,4,63.1,4.7322,6.1432,1.411,True,True
w318090583,Борисовка,улица Ивана Шимкова,44,4,47.9,4.7599,6.1281,1.3682,True,True
w318090582,Борисовка,улица Ивана Шимкова,46,3,32.7,4.7322,6.1122,1.38,True,True
w318090581,Борисовка,улица Ивана Шимкова,48,3,21.3,4.7322,6.0973,1.3651,True,True
w209273592,Борисовка,улица Ивана Шимкова,50,4,17.9,4.7679,6.1494,1.3815,True,True
w209273608,Борисовка,улица Ивана Шимкова,50б,3,26.5,4.8003,6.0206,1.2203,True,True
w209273575,Хомутяновка,улица Ивана Шимкова,52,3,19.1,4.8338,5.9985,1.1647,True,True
w224943526,Хомутяновка,улица Ивана Шимкова,52а,3,21.6,4.8189,6.0217,1.2028,True,True
w103992856,Борисовка,улица Интернационалистов,2,4,27.4,5.5862,6.7697,1.1835,True,True
w103992874,Борисовка,улица Интернационалистов,2,4,18.0,5.6574,6.8053,1.1479,True,True
w103992827,Борисовка,улица Интернационалистов,4,4,17.8,5.5862,6.8492,1.263,True,True
w222986042,Борисовка,улица Интернационалистов,4,4,19.4,5.6749,6.8206,1.1457,True,True
w209273570,Хомутяновка,улица Интернационалистов,5,4,15.0,6.0842,7.2531,1.1689,True,True
w209273565,Хомутяновка,улица Интернационалистов,7,4,23.6,6.1033,7.1343,1.031,True,True
w103992714,Борисовка,улица Интернационалистов,8,4,17.8,5.731,6.9051,1.1741,True,True
w209273568,Хомутяновка,улица Интернационалистов,9,4,17.3,6.1613,7.3109,1.1496,True,True
w103992745,Борисовка,улица Интернационалистов,10,4,15.7,5.731,6.8801,1.1491,True,True
w209273567,Хомутяновка,улица Интернационалистов,11,4,12.1,6.0146,7.1755,1.1609,True,True
w91850356,Хомутяновка,улица Интернационалистов,13,4,26.3,6.1168,7.2609,1.1441,True,True
w222986064,Хомутяновка,улица Интернационалистов,13а,4,22.5,6.1733,6.6682,0.4949,False,True
w442395876,Хомутяновка,улица Интернационалистов,13б,4,28.0,6.1185,6.6479,0.5294,False,True
w91850336,Хомутяновка,улица Интернационалистов,15,4,19.5,6.1354,6.3696,0.2342,False,True
w222986044,Борисовка,улица Интернационалистов,25,4,26.0,5.7693,6.9296,1.1603,True,True
w319366971,Хомутяновка,улица Калашникова,3,3,18.7,4.4396,4.6192,0.1796,False,True
w302067676,Хомутяновка,улица Калашникова,4,3,49.2,4.4465,4.6623,0.2158,False,True
w319366972,Хомутяновка,улица Калашникова,5,3,35.9,4.4396,4.6381,0.1985,False,True
w302067678,Хомутяновка,улица Калашникова,6,3,21.4,4.5569,4.7323,0.1754,False,True
w209287670,Хомутяновка,улица Калашникова,6а,3,14.8,4.6295,4.7858,0.1563,False,True
w319366973,Хомутяновка,улица Калашникова,7,3,46.0,4.4396,4.6489,0.2093,False,True
n2330549402,Хомутяновка,улица Калашникова,8,3,40.2,4.7086,4.8956,0.187,False,True
w319366997,Хомутяновка,улица Калашникова,8,3,48.0,4.8112,4.9323,0.1211,False,True
w319366974,Хомутяновка,улица Калашникова,9,3,56.9,4.4396,4.6602,0.2206,False,True
w319366975,Хомутяновка,улица Калашникова,11,3,46.0,4.5569,4.6772,0.1203,False,True
w320437630,Хомутяновка,улица Калашникова,12,3,41.3,4.874,5.0328,0.1588,False,True
w319366977,Хомутяновка,улица Калашникова,13,3,32.8,4.5569,4.6907,0.1338,False,True
w320437642,Хомутяновка,улица Калашникова,14а,3,68.7,4.874,5.5804,0.7064,True,True
w757835185,Хомутяновка,улица Калашникова,15,3,22.3,4.5569,4.7093,0.1524,False,True
w320342794,Хомутяновка,улица Калашникова,17,3,18.5,4.5569,4.7321,0.1752,False,True
w320342787,Хомутяновка,улица Калашникова,19,3,40.0,4.5569,4.7426,0.1857,False,True
w320342632,Хомутяновка,улица Калашникова,21,3,20.1,4.6422,4.7974,0.1552,False,True
n2330549398,Хомутяновка,улица Калашникова,22,3,6.2,4.9982,5.4833,0.4851,False,True
w319370825,Хомутяновка,улица Калашникова,23,3,20.4,4.6732,4.8246,0.1514,False,True
w209287695,Хомутяновка,улица Калашникова,25,3,18.1,4.6162,4.7956,0.1794,False,True
w319370824,Хомутяновка,улица Калашникова,25,3,16.7,4.6732,4.8399,0.1667,False,True
w319370823,Хомутяновка,улица Калашникова,29,3,32.5,4.6732,4.8629,0.1897,False,True
w319370821,Хомутяновка,улица Калашникова,31,3,44.1,4.6732,4.8789,0.2057,False,True
w319370820,Хомутяновка,улица Калашникова,33,3,57.7,4.7086,4.8961,0.1875,False,True
w319367003,Хомутяновка,улица Калашникова,35,3,56.7,4.8112,4.9231,0.1119,False,True
w319366999,Хомутяновка,улица Калашникова,37,3,40.7,4.8112,4.9391,0.1279,False,True
w297019345,Хомутяновка,улица Калашникова,39,3,24.3,4.8112,4.9581,0.1469,False,True
w297019344,Хомутяновка,улица Калашникова,41,3,16.0,4.8112,5.0014,0.1902,False,True
w320438933,Хомутяновка,улица Калашникова,43,3,27.7,4.8218,5.0082,0.1864,False,True
n2337889960,Хомутяновка,улица Калашникова,44,4,32.9,5.6736,6.1033,0.4297,False,True
w320438935,Хомутяновка,улица Калашникова,45,3,41.9,4.8218,5.026,0.2042,False,True
w352285811,Хомутяновка,улица Калашникова,46,4,42.0,5.5712,6.0401,0.4689,False,True
w320438940,Хомутяновка,улица Калашникова,47,3,61.3,4.8218,5.046,0.2242,False,True
w352285810,Хомутяновка,улица Калашникова,48,4,57.5,5.5712,6.0548,0.4836,False,True
w320438942,Хомутяновка,улица Калашникова,49,3,71.0,4.8218,5.5935,0.7717,True,True
w352285809,Хомутяновка,улица Калашникова,50,4,47.8,5.6382,6.0786,0.4404,False,True
w320438943,Хомутяновка,улица Калашникова,53,3,72.0,4.9459,5.5674,0.6215,True,True
w352285807,Хомутяновка,улица Калашникова,54,4,47.7,5.6382,6.0963,0.4581,False,True
w484497586,Хомутяновка,улица Калашникова,55,3,71.1,4.9982,5.5567,0.5585,True,True
w352285806,Хомутяновка,улица Калашникова,56,4,47.5,5.6382,6.1101,0.4719,False,True
w320438948,Хомутяновка,улица Калашникова,57,3,51.8,4.9982,5.5363,0.5381,True,True
w352285804,Хомутяновка,улица Калашникова,58,4,54.1,5.6382,6.1239,0.4857,False,True
w352285589,Хомутяновка,улица Калашникова,60,4,61.4,5.6382,6.1373,0.4991,False,True
w352285588,Хомутяновка,улица Калашникова,62,4,59.8,5.7807,6.1535,0.3728,False,True
w352285587,Хомутяновка,улица Калашникова,64,4,46.1,5.7807,6.1678,0.3871,False,True
w352285586,Хомутяновка,улица Калашникова,66,4,38.7,5.7807,6.1791,0.3984,False,True
w352285585,Хомутяновка,улица Калашникова,68,4,28.1,5.7807,6.3229,0.5422,False,True
w352285583,Хомутяновка,улица Калашникова,70,4,20.7,5.7807,6.3064,0.5257,False,True
w352285582,Хомутяновка,улица Калашникова,72,4,21.4,5.8082,6.29,0.4818,False,True
w318071326,Борисовка,улица Клары Цеткин,3,2,35.7,3.7985,4.1248,0.3263,False,True
w223691986,Борисовка,улица Клары Цеткин,4,2,12.9,3.9785,4.3331,0.3546,False,True
w318071327,Борисовка,улица Клары Цеткин,5,2,38.2,3.717,4.0998,0.3828,True,True
w318071331,Борисовка,улица Клары Цеткин,5,2,29.5,3.6929,4.0747,0.3818,True,True
w223681291,Борисовка,улица Клары Цеткин,6,2,26.5,3.9138,4.2604,0.3466,False,True
w223681143,Борисовка,улица Клары Цеткин,8,2,19.0,3.9943,4.3467,0.3524,False,True
w223681290,Борисовка,улица Клары Цеткин,8а,2,18.6,3.9138,4.2602,0.3464,False,True
w223681142,Борисовка,улица Клары Цеткин,10,2,20.3,3.7985,4.1401,0.3416,False,True
w306219472,Борисовка,улица Клары Цеткин,10/5,2,21.0,3.8716,4.2409,0.3693,False,True
w336800599,Борисовка,улица Клары Цеткин,10/6,2,13.2,3.8716,4.2277,0.3561,False,True
w223680912,Борисовка,улица Клары Цеткин,12,2,42.8,3.7985,4.1158,0.3173,False,True
w306219464,Борисовка,улица Клары Цеткин,30,2,18.2,3.8228,4.193,0.3702,False,True
w224340921,Борисовка,улица Клары Цеткин,32,2,78.0,3.8716,4.2277,0.3561,False,True
n2334331724,Борисовка,улица Клары Цеткин,56,2,19.3,4.0835,4.4341,0.3506,False,True
w326811190,Хомутяновка,улица Кошевого,1,4,54.5,5.6542,6.0415,0.3873,False,True
w352064501,Хомутяновка,улица Кошевого,1а,4,65.2,5.6916,6.0135,0.3219,False,True
w352265841,Хомутяновка,улица Кошевого,3,4,17.8,5.6542,6.1056,0.4514,False,True
w352111443,Хомутяновка,улица Кошевого,4,4,20.8,5.6916,5.9412,0.2496,False,True
w352265843,Хомутяновка,улица Кошевого,5,4,32.6,5.6542,6.1209,0.4667,False,True
w352111440,Хомутяновка,улица Кошевого,6,4,25.7,5.6916,5.9684,0.2768,False,True
w352265844,Хомутяновка,улица Кошевого,7,4,27.2,5.5839,6.0385,0.4546,False,True
w352111439,Хомутяновка,улица Кошевого,8,4,38.7,5.6916,5.9848,0.2932,False,True
w352265846,Хомутяновка,улица Кошевого,9,4,20.7,5.5839,6.0259,0.442,False,True
w352111438,Хомутяновка,улица Кошевого,10,4,62.2,5.6916,6.0065,0.3149,False,True
w352111436,Хомутяновка,улица Кошевого,10а,4,59.4,5.6542,6.0357,0.3815,False,True
w326811191,Хомутяновка,улица Кошевого,14,4,20.2,5.6542,6.0778,0.4236,False,True
w352265852,Хомутяновка,улица Кошевого,14,4,37.0,5.6542,6.0511,0.3969,False,True
w352265853,Хомутяновка,улица Кошевого,16,4,25.9,5.5839,6.0317,0.4478,False,True
w352326939,Хомутяновка,улица Кошевого,38,4,19.3,5.6224,6.0665,0.4441,False,True
n2337889966,Хомутяновка,улица Кошевого,42,4,24.8,5.5446,5.9944,0.4498,False,True
w644316162,Хомутяновка,улица Крянгэ,1,3,19.8,5.1877,5.3403,0.1526,False,True
w318083428,Хомутяновка,улица Крянгэ,6,3,28.4,5.0741,5.3158,0.2417,False,True
w318084710,Хомутяновка,улица Крянгэ,7,3,44.8,5.3134,5.4947,0.1813,False,True
w318083432,Хомутяновка,улица Крянгэ,8,3,39.2,5.0741,5.3312,0.2571,False,True
w318083433,Хомутяновка,улица Крянгэ,10,3,48.1,5.1911,5.3482,0.1571,False,True
w318083442,Хомутяновка,улица Крянгэ,12,3,49.3,5.1868,5.3655,0.1787,False,True
w209273571,Хомутяновка,улица Крянгэ,13,3,21.1,5.4858,5.6992,0.2134,False,True
