model_id,address_a,address_b,street_a,distance_m,zone_a,zone_b,fee_a_rub,fee_b_rub,price_jump_rub
CITY_K4R_dp_optimal_jenks,w209287680,w302066923,Школьная улица,154.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w302066924,Школьная улица,169.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w302066925,Школьная улица,165.8,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w302066929,Школьная улица,110.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w302066930,Школьная улица,89.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w302066931,Школьная улица,60.9,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w302066932,Школьная улица,59.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w303915676,Школьная улица,227.9,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w303915677,Школьная улица,195.9,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w304088436,Школьная улица,191.4,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w304088437,Школьная улица,192.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w304088440,Школьная улица,184.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w304088444,Школьная улица,220.7,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w304088445,Школьная улица,233.8,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w310488383,Школьная улица,179.9,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w310488384,Школьная улица,181.9,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w310488385,Школьная улица,182.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w310488387,Школьная улица,188.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w310488388,Школьная улица,214.0,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w315109557,Школьная улица,233.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w318406775,Школьная улица,206.8,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w318406776,Школьная улица,200.0,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w318406782,Школьная улица,223.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w318406783,Школьная улица,240.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w303915683,Школьная улица,228.9,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287680,w304088428,Школьная улица,246.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w352314367,Железнодорожная улица,239.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w352314370,Железнодорожная улица,235.9,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w352314379,Железнодорожная улица,238.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w315109559,Железнодорожная улица,245.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w318406787,Железнодорожная улица,213.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w318406792,Железнодорожная улица,199.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w319386245,Железнодорожная улица,246.4,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w318406795,Железнодорожная улица,180.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w302066922,Железнодорожная улица,239.8,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w302066923,Железнодорожная улица,247.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w302066929,Железнодорожная улица,203.7,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w302066930,Железнодорожная улица,212.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w302066931,Железнодорожная улица,217.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w302066932,Железнодорожная улица,190.9,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w310488383,Железнодорожная улица,225.8,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w310488384,Железнодорожная улица,203.4,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w310488385,Железнодорожная улица,190.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w310488387,Железнодорожная улица,170.4,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w310488388,Железнодорожная улица,233.4,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w315109557,Железнодорожная улица,199.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w315109558,Железнодорожная улица,211.0,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w318406775,Железнодорожная улица,116.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w318406776,Железнодорожная улица,127.8,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w318406782,Железнодорожная улица,159.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w318406783,Железнодорожная улица,172.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287682,w318406789,Железнодорожная улица,184.0,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287690,w302066895,улица Чехова,210.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287690,w302066930,улица Чехова,236.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287690,w302066931,улица Чехова,212.0,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287690,w302066932,улица Чехова,201.9,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287691,w302066929,Железнодорожная улица,246.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287691,w302066930,Железнодорожная улица,241.7,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287691,w302066931,Железнодорожная улица,229.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287691,w302066932,Железнодорожная улица,208.8,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287691,w318406775,Железнодорожная улица,223.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287691,w318406776,Железнодорожная улица,229.8,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287695,w352314367,улица Калашникова,233.4,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287695,w352314370,улица Калашникова,238.7,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287695,w318406787,улица Калашникова,239.9,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287695,w318406792,улица Калашникова,231.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287695,w318406795,улица Калашникова,185.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287695,w310488385,улица Калашникова,242.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287695,w310488387,улица Калашникова,220.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287695,w315109557,улица Калашникова,241.7,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287695,w318406775,улица Калашникова,158.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287695,w318406776,улица Калашникова,172.8,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287695,w318406782,улица Калашникова,200.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287695,w318406783,улица Калашникова,209.7,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287695,w318406789,улица Калашникова,218.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w352314367,Киевская улица,203.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w352314370,Киевская улица,190.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w352314379,Киевская улица,180.0,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w304088447,Киевская улица,208.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w304088449,Киевская улица,219.8,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w304088450,Киевская улица,236.0,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w304088451,Киевская улица,244.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w315109553,Киевская улица,210.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w315109554,Киевская улица,216.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w315109559,Киевская улица,170.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w315109561,Киевская улица,187.4,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w315109562,Киевская улица,183.7,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w318406787,Киевская улица,145.9,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w318406792,Киевская улица,128.7,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w319386245,Киевская улица,180.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w319386246,Киевская улица,187.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w318406795,Киевская улица,137.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w302066922,Киевская улица,190.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w302066923,Киевская улица,186.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w302066924,Киевская улица,240.4,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w302066925,Киевская улица,223.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w302066929,Киевская улица,151.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w302066930,Киевская улица,167.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w302066931,Киевская улица,182.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w302066932,Киевская улица,156.8,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w303915676,Киевская улица,241.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w303915677,Киевская улица,241.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w304088436,Киевская улица,228.9,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w304088437,Киевская улица,215.0,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w304088440,Киевская улица,187.0,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w304088444,Киевская улица,201.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w304088445,Киевская улица,202.9,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w310488383,Киевская улица,157.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w310488384,Киевская улица,133.0,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w310488385,Киевская улица,118.9,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w310488387,Киевская улица,97.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w310488388,Киевская улица,160.4,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w315109557,Киевская улица,124.0,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w315109558,Киевская улица,136.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w318406775,Киевская улица,42.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w318406776,Киевская улица,52.7,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w318406782,Киевская улица,85.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w318406783,Киевская улица,99.0,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287696,w318406789,Киевская улица,112.4,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287701,w318406795,Школьная улица,239.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287701,w318406775,Школьная улица,211.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209287701,w318406776,Школьная улица,225.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w209654357,w302066895,улица Старого,221.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w222769338,w405169684,Индустриальная улица,190.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w222769338,w405169685,Индустриальная улица,199.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w222769338,w406631300,Индустриальная улица,197.4,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w222769338,w406631301,Индустриальная улица,210.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w222769338,w406637929,Индустриальная улица,218.4,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w222769338,w406637930,Индустриальная улица,227.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w222769338,w406637931,Индустриальная улица,243.0,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w222769338,w511417420,Индустриальная улица,249.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w222769338,w400824556,Индустриальная улица,143.7,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w222769338,w405112664,Индустриальная улица,138.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w222769338,w405112665,Индустриальная улица,144.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w222769338,w406631299,Индустриальная улица,147.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w222769338,w406631302,Индустриальная улица,154.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w222769338,w406631305,Индустриальная улица,132.7,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w222769338,w353825066,Индустриальная улица,214.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w222769338,w353825068,Индустриальная улица,198.9,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w222772631,w406637931,Южная улица,240.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w222772631,w511417420,Южная улица,221.7,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w222772631,w406631305,Южная улица,244.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w222772632,w511417420,Южная улица,238.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w223681143,w316027884,улица Клары Цеткин,230.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w223681290,w316027125,улица Клары Цеткин,247.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w223681290,w316027128,улица Клары Цеткин,234.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w223681290,w316027884,улица Клары Цеткин,188.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w223681291,w316027125,улица Клары Цеткин,214.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w223681291,w316027126,улица Клары Цеткин,237.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w223681291,w316027128,улица Клары Цеткин,197.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w223681291,w316027129,улица Клары Цеткин,221.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w223681291,w316027884,улица Клары Цеткин,151.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w223691986,w316027138,улица Клары Цеткин,248.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w223691986,w316027125,улица Клары Цеткин,155.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w223691986,w316027126,улица Клары Цеткин,171.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w223691986,w316027128,улица Клары Цеткин,130.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w223691986,w316027129,улица Клары Цеткин,152.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w223691986,w316027884,улица Клары Цеткин,82.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w223883040,w353044316,Протягайловская улица,225.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w224682791,w91848801,Одесская улица,214.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w224682791,w91848292,Одесская улица,234.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w224682791,w352153727,Одесская улица,170.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w224682791,w352153729,Одесская улица,137.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w405297665,3-й Индустриальный переулок,141.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w318122870,3-й Индустриальный переулок,242.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w318122872,3-й Индустриальный переулок,232.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w318122873,3-й Индустриальный переулок,225.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w318122875,3-й Индустриальный переулок,219.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w318122878,3-й Индустриальный переулок,221.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w318122879,3-й Индустриальный переулок,192.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w405505204,3-й Индустриальный переулок,153.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w405505205,3-й Индустриальный переулок,229.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w318122880,3-й Индустриальный переулок,246.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w342059482,3-й Индустриальный переулок,230.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w405169699,3-й Индустриальный переулок,219.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w405169700,3-й Индустриальный переулок,188.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w405169702,3-й Индустриальный переулок,203.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w405169703,3-й Индустриальный переулок,191.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w405171327,3-й Индустриальный переулок,179.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w405292551,3-й Индустриальный переулок,207.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w405292552,3-й Индустриальный переулок,248.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w405292553,3-й Индустриальный переулок,236.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w405292554,3-й Индустриальный переулок,178.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w405292555,3-й Индустриальный переулок,197.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w405292556,3-й Индустриальный переулок,186.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w405292557,3-й Индустриальный переулок,156.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w225089308,w405297205,3-й Индустриальный переулок,175.4,3,4,18,26,8
