address_id,address_release_version,territory,district,street,house_number,destination_lat,destination_lon,router_status,router_distance_km,router_duration_min,straight_line_km,detour_factor,snapped_origin_lat,snapped_origin_lon,origin_snap_distance_m,snapped_destination_lat,snapped_destination_lon,destination_snap_distance_m,router_main_streets,route_node_count,route_first_nodes,route_last_nodes,terminal_node_signature,corridor_signature,bridge_or_rail,uturn,route_geometry_hash,probable_anomaly,anomaly_severity,owner_review_required
w315618360,1.1.0,Бендеры,,улица Старого,4,46.8219,29.46052,ROUTABLE,4.8079,5.153,1.7343,2.772,46.8241540,29.4833040,33.23,46.8216820,29.4604300,25.19,улица Сергея Лазо; Коммунистическая улица; улица Ечина; улица Бендерского Восстания; улица Старого,102,2586302556;2586302559;1062096644;4004084774;6369871658;1730683134;2333273586;2333271783,1072729124;646891528;1017799997;5642523708;6367865568;5642523704;346864412;6431002355,912c7791ce44c91306da,167f40f3ed96ccf353aa,NONE_OBSERVED,NO,dfa783fa41f82eaa68a8171e14891d0c84ab511a317056830ffc655051e53ea0,NONE,NONE,False
w315618361,1.1.0,Бендеры,,улица Старого,128,46.82183,29.46083,ROUTABLE,4.7868,5.022,1.7120,2.796,46.8241540,29.4833040,33.23,46.8217810,29.4610870,20.35,улица Сергея Лазо; Коммунистическая улица; улица Ечина; улица Бендерского Восстания,102,2586302556;2586302559;1062096644;4004084774;6369871658;1730683134;2333273586;2333271783,1072729124;646891528;1017799997;5642523708;6367865568;5642523704;346864412;6367865569,bb78ea51eee579908747,0f4fc1b84b3c01bc29fe,NONE_OBSERVED,NO,d14792a9127fdde442362496ec5283acefb93d4f99e89f2cfd021d1d4c6118a5,SNAPPED_STREET_NAME_MISMATCH;STREET_NAME_VARIANT,HIGH,True
w315618362,1.1.0,Бендеры,,улица Старого,126,46.82198,29.46086,ROUTABLE,4.8035,5.037,1.7076,2.813,46.8241540,29.4833040,33.23,46.8219260,29.4611460,22.63,улица Сергея Лазо; Коммунистическая улица; улица Ечина; улица Бендерского Восстания,102,2586302556;2586302559;1062096644;4004084774;6369871658;1730683134;2333273586;2333271783,1072729124;646891528;1017799997;5642523708;6367865568;5642523704;346864412;6367865569,bb78ea51eee579908747,0f4fc1b84b3c01bc29fe,NONE_OBSERVED,NO,39a2f1e80536603decd4314ad4c59bd2d8d5c0c73ffcb1613ea34a38e0a95686,SNAPPED_STREET_NAME_MISMATCH,MEDIUM,True
w315618365,1.1.0,Бендеры,,улица Добродеева,124,46.8221,29.46093,ROUTABLE,4.8178,5.050,1.7007,2.833,46.8241540,29.4833040,33.23,46.8220500,29.4611960,21.04,улица Сергея Лазо; Коммунистическая улица; улица Ечина; улица Бендерского Восстания,102,2586302556;2586302559;1062096644;4004084774;6369871658;1730683134;2333273586;2333271783,1072729124;646891528;1017799997;5642523708;6367865568;5642523704;346864412;6367865569,bb78ea51eee579908747,0f4fc1b84b3c01bc29fe,NONE_OBSERVED,NO,ebbc39544a047760d2dd90dc9322d006999b5f9eaf3cb4fceeb6cbe86519118d,SNAPPED_STREET_NAME_MISMATCH;STREET_DURATION_CONTINUITY_OUTLIER,HIGH,True
w315801269,1.1.0,Парканы,,улица Ленина,200,46.81181,29.52107,ROUTABLE,5.8682,7.802,3.1837,1.843,46.8241540,29.4833040,33.23,46.8119910,29.5217790,57.72,улица Сергея Лазо; улица Суворова; улица Ленина; улица Котовского; Кишинёв-Тирасполь; улица Ленина,98,2586302559;2586302556;4847191806;3304928321;514211120;6015468032;2586302542;2586302545,966102478;3109015295;6585926389;3109015297;3109009770;966102375;9321359912;966102213,d4d678a6f490586f49b6,682f54dadfe015d30e5b,NONE_OBSERVED,NO,5786a73a4438fd00dd315cf5ad0ae198a495892d983ed3bd066ec3de58cd7517,DESTINATION_SNAP_GT30M;ROUTE_STREET_LOOP;STREET_DISTANCE_CONTINUITY_OUTLIER;STREET_DURATION_CONTINUITY_OUTLIER,HIGH,True
w315807198,1.1.0,Бендеры,,переулок Лермонтова,17,46.82464,29.4573,ROUTABLE,5.3902,6.210,1.9671,2.740,46.8241540,29.4833040,33.23,46.8247320,29.4573400,10.67,улица Сергея Лазо; Коммунистическая улица; улица Ечина; улица Бендерского Восстания; переулок Лермонтова,109,2586302556;2586302559;1062096644;4004084774;6369871658;1730683134;2333273586;2333271783,6367865569;583629127;1736087555;583629152;583629150;583629131;583629133;583629136,eff3e396202bd6ed886a,a1ccffda166756199b42,NONE_OBSERVED,NO,a4db0c9ddf86568fb95bb7f6bab6853fb81fb20c889c6376e5c81c6f3185c728,NONE,NONE,False
w315807199,1.1.0,Бендеры,,улица Матросова,19,46.82448,29.45741,ROUTABLE,5.3047,6.265,1.9580,2.709,46.8241540,29.4833040,33.23,46.8244390,29.4571360,21.40,улица Сергея Лазо; Коммунистическая улица; улица Ечина; улица Бендерского Восстания; улица Добродеева; улица Матросова,107,2586302556;2586302559;1062096644;4004084774;6369871658;1730683134;2333273586;2333271783,5642523704;346864412;6367865569;583629127;583629123;583629126;1067380693;583629141,35368b86423a0ecbde4e,b6633a68db14db061fcd,NONE_OBSERVED,NO,a4e41058c3601b152ff67015aa1f53d8cc72ae6c2e9d25842cadcad1b48549d0,NONE,NONE,False
w315807200,1.1.0,Бендеры,,переулок Лермонтова,7,46.82451,29.45779,ROUTABLE,5.3502,6.113,1.9292,2.773,46.8241540,29.4833040,33.23,46.8246300,29.4578420,13.92,улица Сергея Лазо; Коммунистическая улица; улица Ечина; улица Бендерского Восстания; переулок Лермонтова,109,2586302556;2586302559;1062096644;4004084774;6369871658;1730683134;2333273586;2333271783,6367865569;583629127;1736087555;583629152;583629150;583629131;583629133;583629136,eff3e396202bd6ed886a,a1ccffda166756199b42,NONE_OBSERVED,NO,ac5792c590352486244267ed92323076a09f2e0d8eb10564f4efffb1558574e0,NONE,NONE,False
w315807202,1.1.0,Бендеры,,улица Матросова,54,46.82365,29.45721,ROUTABLE,5.2178,6.057,1.9723,2.646,46.8241540,29.4833040,33.23,46.8236750,29.4573800,13.27,улица Сергея Лазо; Коммунистическая улица; улица Ечина; улица Бендерского Восстания; улица Добродеева; улица Матросова,107,2586302556;2586302559;1062096644;4004084774;6369871658;1730683134;2333273586;2333271783,5642523704;346864412;6367865569;583629127;583629123;583629126;1067380693;583629141,35368b86423a0ecbde4e,b6633a68db14db061fcd,NONE_OBSERVED,NO,fd125b11f7350402d1f3182540c03affbfcc3d00c2cf4368dc7744dc310cf395,NONE,NONE,False
w315807203,1.1.0,Бендеры,,улица Матросова,27,46.82384,29.45753,ROUTABLE,5.2332,6.095,1.9478,2.687,46.8241540,29.4833040,33.23,46.8238110,29.4573370,15.08,улица Сергея Лазо; Коммунистическая улица; улица Ечина; улица Бендерского Восстания; улица Добродеева; улица Матросова,107,2586302556;2586302559;1062096644;4004084774;6369871658;1730683134;2333273586;2333271783,5642523704;346864412;6367865569;583629127;583629123;583629126;1067380693;583629141,35368b86423a0ecbde4e,b6633a68db14db061fcd,NONE_OBSERVED,NO,e9818fab23fd8f3442c68f8019433e5160f499fcf26c27040d91fdc9768bd3a7,NONE,NONE,False
w315807206,1.1.0,Бендеры,,улица Гоголя,68,46.82418,29.45801,ROUTABLE,5.3568,6.223,1.9115,2.802,46.8241540,29.4833040,33.23,46.8241530,29.4581720,12.72,улица Сергея Лазо; Коммунистическая улица; улица Ечина; улица Бендерского Восстания; переулок Лермонтова; улица Гоголя,109,2586302556;2586302559;1062096644;4004084774;6369871658;1730683134;2333273586;2333271783,6367865569;583629127;1736087555;583629152;583629150;583629131;583629133;583629132,a5b5eb1c8f0d376b79d8,a1ccffda166756199b42,NONE_OBSERVED,NO,eb5d52c6b1b0f76e27abaf3ad9a3cdfb4cb526f0c3edaa7e4bf6504317fde7de,NONE,NONE,False
w315807207,1.1.0,Бендеры,,улица Гоголя,70,46.82407,29.45801,ROUTABLE,5.3687,6.252,1.9114,2.809,46.8241540,29.4833040,33.23,46.8240490,29.4581350,9.82,улица Сергея Лазо; Коммунистическая улица; улица Ечина; улица Бендерского Восстания; переулок Лермонтова; улица Гоголя,109,2586302556;2586302559;1062096644;4004084774;6369871658;1730683134;2333273586;2333271783,6367865569;583629127;1736087555;583629152;583629150;583629131;583629133;583629132,a5b5eb1c8f0d376b79d8,a1ccffda166756199b42,NONE_OBSERVED,NO,66eeca8d6b537aa0c864b98d760e19d6769ae5f8f0292f9dcd33442fbf795597,NONE,NONE,False
w315807208,1.1.0,Бендеры,,улица Матросова,25,46.82399,29.45748,ROUTABLE,5.2503,6.135,1.9516,2.690,46.8241540,29.4833040,33.23,46.8239610,29.4572890,14.93,улица Сергея Лазо; Коммунистическая улица; улица Ечина; улица Бендерского Восстания; улица Добродеева; улица Матросова,107,2586302556;2586302559;1062096644;4004084774;6369871658;1730683134;2333273586;2333271783,5642523704;346864412;6367865569;583629127;583629123;583629126;1067380693;583629141,35368b86423a0ecbde4e,b6633a68db14db061fcd,NONE_OBSERVED,NO,899cd7d7ab6c78d38cb160ac9291f33e85fb6c6eb744c66e55905bb9d1badb5e,NONE,NONE,False
w315807210,1.1.0,Бендеры,,улица Матросова,23,46.82417,29.45747,ROUTABLE,5.2701,6.183,1.9526,2.699,46.8241540,29.4833040,33.23,46.8241350,29.4572340,18.42,улица Сергея Лазо; Коммунистическая улица; улица Ечина; улица Бендерского Восстания; улица Добродеева; улица Матросова,107,2586302556;2586302559;1062096644;4004084774;6369871658;1730683134;2333273586;2333271783,5642523704;346864412;6367865569;583629127;583629123;583629126;1067380693;583629141,35368b86423a0ecbde4e,b6633a68db14db061fcd,NONE_OBSERVED,NO,a83192a101507723ee0b4b4fdd655ff9e41091c38f6d1c8aca79382db053fc17,NONE,NONE,False
w315807212,1.1.0,Бендеры,,улица Матросова,21,46.82431,29.45739,ROUTABLE,5.2866,6.222,1.9590,2.699,46.8241540,29.4833040,33.23,46.8242800,29.4571870,15.84,улица Сергея Лазо; Коммунистическая улица; улица Ечина; улица Бендерского Восстания; улица Добродеева; улица Матросова,107,2586302556;2586302559;1062096644;4004084774;6369871658;1730683134;2333273586;2333271783,5642523704;346864412;6367865569;583629127;583629123;583629126;1067380693;583629141,35368b86423a0ecbde4e,b6633a68db14db061fcd,NONE_OBSERVED,NO,0cfe874f5e07b1483dee52f620b60633fa67107d57fa3b73be2e87311cc17083,NONE,NONE,False
w315807218,1.1.0,Бендеры,,улица 40 лет Советской Пионерии,47,46.82629,29.45922,ROUTABLE,5.4875,6.155,1.8388,2.984,46.8241540,29.4833040,33.23,46.8261520,29.4591650,15.90,улица Сергея Лазо; Коммунистическая улица; улица Ечина; улица Бендерского Восстания; улица 40 лет Советской Пионерии,114,2586302556;2586302559;1062096644;4004084774;6369871658;1730683134;2333273586;2333271783,2319384714;2319384708;5110069338;3594902144;583629156;583629148;583629154;583629134,b166f5226b0ddd10fabb,89b34c168532ab9bdf48,NONE_OBSERVED,NO,846d17958a5bde715fb2cea136fd353ac3fbbd9e7fd85baf040528c15f4893d6,NONE,NONE,False
w315807220,1.1.0,Бендеры,,улица Осипенко,26,46.82577,29.45735,ROUTABLE,5.5125,6.535,1.9727,2.794,46.8241540,29.4833040,33.23,46.8257270,29.4575820,18.34,улица Сергея Лазо; Коммунистическая улица; улица Ечина; улица Бендерского Восстания; переулок Лермонтова; улица Осипенко,110,2586302556;2586302559;1062096644;4004084774;6369871658;1730683134;2333273586;2333271783,583629127;1736087555;583629152;583629150;583629131;583629133;583629136;583629137,5c5d9e7a5f4d6a747d09,a1ccffda166756199b42,NONE_OBSERVED,NO,e85193aca93c3b4e54830d8c84ab2476b040dd4cc55a793f6042ee4773c5b4f5,NONE,NONE,False
w315807221,1.1.0,Бендеры,,улица Осипенко,24,46.82593,29.45741,ROUTABLE,5.5309,6.580,1.9701,2.807,46.8241540,29.4833040,33.23,46.8258870,29.4576440,18.48,улица Сергея Лазо; Коммунистическая улица; улица Ечина; улица Бендерского Восстания; переулок Лермонтова; улица Осипенко,110,2586302556;2586302559;1062096644;4004084774;6369871658;1730683134;2333273586;2333271783,583629127;1736087555;583629152;583629150;583629131;583629133;583629136;583629137,5c5d9e7a5f4d6a747d09,a1ccffda166756199b42,NONE_OBSERVED,NO,03e8b5f8eccc84391b4f339a3105be4afbbe2f24351b89bf6382a0f45d496dcf,NONE,NONE,False
w315807222,1.1.0,Бендеры,,улица 40 лет Советской Пионерии,43,46.82618,29.45806,ROUTABLE,5.5697,6.350,1.9245,2.894,46.8241540,29.4833040,33.23,46.8263460,29.4581260,19.13,улица Сергея Лазо; Коммунистическая улица; улица Ечина; улица Бендерского Восстания; улица 40 лет Советской Пионерии,115,2586302556;2586302559;1062096644;4004084774;6369871658;1730683134;2333273586;2333271783,2319384708;5110069338;3594902144;583629156;583629148;583629154;583629134;583629137,b166f5226b0ddd10fabb,89b34c168532ab9bdf48,NONE_OBSERVED,NO,382f5c886db1a659174586e5d5d452b02183095a97a258dc43fb0a3c912089dc,NONE,NONE,False
w315807223,1.1.0,Бендеры,,улица 40 лет Советской Пионерии,3,46.82632,29.45744,ROUTABLE,5.6200,6.472,1.9733,2.848,46.8241540,29.4833040,33.23,46.8264570,29.4574870,15.65,улица Сергея Лазо; Коммунистическая улица; улица Ечина; улица Бендерского Восстания; улица 40 лет Советской Пионерии,116,2586302556;2586302559;1062096644;4004084774;6369871658;1730683134;2333273586;2333271783,5110069338;3594902144;583629156;583629148;583629154;583629134;583629137;583629147,b166f5226b0ddd10fabb,89b34c168532ab9bdf48,NONE_OBSERVED,NO,76e7f45eec26a91d3f717f9eb57b802ce840f93a5073130e3afebc426b7ebfd4,NONE,NONE,False
w315807224,1.1.0,Бендеры,,улица Осипенко,45,46.82602,29.45806,ROUTABLE,5.6284,6.583,1.9222,2.928,46.8241540,29.4833040,33.23,46.8260820,29.4577210,26.77,улица Сергея Лазо; Коммунистическая улица; улица Ечина; улица Бендерского Восстания; улица 40 лет Советской Пионерии; улица Осипенко,116,2586302556;2586302559;1062096644;4004084774;6369871658;1730683134;2333273586;2333271783,5110069338;3594902144;583629156;583629148;583629154;583629134;583629137;583629136,42994e444ae5fdc8ab79,89b34c168532ab9bdf48,NONE_OBSERVED,NO,6467ffb643a49dcd3b61706d959b80b919473b75106575c86448a66388d6de3a,STREET_DISTANCE_CONTINUITY_OUTLIER,HIGH,True
