uid,address,territory,is_city,route_km,base_price,external_status,external_km,external_surcharge,reference_price,old_k4_zone_id,proposed_zone
w319370821,"Бендеры, улица Калашникова, 31",Бендеры,True,4.879,21.516,n/a (city),0.0,0.0,21.516,3,2
w319370823,"Бендеры, улица Калашникова, 29",Бендеры,True,4.863,21.452,n/a (city),0.0,0.0,21.452,3,2
w319370825,"Бендеры, улица Калашникова, 23",Бендеры,True,4.824,21.296,n/a (city),0.0,0.0,21.296,3,2
w319381956,"Бендеры, переулок Разина, 4",Бендеры,True,1.916,14.0,n/a (city),0.0,0.0,14.0,1,1
w319381959,"Бендеры, переулок Разина, 165",Бендеры,True,1.879,14.0,n/a (city),0.0,0.0,14.0,1,1
w319381961,"Бендеры, улица Разина, 169",Бендеры,True,1.905,14.0,n/a (city),0.0,0.0,14.0,1,1
w319381962,"Бендеры, улица Разина, 167",Бендеры,True,1.993,14.0,n/a (city),0.0,0.0,14.0,1,1
w319381963,"Бендеры, улица Разина, 4",Бендеры,True,2.003,14.0,n/a (city),0.0,0.0,14.0,1,1
w319381967,"Бендеры, улица Толбухина, 25",Бендеры,True,2.137,14.0,n/a (city),0.0,0.0,14.0,2,1
w319381968,"Бендеры, улица Толбухина, 23а",Бендеры,True,2.23,14.0,n/a (city),0.0,0.0,14.0,2,1
w319381969,"Бендеры, Октябрьская улица, 10а",Бендеры,True,2.243,14.0,n/a (city),0.0,0.0,14.0,2,1
w319381971,"Бендеры, улица Толбухина, 23",Бендеры,True,2.204,14.0,n/a (city),0.0,0.0,14.0,2,1
w319381974,"Бендеры, улица Толбухина, 27",Бендеры,True,2.118,14.0,n/a (city),0.0,0.0,14.0,2,1
w319381978,"Бендеры, Колодезный переулок, 8",Бендеры,True,2.081,14.0,n/a (city),0.0,0.0,14.0,1,1
w319381980,"Бендеры, улица Разина, 2",Бендеры,True,1.989,14.0,n/a (city),0.0,0.0,14.0,1,1
w319382044,"Бендеры, улица Разина, 173",Бендеры,True,1.93,14.0,n/a (city),0.0,0.0,14.0,1,1
w319382045,"Бендеры, улица Разина, 171",Бендеры,True,2.03,14.0,n/a (city),0.0,0.0,14.0,1,1
w319382535,"Бендеры, улица Разина, 8",Бендеры,True,2.043,14.0,n/a (city),0.0,0.0,14.0,1,1
w319382538,"Бендеры, улица Разина, 10",Бендеры,True,2.059,14.0,n/a (city),0.0,0.0,14.0,1,1
w319382539,"Бендеры, улица Разина, 175",Бендеры,True,1.952,14.0,n/a (city),0.0,0.0,14.0,1,1
w319382542,"Бендеры, улица Разина, 177",Бендеры,True,1.967,14.0,n/a (city),0.0,0.0,14.0,1,1
w319382543,"Бендеры, улица Разина, 12",Бендеры,True,2.074,14.0,n/a (city),0.0,0.0,14.0,1,1
w319382544,"Бендеры, улица Разина, 179",Бендеры,True,1.982,14.0,n/a (city),0.0,0.0,14.0,1,1
w319382545,"Бендеры, улица Разина, 14",Бендеры,True,2.089,14.0,n/a (city),0.0,0.0,14.0,1,1
w319382546,"Бендеры, улица Разина, 181",Бендеры,True,1.992,14.0,n/a (city),0.0,0.0,14.0,1,1
w319382547,"Бендеры, улица Разина, 11",Бендеры,True,2.077,14.0,n/a (city),0.0,0.0,14.0,1,1
w319382548,"Бендеры, Колодезный переулок, 10",Бендеры,True,2.092,14.0,n/a (city),0.0,0.0,14.0,1,1
w319384353,"Бендеры, улица Разина, 16",Бендеры,True,2.113,14.0,n/a (city),0.0,0.0,14.0,2,1
w319384354,"Бендеры, улица Разина, 13",Бендеры,True,2.104,14.0,n/a (city),0.0,0.0,14.0,2,1
w319384355,"Бендеры, Колодезный переулок, 12",Бендеры,True,2.102,14.0,n/a (city),0.0,0.0,14.0,2,1
w319384356,"Бендеры, Колодезный переулок, 14",Бендеры,True,2.116,14.0,n/a (city),0.0,0.0,14.0,2,1
w319384359,"Бендеры, улица Разина, 183",Бендеры,True,2.024,14.0,n/a (city),0.0,0.0,14.0,1,1
w319384360,"Бендеры, улица Разина, 185",Бендеры,True,2.034,14.0,n/a (city),0.0,0.0,14.0,1,1
w319384361,"Бендеры, улица Разина, 18",Бендеры,True,2.134,14.0,n/a (city),0.0,0.0,14.0,2,1
w319384381,"Бендеры, Индустриальная улица, 69А",Бендеры,True,3.583,16.332,n/a (city),0.0,0.0,16.332,2,1
w319384383,"Бендеры, Индустриальная улица, 59",Бендеры,True,3.446,15.784,n/a (city),0.0,0.0,15.784,2,1
w319384387,"Бендеры, Индустриальная улица, 4д",Бендеры,True,2.995,14.0,n/a (city),0.0,0.0,14.0,2,1
w319384388,"Бендеры, Индустриальная улица, 4а",Бендеры,True,2.972,14.0,n/a (city),0.0,0.0,14.0,2,1
w319385263,"Бендеры, Индустриальная улица, 9",Бендеры,True,2.741,14.0,n/a (city),0.0,0.0,14.0,2,1
w319385264,"Бендеры, улица Разина, 20",Бендеры,True,2.149,14.0,n/a (city),0.0,0.0,14.0,2,1
w319385267,"Бендеры, улица Разина, 15",Бендеры,True,2.132,14.0,n/a (city),0.0,0.0,14.0,2,1
w319386245,"Бендеры, улица Бориса Главана, 9",Бендеры,True,4.415,19.66,n/a (city),0.0,0.0,19.66,3,2
w319386246,"Бендеры, улица Бориса Главана, 7",Бендеры,True,4.375,19.5,n/a (city),0.0,0.0,19.5,3,2
w319386383,"Протягайловка, Гербовецкая улица, 72",Протягайловка,False,6.374,27.496,PENDING (no ГАИ-post coords + boundary undecided),,,,4,
w319386384,"Протягайловка, Гербовецкая улица, 76",Протягайловка,False,6.392,27.568,PENDING (no ГАИ-post coords + boundary undecided),,,,4,
w319386385,"Протягайловка, Гербовецкая улица, 78",Протягайловка,False,6.41,27.64,PENDING (no ГАИ-post coords + boundary undecided),,,,4,
w319390717,"Бендеры, переулок Иона Солтыса, 16",Бендеры,True,3.441,15.764,n/a (city),0.0,0.0,15.764,2,1
w319390719,"Бендеры, переулок Иона Солтыса, 14",Бендеры,True,3.426,15.704,n/a (city),0.0,0.0,15.704,2,1
w319390721,"Бендеры, переулок Иона Солтыса, 12",Бендеры,True,3.408,15.632,n/a (city),0.0,0.0,15.632,2,1
w319390725,"Бендеры, переулок Иона Солтыса, 10",Бендеры,True,3.389,15.556,n/a (city),0.0,0.0,15.556,2,1
w319390729,"Бендеры, переулок Иона Солтыса, 8",Бендеры,True,3.372,15.488,n/a (city),0.0,0.0,15.488,2,1
w319390733,"Бендеры, переулок Иона Солтыса, 6",Бендеры,True,3.356,15.424,n/a (city),0.0,0.0,15.424,2,1
w319390735,"Бендеры, Колхозный переулок, 2",Бендеры,True,3.337,15.348,n/a (city),0.0,0.0,15.348,2,1
w319390737,"Бендеры, Колхозная улица, 19",Бендеры,True,3.435,15.74,n/a (city),0.0,0.0,15.74,2,1
w319390740,"Бендеры, Колхозный переулок, 18",Бендеры,True,3.327,15.308,n/a (city),0.0,0.0,15.308,2,1
w319390744,"Бендеры, улица Иона Солтыса, 15",Бендеры,True,3.314,15.256,n/a (city),0.0,0.0,15.256,2,1
w319390746,"Бендеры, улица Иона Солтыса, 17",Бендеры,True,3.329,15.316,n/a (city),0.0,0.0,15.316,2,1
w319390755,"Бендеры, Колхозный переулок, 16",Бендеры,True,3.333,15.332,n/a (city),0.0,0.0,15.332,2,1
w319390758,"Бендеры, Колхозный переулок, 14",Бендеры,True,3.346,15.384,n/a (city),0.0,0.0,15.384,2,1
w319390759,"Бендеры, Колхозный переулок, 12",Бендеры,True,3.362,15.448,n/a (city),0.0,0.0,15.448,2,1
w319390760,"Бендеры, Колхозный переулок, 17",Бендеры,True,3.388,15.552,n/a (city),0.0,0.0,15.552,2,1
w319390762,"Бендеры, Колхозная улица, 15",Бендеры,True,3.417,15.668,n/a (city),0.0,0.0,15.668,2,1
w319390765,"Бендеры, Колхозная улица, 13",Бендеры,True,3.432,15.728,n/a (city),0.0,0.0,15.728,2,1
w319400641,"Бендеры, Красивая улица, 4а",Бендеры,True,3.598,16.392,n/a (city),0.0,0.0,16.392,2,1
w319400642,"Бендеры, Красивая улица, 4",Бендеры,True,3.615,16.46,n/a (city),0.0,0.0,16.46,2,1
w319400643,"Бендеры, Красивая улица, 9",Бендеры,True,3.715,16.86,n/a (city),0.0,0.0,16.86,2,1
w319401191,"Бендеры, улица 12 Октября, 164",Бендеры,True,4.694,20.776,n/a (city),0.0,0.0,20.776,3,2
w319401764,"Бендеры, Каховский тупик, 228",Бендеры,True,5.663,24.652,n/a (city),0.0,0.0,24.652,3,3
w319402241,"Бендеры, 1-й Братский переулок, 12",Бендеры,True,4.239,18.956,n/a (city),0.0,0.0,18.956,2,2
w319402243,"Бендеры, 1-й переулок Петровского, 10",Бендеры,True,4.148,18.592,n/a (city),0.0,0.0,18.592,2,2
w319523921,"Бендеры, улица Титова, 118",Бендеры,True,4.311,19.244,n/a (city),0.0,0.0,19.244,2,2
w319523923,"Бендеры, улица Титова, 120",Бендеры,True,4.326,19.304,n/a (city),0.0,0.0,19.304,2,2
w319523925,"Бендеры, улица Титова, 124",Бендеры,True,4.441,19.764,n/a (city),0.0,0.0,19.764,2,2
w319549548,"Бендеры, улица Разина, 17",Бендеры,True,2.152,14.0,n/a (city),0.0,0.0,14.0,2,1
w319549549,"Бендеры, улица Разина, 22",Бендеры,True,2.167,14.0,n/a (city),0.0,0.0,14.0,2,1
w319549550,"Бендеры, улица Разина, 24",Бендеры,True,2.181,14.0,n/a (city),0.0,0.0,14.0,2,1
w319549551,"Бендеры, улица Разина, 26",Бендеры,True,2.35,14.0,n/a (city),0.0,0.0,14.0,2,1
w319549552,"Бендеры, Колодезный переулок, 1",Бендеры,True,2.014,14.0,n/a (city),0.0,0.0,14.0,1,1
w319549553,"Бендеры, Колодезный переулок, 3",Бендеры,True,2.045,14.0,n/a (city),0.0,0.0,14.0,1,1
w319549554,"Бендеры, улица Тамары Кручок, 20",Бендеры,True,2.017,14.0,n/a (city),0.0,0.0,14.0,1,1
w319550322,"Бендеры, улица Тамары Кручок, 24",Бендеры,True,2.058,14.0,n/a (city),0.0,0.0,14.0,1,1
w319550323,"Бендеры, Колодезный переулок, 5",Бендеры,True,2.08,14.0,n/a (city),0.0,0.0,14.0,1,1
w319550655,"Бендеры, Колодезный переулок, 9",Бендеры,True,2.134,14.0,n/a (city),0.0,0.0,14.0,2,1
w319615905,"Бендеры, улица Петровского, 2",Бендеры,True,3.937,17.748,n/a (city),0.0,0.0,17.748,2,2
w319615906,"Бендеры, улица Петровского, 53",Бендеры,True,3.962,17.848,n/a (city),0.0,0.0,17.848,2,2
w319615907,"Бендеры, 1-й переулок Петровского, 4",Бендеры,True,3.937,17.748,n/a (city),0.0,0.0,17.748,2,2
w319615908,"Бендеры, 2-й Братский переулок, 3",Бендеры,True,4.061,18.244,n/a (city),0.0,0.0,18.244,2,2
w319615909,"Бендеры, 1-й переулок Петровского, 6",Бендеры,True,3.955,17.82,n/a (city),0.0,0.0,17.82,2,2
w319615914,"Бендеры, Братская улица, 12",Бендеры,True,4.173,18.692,n/a (city),0.0,0.0,18.692,2,2
w319616162,"Бендеры, Колхозная улица, 10",Бендеры,True,3.651,16.604,n/a (city),0.0,0.0,16.604,2,1
w319616165,"Бендеры, Подольский переулок, 1",Бендеры,True,3.859,17.436,n/a (city),0.0,0.0,17.436,2,2
w319616171,"Бендеры, Колхозная улица, 8",Бендеры,True,3.613,16.452,n/a (city),0.0,0.0,16.452,2,1
w319616179,"Бендеры, Подольский переулок, 3",Бендеры,True,3.823,17.292,n/a (city),0.0,0.0,17.292,2,2
w319616180,"Бендеры, Подольский переулок, 5",Бендеры,True,3.813,17.252,n/a (city),0.0,0.0,17.252,2,2
w319616182,"Бендеры, Колхозная улица, 6а",Бендеры,True,3.572,16.288,n/a (city),0.0,0.0,16.288,2,1
w319616184,"Бендеры, Колхозная улица, 1б",Бендеры,True,3.601,16.404,n/a (city),0.0,0.0,16.404,2,1
w319616189,"Бендеры, Колхозная улица, 9а",Бендеры,True,3.474,15.896,n/a (city),0.0,0.0,15.896,2,1
w319616191,"Бендеры, Колхозная улица, 21",Бендеры,True,3.452,15.808,n/a (city),0.0,0.0,15.808,2,1
w319620037,"Бендеры, улица Титова, 3",Бендеры,True,4.409,19.636,n/a (city),0.0,0.0,19.636,2,2
w319620039,"Бендеры, улица Титова, 128",Бендеры,True,4.499,19.996,n/a (city),0.0,0.0,19.996,3,2
w319620040,"Бендеры, улица Титова, 126",Бендеры,True,4.407,19.628,n/a (city),0.0,0.0,19.628,2,2
w319620043,"Бендеры, улица Титова, 130",Бендеры,True,4.47,19.88,n/a (city),0.0,0.0,19.88,2,2
w319620046,"Бендеры, Кишинёвский тупик, 1",Бендеры,True,4.464,19.856,n/a (city),0.0,0.0,19.856,2,2
w319620058,"Бендеры, Братская улица, 14",Бендеры,True,4.197,18.788,n/a (city),0.0,0.0,18.788,2,2
w319697053,"Бендеры, улица Разина, 28",Бендеры,True,2.331,14.0,n/a (city),0.0,0.0,14.0,2,1
w319697054,"Бендеры, улица Разина, 30",Бендеры,True,2.307,14.0,n/a (city),0.0,0.0,14.0,2,1
w319697055,"Бендеры, Кирпичная улица, 197",Бендеры,True,2.141,14.0,n/a (city),0.0,0.0,14.0,2,1
w319697056,"Бендеры, Кирпичная улица, 199",Бендеры,True,2.216,14.0,n/a (city),0.0,0.0,14.0,2,1
w319839780,"Бендеры, улица Разина, 19",Бендеры,True,2.17,14.0,n/a (city),0.0,0.0,14.0,2,1
w319839782,"Бендеры, Кирпичная улица, 18",Бендеры,True,2.246,14.0,n/a (city),0.0,0.0,14.0,2,1
w319839783,"Бендеры, Кирпичная улица, 20",Бендеры,True,2.218,14.0,n/a (city),0.0,0.0,14.0,2,1
w319839785,"Бендеры, Кирпичная улица, 195",Бендеры,True,2.125,14.0,n/a (city),0.0,0.0,14.0,2,1
w319845486,"Бендеры, Кирпичная улица, 201",Бендеры,True,2.211,14.0,n/a (city),0.0,0.0,14.0,2,1
w319845488,"Бендеры, Кирпичная улица, 14",Бендеры,True,2.305,14.0,n/a (city),0.0,0.0,14.0,2,1
w319845492,"Бендеры, Колодезный переулок, 18",Бендеры,True,2.17,14.0,n/a (city),0.0,0.0,14.0,2,1
w319845496,"Бендеры, Колодезный переулок, 11а",Бендеры,True,2.142,14.0,n/a (city),0.0,0.0,14.0,2,1
w319845498,"Бендеры, Колодезный переулок, 11",Бендеры,True,2.156,14.0,n/a (city),0.0,0.0,14.0,2,1
w319845500,"Бендеры, Колодезный переулок, 13",Бендеры,True,2.173,14.0,n/a (city),0.0,0.0,14.0,2,1
w319850087,"Бендеры, Кирпичный переулок, 5",Бендеры,True,2.427,14.0,n/a (city),0.0,0.0,14.0,2,1
w319850088,"Бендеры, Кирпичный переулок, 3",Бендеры,True,2.421,14.0,n/a (city),0.0,0.0,14.0,2,1
w319850089,"Бендеры, Кирпичный переулок, 1",Бендеры,True,2.409,14.0,n/a (city),0.0,0.0,14.0,2,1
w319850091,"Бендеры, Кирпичная улица, 12",Бендеры,True,2.326,14.0,n/a (city),0.0,0.0,14.0,2,1
w319850092,"Бендеры, Кирпичная улица, 10",Бендеры,True,2.346,14.0,n/a (city),0.0,0.0,14.0,2,1
w319850093,"Бендеры, Кирпичная улица, 8",Бендеры,True,2.364,14.0,n/a (city),0.0,0.0,14.0,2,1
w319850095,"Бендеры, Кирпичный переулок, 6",Бендеры,True,2.366,14.0,n/a (city),0.0,0.0,14.0,2,1
w319856583,"Бендеры, улица Разина, 187",Бендеры,True,2.056,14.0,n/a (city),0.0,0.0,14.0,1,1
w319856584,"Бендеры, улица Разина, 189",Бендеры,True,2.076,14.0,n/a (city),0.0,0.0,14.0,1,1
w319856585,"Бендеры, улица Разина, 191",Бендеры,True,2.092,14.0,n/a (city),0.0,0.0,14.0,1,1
w319856586,"Бендеры, улица Разина, 193",Бендеры,True,2.335,14.0,n/a (city),0.0,0.0,14.0,2,1
w319856591,"Бендеры, Кирпичный переулок, 4а",Бендеры,True,2.384,14.0,n/a (city),0.0,0.0,14.0,2,1
w319856592,"Бендеры, Кирпичная улица, 4",Бендеры,True,2.338,14.0,n/a (city),0.0,0.0,14.0,2,1
