address_id,territory,district,street,house_number,lat,lon,fixed_origin_lat,fixed_origin_lon,fixed_origin_km,metric_source,legacy_expected_km,delta_fixed_minus_legacy_km,provenance
w222762488,Бендеры,,улица Горького,2,46.81766,29.46995,46.82388,29.48313,1.801,central_km,2.137,-0.336,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222764128,Бендеры,,улица Георге Асаке,8,46.81914,29.46597,46.82388,29.48313,2.452,central_km,2.788,-0.336,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222767138,Бендеры,,улица Дзержинского,46,46.82064,29.47059,46.82388,29.48313,1.507,central_km,1.843,-0.336,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222767139,Бендеры,,улица Дзержинского,48,46.82032,29.47041,46.82388,29.48313,1.546,central_km,1.882,-0.336,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222769338,Бендеры,,Индустриальная улица,16,46.79027,29.47935,46.82388,29.48313,4.209,central_km,4.539,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222772631,Бендеры,,Южная улица,27,46.7873,29.47882,46.82388,29.48313,4.511,central_km,4.841,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222772632,Бендеры,,Южная улица,40,46.78705,29.47871,46.82388,29.48313,4.504,central_km,4.834,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222772634,Гиска,,улица Мира,2а,46.79068,29.47619,46.82388,29.48313,4.028,central_km,4.357,-0.329,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222773039,Бендеры,,улица Дзержинского,10,46.82798,29.47404,46.82388,29.48313,0.889,central_km,1.226,-0.337,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222774399,Бендеры,,улица Академика Фёдорова,28,46.82255,29.46887,46.82388,29.48313,1.523,central_km,1.859,-0.336,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222774400,Бендеры,,улица Академика Фёдорова,26,46.82286,29.46908,46.82388,29.48313,1.485,central_km,1.821,-0.336,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222774401,Бендеры,,улица Академика Фёдорова,24,46.82318,29.46933,46.82388,29.48313,1.445,central_km,1.781,-0.336,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222774402,Бендеры,,улица Академика Фёдорова,20,46.82345,29.46955,46.82388,29.48313,1.41,central_km,1.746,-0.336,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222774403,Бендеры,,улица Академика Фёдорова,18,46.82378,29.46984,46.82388,29.48313,1.44,central_km,1.776,-0.336,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222774404,Бендеры,,улица Академика Фёдорова,16,46.82418,29.47013,46.82388,29.48313,1.318,central_km,1.654,-0.336,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222777767,Бендеры,,улица Дзержинского,26В,46.82469,29.47227,46.82388,29.48313,1.273,central_km,1.609,-0.336,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222777769,Бендеры,,улица Пушкина,75,46.82074,29.47333,46.82388,29.48313,1.28,central_km,1.616,-0.336,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222778762,Бендеры,,улица Тимирязева,12а,46.78587,29.48824,46.82388,29.48313,5.217,central_km,5.547,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222781518,Бендеры,,улица Сергея Лазо,11,46.82674,29.47624,46.82388,29.48313,0.904,central_km,1.241,-0.337,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222787494,Бендеры,,Коммунистическая улица,169,46.81147,29.47184,46.82388,29.48313,2.019,central_km,2.356,-0.337,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222787497,Бендеры,,Первомайская улица,68,46.81431,29.47411,46.82388,29.48313,1.669,central_km,2.005,-0.336,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222787503,Бендеры,,Коммунистическая улица,122,46.81903,29.47572,46.82388,29.48313,1.118,central_km,1.454,-0.336,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222789266,Бендеры,,Коммунистическая улица,58,46.82631,29.479,46.82388,29.48313,0.449,central_km,0.758,-0.309,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222794975,Бендеры,,Украинская улица,10А,46.82942,29.48159,46.82388,29.48313,1.0,central_km,1.158,-0.158,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222794976,Бендеры,,Советская улица,45,46.82079,29.48128,46.82388,29.48313,0.591,central_km,0.921,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222794979,Бендеры,,Советская улица,46,46.82096,29.48051,46.82388,29.48313,0.602,central_km,0.932,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222794980,Бендеры,,Советская улица,48,46.82072,29.4804,46.82388,29.48313,0.619,central_km,0.948,-0.329,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222794982,Бендеры,,Советская улица,58,46.8192,29.4797,46.82388,29.48313,0.844,central_km,1.174,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222795241,Бендеры,,Советская улица,60,46.81863,29.47943,46.82388,29.48313,0.86,central_km,1.19,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222802642,Бендеры,,Колодезный переулок,16,46.80785,29.48289,46.82388,29.48313,2.016,central_km,2.346,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222823672,Бендеры,,улица Кавриаго,107,46.81756,29.48131,46.82388,29.48313,0.853,central_km,1.182,-0.329,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222823677,Бендеры,,площадь Освобождения,28/1,46.82224,29.48288,46.82388,29.48313,0.288,central_km,0.617,-0.329,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222823680,Бендеры,,Московская улица,42,46.82075,29.48213,46.82388,29.48313,0.447,central_km,0.777,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222830311,Бендеры,,переулок Суворова,106,46.81521,29.48153,46.82388,29.48313,1.598,central_km,1.928,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222832794,Бендеры,,улица Ткаченко,87,46.82064,29.48992,46.82388,29.48313,0.918,central_km,1.16,-0.242,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222832795,Бендеры,,улица Ткаченко,1,46.83041,29.48995,46.82388,29.48313,1.408,central_km,1.541,-0.133,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222832799,Бендеры,,Комсомольская улица,32,46.81972,29.479,46.82388,29.48313,0.859,central_km,1.189,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222832800,Бендеры,,Комсомольская улица,34,46.81934,29.48065,46.82388,29.48313,0.732,central_km,1.061,-0.329,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222832801,Бендеры,,Комсомольская улица,36,46.8192,29.48131,46.82388,29.48313,0.735,central_km,1.065,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222832802,Бендеры,,Комсомольская улица,38,46.819,29.48213,46.82388,29.48313,0.644,central_km,0.974,-0.33,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222832804,Бендеры,,Московская улица,35,46.82236,29.47829,46.82388,29.48313,0.783,central_km,1.119,-0.336,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222835374,Бендеры,,улица Шестакова,34,46.82254,29.48818,46.82388,29.48313,0.712,central_km,0.995,-0.283,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222864358,Гиска,,улица Ленина,2/A,46.79716,29.45753,46.82388,29.48313,3.99,central_km,4.31,-0.32,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222864359,Гиска,,улица Ленина,2б,46.79667,29.45699,46.82388,29.48313,4.133,central_km,4.454,-0.321,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222864363,Гиска,,Первомайская улица,4,46.79681,29.45534,46.82388,29.48313,4.296,central_km,4.616,-0.32,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222864364,Гиска,,Студенческая улица,9,46.79782,29.45532,46.82388,29.48313,4.495,central_km,4.816,-0.321,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222865629,Гиска,,Студенческая улица,7,46.79819,29.45652,46.82388,29.48313,4.099,central_km,4.419,-0.32,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222865630,Гиска,,Студенческая улица,5,46.79817,29.45685,46.82388,29.48313,4.044,central_km,4.364,-0.32,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222865631,Гиска,,Студенческая улица,3,46.79816,29.4572,46.82388,29.48313,4.017,central_km,4.337,-0.32,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222871672,Гиска,,Первомайская улица,6,46.79638,29.45246,46.82388,29.48313,4.429,central_km,4.749,-0.32,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222871674,Гиска,,Студенческая улица,8,46.79873,29.45711,46.82388,29.48313,4.693,central_km,5.014,-0.321,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222946262,Бендеры,,улица Чкалова,8,46.80893,29.46516,46.82388,29.48313,2.785,central_km,3.08,-0.295,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222946263,Бендеры,,улица Чкалова,7,46.80883,29.4658,46.82388,29.48313,2.692,central_km,3.036,-0.344,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222946264,Бендеры,,улица Димитрова,14,46.80875,29.46638,46.82388,29.48313,2.692,central_km,3.024,-0.332,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222986044,Бендеры,,улица Интернационалистов,25,46.83418,29.45466,46.82388,29.48313,6.93,central_km,6.437,0.493,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222986045,Бендеры,,Пионерская улица,19,46.83439,29.45571,46.82388,29.48313,6.81,central_km,6.317,0.493,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222986047,Бендеры,,Пионерская улица,21,46.83465,29.45581,46.82388,29.48313,6.794,central_km,6.301,0.493,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222986049,Бендеры,,Пионерская улица,23,46.83486,29.45566,46.82388,29.48313,6.768,central_km,6.275,0.493,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
w222986064,Бендеры,,улица Интернационалистов,13а,46.83076,29.44892,46.82388,29.48313,6.669,central_km,6.274,0.395,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
