address_id,territory,district,street,house_number,lat,lon,route_km,route_duration_min,route_metric_status,in_city_km,outside_city_km,outside_split_status,boundary_anchor_id,effective_km_1667,taxi_model_a_reference_rub,taxi_model_b_reference_rub,driver_take_fixed_a_rub,driver_take_percent_a_rub,driver_best_taxi_take_a_rub,current_zone_id,data_confidence,evidence_notes
w302375976,Бендеры,,Дубоссарская улица,9,46.81649,29.46787,2.639,,expected_km_osrm,2.639,0.0,CITY_ALL_IN,,2.639,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302375977,Бендеры,,Дубоссарская улица,7,46.81656,29.46771,2.598,,expected_km_osrm,2.598,0.0,CITY_ALL_IN,,2.598,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302375979,Бендеры,,Первомайская улица,18/18-а,46.81704,29.46848,2.468,,expected_km_osrm,2.468,0.0,CITY_ALL_IN,,2.468,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302375980,Бендеры,,Дубоссарская улица,16-а,46.81688,29.46818,2.551,,expected_km_osrm,2.551,0.0,CITY_ALL_IN,,2.551,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302375981,Бендеры,,Первомайская улица,14,46.81712,29.46816,2.494,,expected_km_osrm,2.494,0.0,CITY_ALL_IN,,2.494,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302375982,Бендеры,,Первомайская улица,16,46.81706,29.46827,2.483,,expected_km_osrm,2.483,0.0,CITY_ALL_IN,,2.483,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302376200,Бендеры,,Первомайская улица,73/1,46.81701,29.47042,2.375,,expected_km_osrm,2.375,0.0,CITY_ALL_IN,,2.375,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302488618,Бендеры,,Песчанная улица,12,46.81175,29.48321,2.381,,expected_km_osrm,2.381,0.0,CITY_ALL_IN,,2.381,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302488619,Бендеры,,Песчанная улица,10,46.81182,29.4828,2.349,,expected_km_osrm,2.349,0.0,CITY_ALL_IN,,2.349,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302488627,Бендеры,,Песчанная улица,8,46.81183,29.48216,2.294,,expected_km_osrm,2.294,0.0,CITY_ALL_IN,,2.294,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302488631,Бендеры,,Песчанная улица,6,46.81186,29.48196,2.278,,expected_km_osrm,2.278,0.0,CITY_ALL_IN,,2.278,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302488632,Бендеры,,Песчанная улица,4,46.8119,29.48178,2.268,,expected_km_osrm,2.268,0.0,CITY_ALL_IN,,2.268,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302488635,Бендеры,,Песчанная улица,2,46.81198,29.48142,2.239,,expected_km_osrm,2.239,0.0,CITY_ALL_IN,,2.239,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302490087,Бендеры,,Песчанная улица,134,46.81213,29.48066,2.197,,expected_km_osrm,2.197,0.0,CITY_ALL_IN,,2.197,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302490088,Бендеры,,Песчанная улица,147,46.81211,29.48012,1.785,,expected_km_osrm,1.785,0.0,CITY_ALL_IN,,1.785,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302490091,Бендеры,,Песчанная улица,149,46.8119,29.48019,1.809,,expected_km_osrm,1.809,0.0,CITY_ALL_IN,,1.809,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302490093,Бендеры,,Песчанная улица,136,46.81196,29.48065,2.177,,expected_km_osrm,2.177,0.0,CITY_ALL_IN,,2.177,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302490098,Бендеры,,Песчанная улица,155,46.81196,29.48116,1.861,,expected_km_osrm,1.861,0.0,CITY_ALL_IN,,1.861,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302490099,Бендеры,,Песчанная улица,138,46.81164,29.48063,2.142,,expected_km_osrm,2.142,0.0,CITY_ALL_IN,,2.142,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302490103,Бендеры,,Песчанная улица,157,46.81177,29.48113,2.163,,expected_km_osrm,2.163,0.0,CITY_ALL_IN,,2.163,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302490107,Бендеры,,Песчанная улица,159,46.81158,29.48109,2.141,,expected_km_osrm,2.141,0.0,CITY_ALL_IN,,2.141,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302490108,Бендеры,,Песчанная улица,161,46.81146,29.48106,2.127,,expected_km_osrm,2.127,0.0,CITY_ALL_IN,,2.127,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302490110,Бендеры,,улица Тамары Кручок,157,46.81127,29.48036,1.877,,expected_km_osrm,1.877,0.0,CITY_ALL_IN,,1.877,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302490111,Бендеры,,Песчанная улица,163,46.81135,29.48109,2.116,,expected_km_osrm,2.116,0.0,CITY_ALL_IN,,2.116,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302490112,Бендеры,,улица Тамары Кручок,165,46.81118,29.48102,2.096,,expected_km_osrm,2.096,0.0,CITY_ALL_IN,,2.096,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302490113,Бендеры,,улица Тамары Кручок,167,46.81094,29.48102,2.07,,expected_km_osrm,2.07,0.0,CITY_ALL_IN,,2.07,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302490115,Бендеры,,улица Тамары Кручок,177,46.81064,29.48112,2.163,,expected_km_osrm,2.163,0.0,CITY_ALL_IN,,2.163,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302492922,Бендеры,,Первомайская улица,2,46.81758,29.46651,2.63,,expected_km_osrm,2.63,0.0,CITY_ALL_IN,,2.63,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302492924,Бендеры,,Первомайская улица,2/А,46.81753,29.46668,2.616,,expected_km_osrm,2.616,0.0,CITY_ALL_IN,,2.616,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302492926,Бендеры,,Первомайская улица,2/Б,46.81751,29.46683,2.604,,expected_km_osrm,2.604,0.0,CITY_ALL_IN,,2.604,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302492928,Бендеры,,улица Георге Асаке,3,46.81732,29.46638,2.701,,expected_km_osrm,2.701,0.0,CITY_ALL_IN,,2.701,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302492930,Бендеры,,улица Георге Асаке,5а,46.81705,29.46658,2.723,,expected_km_osrm,2.723,0.0,CITY_ALL_IN,,2.723,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302492932,Бендеры,,Первомайская улица,12,46.81723,29.46775,2.528,,expected_km_osrm,2.528,0.0,CITY_ALL_IN,,2.528,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302492933,Бендеры,,Первомайская улица,10,46.81729,29.46751,2.547,,expected_km_osrm,2.547,0.0,CITY_ALL_IN,,2.547,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302492935,Бендеры,,Первомайская улица,8,46.81735,29.46732,2.563,,expected_km_osrm,2.563,0.0,CITY_ALL_IN,,2.563,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302492936,Бендеры,,Первомайская улица,6,46.8174,29.4671,2.58,,expected_km_osrm,2.58,0.0,CITY_ALL_IN,,2.58,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302492937,Бендеры,,Первомайская улица,4,46.81734,29.46692,2.591,,expected_km_osrm,2.591,0.0,CITY_ALL_IN,,2.591,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302537732,Бендеры,,Коммунистическая улица,155,46.81308,29.47339,2.143,,expected_km_osrm,2.143,0.0,CITY_ALL_IN,,2.143,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302537733,Бендеры,,Херсонская улица,153,46.81307,29.47374,2.125,,expected_km_osrm,2.125,0.0,CITY_ALL_IN,,2.125,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302537734,Бендеры,,Коммунистическая улица,159,46.81291,29.47287,2.177,,expected_km_osrm,2.177,0.0,CITY_ALL_IN,,2.177,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302537735,Бендеры,,Коммунистическая улица,160,46.8131,29.47244,2.172,,expected_km_osrm,2.172,0.0,CITY_ALL_IN,,2.172,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302537738,Бендеры,,улица Некрасова,67,46.813,29.47194,2.262,,expected_km_osrm,2.262,0.0,CITY_ALL_IN,,2.262,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302537739,Бендеры,,улица Некрасова,161,46.81278,29.4728,2.239,,expected_km_osrm,2.239,0.0,CITY_ALL_IN,,2.239,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302537741,Бендеры,,улица Некрасова,73,46.81268,29.47316,2.268,,expected_km_osrm,2.268,0.0,CITY_ALL_IN,,2.268,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302537742,Бендеры,,улица Некрасова,75,46.81265,29.47332,2.281,,expected_km_osrm,2.281,0.0,CITY_ALL_IN,,2.281,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302537743,Бендеры,,улица Некрасова,77,46.81266,29.47343,2.288,,expected_km_osrm,2.288,0.0,CITY_ALL_IN,,2.288,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302537744,Бендеры,,улица Некрасова,79,46.81261,29.47357,2.3,,expected_km_osrm,2.3,0.0,CITY_ALL_IN,,2.3,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302537745,Бендеры,,улица Некрасова,81,46.81259,29.47374,2.313,,expected_km_osrm,2.313,0.0,CITY_ALL_IN,,2.313,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302537746,Бендеры,,улица Некрасова,83,46.81249,29.47403,2.338,,expected_km_osrm,2.338,0.0,CITY_ALL_IN,,2.338,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302537747,Бендеры,,улица Некрасова,85,46.8124,29.4742,2.354,,expected_km_osrm,2.354,0.0,CITY_ALL_IN,,2.354,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302537749,Бендеры,,улица Некрасова,66,46.81232,29.47325,2.29,,expected_km_osrm,2.29,0.0,CITY_ALL_IN,,2.29,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302537750,Бендеры,,улица Некрасова,87,46.81234,29.47449,2.375,,expected_km_osrm,2.375,0.0,CITY_ALL_IN,,2.375,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302539247,Бендеры,,улица Некрасова,164,46.81268,29.47215,2.233,,expected_km_osrm,2.233,0.0,CITY_ALL_IN,,2.233,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302539248,Бендеры,,улица Некрасова,65,46.81308,29.47179,2.276,,expected_km_osrm,2.276,0.0,CITY_ALL_IN,,2.276,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w302539249,Бендеры,,улица Некрасова,89,46.81226,29.4748,2.4,,expected_km_osrm,2.4,0.0,CITY_ALL_IN,,2.4,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303139361,Бендеры,,улица Некрасова,91,46.81215,29.47498,2.418,,expected_km_osrm,2.418,0.0,CITY_ALL_IN,,2.418,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303139362,Бендеры,,улица Некрасова,93,46.81208,29.47509,2.429,,expected_km_osrm,2.429,0.0,CITY_ALL_IN,,2.429,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303139363,Бендеры,,улица Некрасова,95,46.81206,29.47526,2.442,,expected_km_osrm,2.442,0.0,CITY_ALL_IN,,2.442,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303139364,Бендеры,,улица Некрасова,97,46.81199,29.47536,2.452,,expected_km_osrm,2.452,0.0,CITY_ALL_IN,,2.452,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303139372,Бендеры,,улица Чапаева,9а,46.81113,29.47439,2.673,,expected_km_osrm,2.673,0.0,CITY_ALL_IN,,2.673,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140573,Бендеры,,улица Некрасова,99,46.81195,29.47551,2.464,,expected_km_osrm,2.464,0.0,CITY_ALL_IN,,2.464,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140574,Бендеры,,улица Некрасова,101,46.81189,29.47565,2.477,,expected_km_osrm,2.477,0.0,CITY_ALL_IN,,2.477,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140576,Бендеры,,улица Некрасова,103,46.81181,29.47579,2.49,,expected_km_osrm,2.49,0.0,CITY_ALL_IN,,2.49,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140577,Бендеры,,улица Некрасова,105,46.81175,29.47593,2.503,,expected_km_osrm,2.503,0.0,CITY_ALL_IN,,2.503,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140587,Бендеры,,улица Некрасова,107,46.81168,29.47611,2.512,,expected_km_osrm,2.512,0.0,CITY_ALL_IN,,2.512,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140590,Бендеры,,улица Некрасова,109,46.81173,29.47632,2.519,,expected_km_osrm,2.519,0.0,CITY_ALL_IN,,2.519,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140593,Бендеры,,улица Некрасова,111,46.81143,29.4763,2.534,,expected_km_osrm,2.534,0.0,CITY_ALL_IN,,2.534,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140596,Бендеры,,Коммунистическая улица,165,46.81182,29.47211,2.311,,expected_km_osrm,2.311,0.0,CITY_ALL_IN,,2.311,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140598,Бендеры,,улица Чапаева,1,46.81126,29.47199,2.436,,expected_km_osrm,2.436,0.0,CITY_ALL_IN,,2.436,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140602,Бендеры,,улица Карбышева,52,46.8134,29.47221,2.19,,expected_km_osrm,2.19,0.0,CITY_ALL_IN,,2.19,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140603,Бендеры,,улица Карбышева,50,46.81346,29.47198,2.209,,expected_km_osrm,2.209,0.0,CITY_ALL_IN,,2.209,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140604,Бендеры,,улица Некрасова,63,46.81312,29.47161,2.29,,expected_km_osrm,2.29,0.0,CITY_ALL_IN,,2.29,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140605,Бендеры,,улица Некрасова,61,46.81315,29.47146,2.302,,expected_km_osrm,2.302,0.0,CITY_ALL_IN,,2.302,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140607,Бендеры,,Коммунистическая улица,62,46.81246,29.47176,2.259,,expected_km_osrm,2.259,0.0,CITY_ALL_IN,,2.259,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140609,Бендеры,,Коммунистическая улица,168,46.81213,29.47178,2.29,,expected_km_osrm,2.29,0.0,CITY_ALL_IN,,2.29,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140612,Бендеры,,улица 5 Декабря,2,46.81228,29.47112,2.645,,expected_km_osrm,2.645,0.0,CITY_ALL_IN,,2.645,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140615,Бендеры,,Коммунистическая улица,174,46.81179,29.47155,2.332,,expected_km_osrm,2.332,0.0,CITY_ALL_IN,,2.332,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140617,Бендеры,,Коммунистическая улица,176,46.8117,29.47146,2.344,,expected_km_osrm,2.344,0.0,CITY_ALL_IN,,2.344,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140618,Бендеры,,Коммунистическая улица,178,46.8116,29.47136,2.358,,expected_km_osrm,2.358,0.0,CITY_ALL_IN,,2.358,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140619,Бендеры,,Коммунистическая улица,180,46.81146,29.47129,2.417,,expected_km_osrm,2.417,0.0,CITY_ALL_IN,,2.417,18.0,18.0,13.0,11.7,13.0,1,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140620,Бендеры,,переулок 5 Декабря,1,46.81189,29.47071,2.489,,expected_km_osrm,2.489,0.0,CITY_ALL_IN,,2.489,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140625,Бендеры,,улица 5 Декабря,4,46.81238,29.47095,2.628,,expected_km_osrm,2.628,0.0,CITY_ALL_IN,,2.628,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140626,Бендеры,,улица 5 Декабря,6,46.81243,29.47069,2.611,,expected_km_osrm,2.611,0.0,CITY_ALL_IN,,2.611,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140628,Бендеры,,улица Чапаева,3,46.81104,29.47267,2.492,,expected_km_osrm,2.492,0.0,CITY_ALL_IN,,2.492,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w303140630,Бендеры,,улица Чапаева,5,46.81094,29.47304,2.524,,expected_km_osrm,2.524,0.0,CITY_ALL_IN,,2.524,18.0,18.0,13.0,11.7,13.0,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
