address_id,territory,street,house_number,lat,lon,source_object_type,normalized_object_type,deliverable_address_status,exclusion_reason,manual_review_required
n2323271510,Бендеры,Комсомольская улица,62,46.81801,29.49008,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323280410,Бендеры,улица Ткаченко,4в,46.82897,29.48888,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323280446,Бендеры,улица Ткаченко,19,46.83082,29.49057,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343667,Парканы,Пионерская улица,2,46.82494,29.51491,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343668,Парканы,Комсомольская улица,168,46.81989,29.52433,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343670,Парканы,улица Пушкина,47,46.83134,29.51358,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343672,Парканы,улица Пушкина,46,46.8315,29.51319,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343677,Парканы,улица Пушкина,48,46.83065,29.51376,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343678,Парканы,улица Пушкина,101,46.82593,29.51756,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343679,Парканы,улица Пушкина,110,46.82586,29.51731,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343680,Парканы,Пионерская улица,3,46.82556,29.51637,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343681,Парканы,Пионерская улица,1,46.82537,29.51555,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343682,Парканы,Пионерская улица,103,46.8252,29.51444,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343683,Парканы,улица Ленина,105,46.82482,29.51449,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343684,Парканы,улица Ленина,113,46.82349,29.51468,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343685,Парканы,Коммунистическая улица,1,46.82331,29.5149,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343687,Парканы,Коммунистическая улица,4,46.82301,29.51514,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343688,Парканы,улица Калинина,1,46.82204,29.51545,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343689,Парканы,улица Ленина,117,46.82173,29.51551,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343690,Парканы,улица Калинина,2,46.822,29.51658,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343691,Парканы,улица Калинина,27,46.82283,29.51822,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343692,Парканы,улица Калинина,20,46.82254,29.5183,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343693,Парканы,Коммунистическая улица,26,46.82373,29.51758,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343694,Парканы,Красный переулок,2,46.82377,29.51808,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343695,Парканы,улица Гагарина,14,46.82215,29.51934,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343700,Парканы,улица Ленина,131,46.82083,29.51609,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343701,Парканы,улица Гагарина,2,46.82169,29.5188,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343702,Парканы,улица Гагарина,40,46.81914,29.52062,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343703,Парканы,улица Гагарина,1,46.82172,29.51932,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343704,Парканы,улица Гагарина,43,46.81906,29.52115,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343707,Парканы,Красный переулок,28,46.82396,29.5184,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343708,Парканы,Красный переулок,1,46.82364,29.51857,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343709,Парканы,Красный переулок,15,46.82209,29.51989,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343710,Парканы,улица Ленина,133,46.81971,29.51752,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343711,Парканы,улица Ленина,1,46.83471,29.50995,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343713,Парканы,улица Ленина,53,46.83115,29.51113,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343723,Парканы,улица Ленина,116,46.82508,29.51394,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343724,Парканы,улица Ленина,118,46.82496,29.51401,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323343727,Парканы,улица Ленина,160,46.82143,29.51503,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323352001,Парканы,улица Шевченко,6,46.83554,29.5111,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323352002,Парканы,улица Благоева,12,46.83693,29.51182,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323352005,Парканы,улица Карла Маркса,5,46.83774,29.52127,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323352006,Парканы,улица Карла Маркса,11,46.83934,29.52073,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323352009,Парканы,улица Гоголя,2,46.83823,29.51474,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323352013,Парканы,улица Сергея Лазо,2,46.83849,29.51691,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323352014,Парканы,улица Гоголя,15,46.83859,29.51762,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323352015,Парканы,улица Энгельса,1,46.83888,29.51841,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323352016,Парканы,улица Энгельса,2,46.83898,29.51867,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323352017,Парканы,улица Гоголя,17,46.83888,29.51947,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323352018,Парканы,улица Гоголя,19,46.83895,29.51996,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323352019,Парканы,улица Карла Маркса,9,46.83924,29.52075,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323366443,Бендеры,улица Кавриаго,1,46.81954,29.47307,standalone_address_node,ADDRESS_NODE_WITHOUT_BUILDING_TYPE,UNKNOWN_REQUIRES_REVIEW,source_does_not_identify_a_building,True
n2323407123,Парканы,улица Благоева,1,46.83869,29.51168,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407145,Парканы,улица Благоева,14,46.83849,29.51209,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407148,Парканы,улица Благоева,72,46.84346,29.50982,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407151,Парканы,улица Благоева,49,46.84317,29.50959,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407154,Парканы,улица Димитрова,44,46.84218,29.50813,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407157,Парканы,улица Чехова,2,46.84231,29.50829,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407160,Парканы,улица Чехова,8,46.84296,29.50925,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407164,Парканы,улица Чехова,10,46.84381,29.51045,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407172,Парканы,улица Чехова,61,46.84445,29.51129,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407177,Парканы,улица Чехова,70,46.84463,29.51154,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407189,Парканы,улица Чехова,75,46.84625,29.51459,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407192,Парканы,улица Энгельса,88,46.84639,29.51487,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407206,Парканы,улица Карла Маркса,18,46.83745,29.52178,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407211,Парканы,улица Карла Маркса,30,46.83886,29.52128,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407215,Парканы,улица Карла Маркса,32,46.83916,29.52108,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407230,Парканы,улица Чехова,97,46.84744,29.51685,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407234,Парканы,улица Карла Маркса,136,46.84759,29.51715,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407237,Парканы,улица Карла Маркса,119,46.84988,29.51512,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407240,Парканы,улица Карла Маркса,166,46.84999,29.5155,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407244,Парканы,улица Карла Маркса,125,46.85048,29.51489,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407247,Парканы,улица Карла Маркса,172,46.85047,29.51533,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407249,Парканы,улица Карла Маркса,165,46.85339,29.51425,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407252,Парканы,улица Карла Маркса,171,46.85422,29.51408,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407255,Парканы,улица Карла Маркса,233,46.85832,29.51313,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407258,Парканы,улица Карла Маркса,290,46.85833,29.51359,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407261,Парканы,улица Карла Маркса,296,46.85868,29.51358,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407267,Парканы,улица Карла Маркса,348,46.86364,29.5126,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407271,Парканы,улица Карла Маркса,241,46.86361,29.51211,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407278,Парканы,улица Шевченко,1а,46.83607,29.50922,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407281,Парканы,улица Димитрова,41,46.84133,29.50784,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407284,Парканы,Садовая улица,2,46.83598,29.50789,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407286,Парканы,Садовая улица,1,46.8359,29.50752,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407288,Парканы,Садовая улица,54,46.84233,29.50726,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407289,Парканы,улица Чехова,15,46.84306,29.50884,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407290,Парканы,улица Петра Николаева,1,46.84327,29.5089,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407291,Парканы,улица Петра Николаева,2,46.84335,29.50914,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407292,Парканы,улица Чехова,17,46.84348,29.50941,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407293,Парканы,улица Чехова,33,46.84456,29.51086,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407294,Парканы,улица Чехова,63,46.84494,29.51091,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407295,Парканы,улица Чехова,72,46.8449,29.5113,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407298,Парканы,улица Мичурина,2,46.84585,29.51325,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407299,Парканы,улица Чехова,35,46.84617,29.51394,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407300,Парканы,улица Чехова,39,46.84677,29.51535,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323407301,Парканы,улица Романенко,1,46.84702,29.51557,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323452875,Бендеры,улица Асаке,49,46.81069,29.45954,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323574994,Бендеры,переулок Павлова,6,46.81006,29.46679,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323574999,Бендеры,переулок Павлова,9,46.81027,29.46687,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323588975,Парканы,улица Романенко,2,46.84709,29.51587,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323588981,Парканы,улица Русакова,23,46.84751,29.51889,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323588984,Парканы,улица Русакова,1,46.84551,29.5195,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323588987,Парканы,улица Русакова,2,46.84545,29.52001,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323588990,Парканы,улица Русакова,55,46.85067,29.51777,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323588993,Парканы,улица Русакова,57,46.8512,29.51774,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2323588999,Парканы,улица Русакова,79,46.85546,29.51693,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
