uid,address,territory,status,canonical_route_km,route_km,route_km_duration_opt,straight_km,crosses_checkpoint,external_km,base_price,external_surcharge,reference_price,internal_zone,routing_status,old_k4_zone_id
w531939449,"Гиска, Школьная улица, 33",Гиска,routed,6.506,6.5055,6.5055,5.602,False,0.0,28.022,0.0,28.022,2,routed,4
w531939451,"Гиска, Школьная улица, 25",Гиска,routed,6.582,6.5821,6.5821,5.706,False,0.0,28.328,0.0,28.328,2,routed,4
w531939454,"Гиска, Школьная улица, 27",Гиска,routed,6.561,6.5611,6.5611,5.682,False,0.0,28.244,0.0,28.244,2,routed,4
w531939455,"Гиска, Школьная улица, 29",Гиска,routed,6.539,6.5386,6.5386,5.662,False,0.0,28.154,0.0,28.154,2,routed,4
w531939457,"Гиска, Школьная улица, 31",Гиска,routed,6.524,6.5229,6.5229,5.652,False,0.0,28.092,0.0,28.092,2,routed,4
w531939461,"Гиска, Школьная улица, 35",Гиска,routed,6.577,6.5762,6.5762,5.575,False,0.0,28.305,0.0,28.305,2,routed,4
w531939465,"Гиска, Школьная улица, 39",Гиска,routed,6.822,6.821,6.821,5.78,False,0.0,29.284,0.0,29.284,3,routed,4
w531939467,"Гиска, Школьная улица, 37",Гиска,routed,6.788,6.7881,6.7881,5.75,False,0.0,29.152,0.0,29.152,3,routed,4
w532010840,"Бендеры, Протягайловская улица, 7",Бендеры,routed,4.181,4.1812,4.1812,2.559,False,0.0,18.725,0.0,18.725,1,routed,3
w532683944,"Бендеры, улица Энгельса, 7",Бендеры,routed,3.419,3.42,3.42,2.4,False,0.0,15.68,0.0,15.68,1,routed,2
w532689732,"Бендеры, Бельцкая улица, 49",Бендеры,routed,4.193,4.1936,4.1936,1.898,False,0.0,18.774,0.0,18.774,1,routed,2
w532689733,"Бендеры, улица Титова, 44",Бендеры,routed,3.672,3.6726,3.6726,1.942,False,0.0,16.69,0.0,16.69,1,routed,2
w532689734,"Бендеры, Бельцкая улица, 14",Бендеры,routed,4.801,4.8015,4.8015,1.863,False,0.0,21.206,0.0,21.206,1,routed,3
w532912846,"Бендеры, улица Асаке, 60",Бендеры,routed,3.796,3.7955,3.7955,2.111,False,0.0,17.182,0.0,17.182,1,routed,2
w561469641,"Бендеры, Железнодорожная улица, 36",Бендеры,routed,5.501,5.5015,5.5015,1.783,False,0.0,24.006,0.0,24.006,2,routed,3
w561982547,"Бендеры, переулок Строителей, 13",Бендеры,routed,4.328,4.3281,4.3281,3.619,False,0.0,19.312,0.0,19.312,1,routed,3
w582365653,"Протягайловка, улица Штефан чел Маре, 9",Протягайловка,routed,6.458,6.4571,6.4571,3.226,False,0.0,27.828,0.0,27.828,2,routed,4
w589383529,"Протягайловка, Главная улица, 7",Протягайловка,routed,7.302,7.3018,7.3018,3.935,False,0.0,31.207,0.0,31.207,3,routed,4
w644316162,"Бендеры, улица Крянгэ, 1",Бендеры,routed,5.341,5.3403,5.3403,2.145,False,0.0,23.361,0.0,23.361,2,routed,3
w644885224,"Протягайловка, Луговая улица, 39",Протягайловка,routed,6.184,6.1832,6.1832,2.658,False,0.0,26.733,0.0,26.733,2,routed,4
w644905610,"Бендеры, Почтовый переулок, 6",Бендеры,routed,1.554,1.5537,1.5537,0.447,False,0.0,14.0,0.0,14.0,1,routed,1
w657282821,"Бендеры, улица Некрасова, 59",Бендеры,routed,1.998,1.998,1.998,1.491,False,0.0,14.0,0.0,14.0,1,routed,1
w666173093,"Бендеры, улица Куйбышева, 34",Бендеры,routed,4.996,4.9958,4.9958,2.31,False,0.0,21.983,0.0,21.983,2,routed,3
w667705936,"Бендеры, Красивая улица, 14",Бендеры,routed,3.716,3.7158,3.7158,2.5,False,0.0,16.863,0.0,16.863,1,routed,2
w677073030,"Протягайловка, переулок Куйбышева, 5",Протягайловка,routed,4.809,4.8087,4.8087,2.281,False,0.0,21.235,0.0,21.235,1,routed,3
w677073031,"Протягайловка, улица Мира, 7",Протягайловка,routed,4.957,4.9564,4.9564,2.386,False,0.0,21.826,0.0,21.826,2,routed,3
w679824638,"Бендеры, улица Кутузова, 32",Бендеры,routed,4.625,4.6246,4.6246,3.255,False,0.0,20.498,0.0,20.498,1,routed,3
w679824639,"Бендеры, улица Кутузова, 30",Бендеры,routed,4.634,4.6339,4.6339,3.247,False,0.0,20.536,0.0,20.536,1,routed,3
w692836262,"Бендеры, улица Сергея Лазо, 65",Бендеры,routed,0.541,0.5406,0.5406,0.24,False,0.0,14.0,0.0,14.0,1,routed,1
w701103174,"Бендеры, Коммунистическая улица, 18",Бендеры,routed,0.791,0.791,0.791,0.645,False,0.0,14.0,0.0,14.0,1,routed,1
w704981811,"Бендеры, улица Кирова, 32",Бендеры,routed,0.72,0.7201,0.7201,0.609,False,0.0,14.0,0.0,14.0,1,routed,1
w705816382,"Бендеры, улица Георге Асаке, 1",Бендеры,routed,2.334,2.3344,2.3344,1.453,False,0.0,14.0,0.0,14.0,1,routed,2
w705834164,"Бендеры, улица Георге Асаке, 26",Бендеры,routed,2.348,2.3473,2.3473,1.486,False,0.0,14.0,0.0,14.0,1,routed,2
w705834165,"Бендеры, улица Георге Асаке, 28",Бендеры,routed,2.358,2.3586,2.3586,1.495,False,0.0,14.0,0.0,14.0,1,routed,2
w706969535,"Бендеры, улица Зои Космодемьянской, 30",Бендеры,routed,4.661,4.6609,4.6609,3.077,False,0.0,20.644,0.0,20.644,1,routed,3
w706969542,"Бендеры, улица 40 лет Победы, 31/4",Бендеры,routed,5.105,5.1056,5.1056,3.533,False,0.0,22.422,0.0,22.422,2,routed,3
w707299270,"Гиска, улица Ленина, 230",Гиска,routed,8.096,8.0956,8.0956,6.675,False,0.0,34.382,0.0,34.382,3,routed,4
w757835185,"Бендеры, улица Калашникова, 15",Бендеры,routed,4.709,4.7093,4.7093,2.141,False,0.0,20.837,0.0,20.837,1,routed,3
w757869686,"Бендеры, улица Куйбышева, 46",Бендеры,routed,5.66,5.6593,5.6593,2.367,False,0.0,24.637,0.0,24.637,2,routed,3
w757869687,"Бендеры, улица Куйбышева, 44",Бендеры,routed,5.674,5.6735,5.6735,2.361,False,0.0,24.694,0.0,24.694,2,routed,3
w806228939,"Бендеры, улица Кирова, 57/3",Бендеры,routed,0.529,0.529,0.529,0.491,False,0.0,14.0,0.0,14.0,1,routed,1
w806236956,"Бендеры, улица Кирова, 23",Бендеры,routed,0.795,0.795,0.795,0.602,False,0.0,14.0,0.0,14.0,1,routed,1
w87493523,"Бендеры, улица 40 лет Победы, 3",Бендеры,routed,4.571,4.5705,4.5705,3.007,False,0.0,20.282,0.0,20.282,1,routed,3
w87493524,"Бендеры, улица 40 лет Победы, 26",Бендеры,routed,5.124,5.1241,5.1241,3.473,False,0.0,22.496,0.0,22.496,2,routed,3
w87493527,"Бендеры, улица Титова, 3",Бендеры,duplicate,3.605,3.6051,3.6051,,,,,,,,duplicate,2
w87493532,"Бендеры, улица 40 лет Победы, 29",Бендеры,routed,4.956,4.9559,4.9559,3.394,False,0.0,21.824,0.0,21.824,2,routed,3
w87496991,"Бендеры, Советская улица, 40",Бендеры,routed,0.708,0.7082,0.7082,0.222,False,0.0,14.0,0.0,14.0,1,routed,1
w87499740,"Бендеры, Спортивная улица, 1",Бендеры,routed,4.081,4.0812,4.0812,2.594,False,0.0,18.325,0.0,18.325,1,routed,2
w91847056,"Бендеры, улица 40 лет Победы, 27",Бендеры,routed,5.191,5.1906,5.1906,3.468,False,0.0,22.762,0.0,22.762,2,routed,3
w91847057,"Бендеры, улица 40 лет Победы, 30",Бендеры,routed,5.275,5.2754,5.2754,3.534,False,0.0,23.102,0.0,23.102,2,routed,3
w91847058,"Бендеры, Ленинградская улица, 66",Бендеры,routed,5.087,5.0877,5.0877,3.641,False,0.0,22.351,0.0,22.351,2,routed,3
w91847060,"Бендеры, улица 40 лет Победы, 40",Бендеры,routed,5.403,5.4033,5.4033,3.729,False,0.0,23.613,0.0,23.613,2,routed,3
w91847063,"Бендеры, улица 40 лет Победы, 11",Бендеры,routed,5.577,5.456,5.456,3.841,False,0.0,23.824,0.0,23.824,2,routed,3
w91847066,"Бендеры, Ленинградская улица, 54",Бендеры,routed,5.167,5.1673,5.1673,3.467,False,0.0,22.669,0.0,22.669,2,routed,3
w91847068,"Бендеры, улица 40 лет Победы, 39",Бендеры,routed,5.375,5.3757,5.3757,3.737,False,0.0,23.503,0.0,23.503,2,routed,3
w91847069,"Бендеры, улица 40 лет Победы, 32",Бендеры,routed,5.365,5.3654,5.3654,3.598,False,0.0,23.462,0.0,23.462,2,routed,3
w91847070,"Бендеры, улица 40 лет Победы, 28",Бендеры,routed,5.249,5.249,5.249,3.497,False,0.0,22.996,0.0,22.996,2,routed,3
w91847071,"Бендеры, улица 40 лет Победы, 35",Бендеры,routed,5.269,5.3189,5.3189,3.65,False,0.0,23.276,0.0,23.276,2,routed,3
w91847072,"Бендеры, улица 40 лет Победы, 7",Бендеры,routed,5.458,5.4588,5.4588,3.854,False,0.0,23.835,0.0,23.835,2,routed,3
w91847073,"Бендеры, улица Мацнева, 3",Бендеры,routed,5.629,5.6296,5.6296,3.822,False,0.0,24.518,0.0,24.518,2,routed,3
w91847078,"Бендеры, Ленинградская улица, 64",Бендеры,routed,4.996,4.9965,4.9965,3.605,False,0.0,21.986,0.0,21.986,2,routed,3
w91847083,"Бендеры, улица 40 лет Победы, 21",Бендеры,routed,5.164,5.1628,5.1628,3.348,False,0.0,22.651,0.0,22.651,2,routed,3
w91847086,"Бендеры, улица Мацнева, 5",Бендеры,routed,5.543,5.543,5.543,3.821,False,0.0,24.172,0.0,24.172,2,routed,3
w91847092,"Бендеры, улица 40 лет Победы, 37",Бендеры,routed,5.321,5.3213,5.3213,3.694,False,0.0,23.285,0.0,23.285,2,routed,3
w91847096,"Бендеры, улица 40 лет Победы, 38",Бендеры,routed,5.379,5.379,5.379,3.692,False,0.0,23.516,0.0,23.516,2,routed,3
w91847100,"Бендеры, Ленинградская улица, 76",Бендеры,routed,5.784,5.7845,5.7845,3.78,False,0.0,25.138,0.0,25.138,2,routed,3
w91847103,"Бендеры, улица Мацнева, 9",Бендеры,routed,5.521,5.5213,5.5213,3.862,False,0.0,24.085,0.0,24.085,2,routed,3
w91847104,"Бендеры, улица Мацнева, 1",Бендеры,routed,5.666,5.6659,5.6659,3.823,False,0.0,24.664,0.0,24.664,2,routed,3
w91847106,"Бендеры, улица 40 лет Победы, 25",Бендеры,routed,5.094,5.0947,5.0947,3.42,False,0.0,22.379,0.0,22.379,2,routed,3
w91847107,"Бендеры, улица 40 лет Победы, 33",Бендеры,routed,5.236,5.2363,5.2363,3.612,False,0.0,22.945,0.0,22.945,2,routed,3
w91847108,"Бендеры, улица 40 лет Победы, 22",Бендеры,routed,5.001,5.0014,5.0014,3.344,False,0.0,22.006,0.0,22.006,2,routed,3
w91847109,"Бендеры, улица 40 лет Победы, 31/1",Бендеры,routed,5.209,5.2084,5.2084,3.601,False,0.0,22.834,0.0,22.834,2,routed,3
w91847111,"Бендеры, улица Мацнева, 78",Бендеры,routed,5.741,5.7407,5.7407,3.816,False,0.0,24.963,0.0,24.963,2,routed,3
w91847112,"Бендеры, улица 40 лет Победы, 24",Бендеры,routed,5.068,5.0675,5.0675,3.408,False,0.0,22.27,0.0,22.27,2,routed,3
w91847113,"Бендеры, улица 40 лет Победы, 23",Бендеры,routed,5.305,5.3049,5.3049,3.38,False,0.0,23.22,0.0,23.22,2,routed,3
w91847115,"Бендеры, улица 40 лет Победы, 43",Бендеры,routed,5.407,5.407,5.407,3.788,False,0.0,23.628,0.0,23.628,2,routed,3
w91847116,"Бендеры, улица 40 лет Победы, 42",Бендеры,routed,5.581,5.5816,5.5816,3.793,False,0.0,24.326,0.0,24.326,2,routed,3
w91847117,"Бендеры, улица 40 лет Победы, 31",Бендеры,routed,5.161,5.1612,5.1612,3.55,False,0.0,22.645,0.0,22.645,2,routed,3
w91847118,"Бендеры, улица Курило, 20",Бендеры,routed,4.985,4.9844,4.9844,3.306,False,0.0,21.938,0.0,21.938,2,routed,3
w91847446,"Бендеры, Ленинградская улица, 30",Бендеры,routed,4.453,4.4527,4.4527,3.018,False,0.0,19.811,0.0,19.811,1,routed,2
w91847447,"Бендеры, Ленинградская улица, 32",Бендеры,routed,4.466,4.4666,4.4666,3.039,False,0.0,19.866,0.0,19.866,1,routed,2
w91847448,"Бендеры, Ленинградская улица, 14",Бендеры,routed,4.184,4.1848,4.1848,2.728,False,0.0,18.739,0.0,18.739,1,routed,2
w91847449,"Бендеры, Ленинградская улица, 16",Бендеры,routed,4.258,4.2575,4.2575,2.792,False,0.0,19.03,0.0,19.03,1,routed,2
w91847450,"Бендеры, улица 40 лет Победы, 2",Бендеры,routed,4.379,4.3793,4.3793,2.774,False,0.0,19.517,0.0,19.517,1,routed,2
w91847452,"Бендеры, Ленинградская улица, 18",Бендеры,routed,4.355,4.3549,4.3549,2.829,False,0.0,19.42,0.0,19.42,1,routed,2
w91847453,"Бендеры, Ленинградская улица, 44",Бендеры,routed,4.718,4.7189,4.7189,3.211,False,0.0,20.876,0.0,20.876,1,routed,3
w91847454,"Бендеры, улица 40 лет Победы, 14",Бендеры,routed,4.696,4.6955,4.6955,3.115,False,0.0,20.782,0.0,20.782,1,routed,3
w91847455,"Бендеры, улица Курило, 46",Бендеры,routed,4.804,4.804,4.804,3.247,False,0.0,21.216,0.0,21.216,1,routed,3
w91847457,"Бендеры, Ленинградская улица, 38",Бендеры,routed,4.941,4.9406,4.9406,3.091,False,0.0,21.762,0.0,21.762,2,routed,3
w91847458,"Бендеры, улица 40 лет Победы, 8",Бендеры,routed,4.531,4.5311,4.5311,2.948,False,0.0,20.124,0.0,20.124,1,routed,3
w91847460,"Бендеры, Ленинградская улица, 42",Бендеры,routed,4.645,4.6453,4.6453,3.146,False,0.0,20.581,0.0,20.581,1,routed,3
w91847461,"Бендеры, Ленинградская улица, 36",Бендеры,routed,5.011,5.0112,5.0112,3.028,False,0.0,22.045,0.0,22.045,2,routed,3
w91848269,"Бендеры, улица Петровского, 45",Бендеры,routed,4.447,4.4471,4.4471,2.493,False,0.0,19.788,0.0,19.788,1,routed,2
w91848273,"Бендеры, улица 12 Октября, 160",Бендеры,routed,4.922,4.9227,4.9227,2.747,False,0.0,21.691,0.0,21.691,2,routed,3
w91848274,"Бендеры, Хотинская улица, 51",Бендеры,routed,4.448,4.4483,4.4483,2.646,False,0.0,19.793,0.0,19.793,1,routed,2
w91848275,"Бендеры, улица 12 Октября, 156",Бендеры,routed,4.963,4.9632,4.9632,2.713,False,0.0,21.853,0.0,21.853,2,routed,3
w91848277,"Бендеры, Хотинская улица, 55",Бендеры,routed,4.499,4.4992,4.4992,2.655,False,0.0,19.997,0.0,19.997,1,routed,3
w91848280,"Бендеры, улица Петровского, 24",Бендеры,routed,4.29,4.2901,4.2901,2.445,False,0.0,19.16,0.0,19.16,1,routed,2
w91848281,"Бендеры, улица 12 Октября, 85",Бендеры,routed,5.048,5.0484,5.0484,2.797,False,0.0,22.194,0.0,22.194,2,routed,3
w91848283,"Бендеры, Хотинская улица, 53",Бендеры,routed,4.506,4.5063,4.5063,2.615,False,0.0,20.025,0.0,20.025,1,routed,3
w91848284,"Бендеры, улица 12 Октября, 83б",Бендеры,routed,5.048,5.0481,5.0481,2.739,False,0.0,22.192,0.0,22.192,2,routed,3
w91848285,"Бендеры, улица Зои Космодемьянской, 41",Бендеры,routed,4.372,4.3727,4.3727,2.56,False,0.0,19.491,0.0,19.491,1,routed,2
w91848287,"Бендеры, Хотинская улица, 49",Бендеры,routed,4.441,4.4407,4.4407,2.57,False,0.0,19.763,0.0,19.763,1,routed,2
w91848289,"Бендеры, улица 12 Октября, 162",Бендеры,routed,4.75,4.7498,4.7498,2.811,False,0.0,20.999,0.0,20.999,1,routed,3
w91848290,"Бендеры, Варницкий переулок, 57",Бендеры,routed,4.545,4.5455,4.5455,2.696,False,0.0,20.182,0.0,20.182,1,routed,3
w91848291,"Бендеры, улица Петровского, 47",Бендеры,routed,4.278,4.2777,4.2777,2.525,False,0.0,19.111,0.0,19.111,1,routed,2
w91848292,"Бендеры, улица 12 Октября, 83а",Бендеры,routed,5.025,5.025,5.025,2.687,False,0.0,22.1,0.0,22.1,2,routed,3
w91848293,"Бендеры, улица Зои Космодемьянской, 43",Бендеры,routed,4.41,4.4097,4.4097,2.516,False,0.0,19.639,0.0,19.639,1,routed,2
w91848295,"Бендеры, Варницкий переулок, 158",Бендеры,routed,4.639,4.6396,4.6396,2.733,False,0.0,20.558,0.0,20.558,1,routed,3
w91848799,"Бендеры, Одесская улица, 5",Бендеры,routed,6.718,4.7038,6.7179,2.006,False,0.0,20.815,0.0,20.815,1,routed,4
